key	keyword	definition	description	source
British occupation 	british occupation	"The British Empire comprised the dominions, colonies, protectorates, mandates, and other territories ruled or administered by the United Kingdom and its predecessor states. It originated with the overseas possessions and trading posts established by England between the late 16th and early 18th centuries. At its height, it was the largest empire in history and, for over a century, was the foremost global power. By 1913, the British Empire held sway over 412 million people, 23% of the world population at the time, and by 1920, it covered 35,500,000 km2 , 24% of the Earth's total land area. As a result, its political, legal, linguistic, and cultural legacy is widespread. At the peak of its power, the phrase ""the empire on which the sun never sets"" was often used to describe the British Empire, because its expanse around the globe meant that the sun was always shining on at least one of its territories. During the Age of Discovery in the 15th and 16th centuries, Portugal and Spain pioneered European exploration of the globe, and in the process established large overseas empires. Envious of the great wealth these empires generated, England, France, and the Netherlands began to establish colonies and trade networks of their own in the Americas and Asia. A series of wars in the 17th and 18th centuries with the Netherlands and France left England and then, following union between England and Scotland in 1707, Great Britain, the dominant colonial power in North America. It then became the dominant power in the Indian subcontinent after the East India Company's conquest of Mughal Bengal at the Battle of Plassey in 1757. The independence of the Thirteen Colonies in North America in 1783 after the American War of Independence caused Britain to lose some of its oldest and most populous colonies. British attention soon turned towards Asia, Africa, and the Pacific. After the defeat of France in the Napoleonic Wars , Britain emerged as the principal naval and imperial power of the 19th century. Unchallenged at sea, British dominance was later described as Pax Britannica , a period of relative peace in Europe and the world during which the British Empire became the global hegemon and adopted the role of global policeman. In the early 19th century, the Industrial Revolution began to transform Britain; so that by the time of the Great Exhibition in 1851, the country was described as the ""workshop of the world"". The British Empire expanded to include most of India, large parts of Africa and many other territories throughout the world. Alongside the formal control that Britain exerted over its own colonies, its dominance of much of world trade meant that it effectively controlled the economies of many regions, such as Asia and Latin America. During the 19th century, Britain's population increased at a dramatic rate, accompanied by rapid urbanisation, which caused significant social and economic stresses. To seek new markets and sources of raw materials, the British government under Benjamin Disraeli initiated a period of imperial expansion in Egypt, South Africa, and elsewhere. Canada, Australia, and New Zealand became self-governing dominions. By the start of the 20th century, Germany and the United States had begun to challenge Britain's economic lead. Subsequent military and economic tensions between Britain and Germany were major causes of the First World War, during which Britain relied heavily upon its empire. The conflict placed enormous strain on the military, financial and manpower resources of Britain. Although the British Empire achieved its largest territorial extent immediately after World War I, Britain was no longer the world's pre-eminent industrial or military power. In the Second World War, Britain's colonies in East and Southeast Asia were occupied by Japan. Despite the final victory of Britain and its allies, the damage to British prestige helped to accelerate the decline of the empire. India, Britain's most valuable and populous possession, achieved independence as part of a larger decolonisation movement in which Britain granted independence to most territories of the empire. The Suez Crisis confirmed Britain's decline as a global power. The transfer of Hong Kong to China in 1997 marked for many the end of the British Empire. Fourteen overseas territories remain under British sovereignty. After independence, many former British colonies joined the Commonwealth of Nations, a free association of independent states. The United Kingdom is now one of 16 Commonwealth nations, a grouping known informally as the Commonwealth realms, that share a monarch, currently Queen Elizabeth II."	dominions of the United Kingdom	wikipedia
British occupation 	british	of or relating to or characteristic of Great Britain or its people or culture	British	wordnet
British occupation 	occupation	the act of occupying or taking possession of a building	occupation, occupancy, moving_in	wordnet
British occupation 	occupation	Occupation characterizes the dignity and uniqueness of humanity	NA	GenericsKB
Treaty of Nanking 	treaty of nanking	The Treaty of Nanking was a peace treaty which ended the First Opium War between Great Britain and China on 29 August 1842. It was the first of what the Chinese later called the unequal treaties. In the wake of China's military defeat, with British warships poised to attack Nanking, British and Chinese officials negotiated on board HMS Cornwallis anchored at the city. On 29 August, British representative Sir Henry Pottinger and Qing representatives Qiying, Yilibu, and Niu Jian signed the treaty, which consisted of thirteen articles. The treaty was ratified by the Daoguang Emperor on 27 October and Queen Victoria on 28 December. Ratification was exchanged in Hong Kong on 26 June 1843. A copy of the treaty is kept by the British government while another copy is kept by the Ministry of Foreign Affairs of Republic of China at the National Palace Museum in Taipei, Taiwan.	peace treaty which ended the First Opium War between British and China on 29 August 1842	wikipedia
Treaty of Nanking 	treaty	a written agreement between two states or sovereigns	treaty, pact, accord	wordnet
Treaty of Nanking 	nanking	a city in eastern China on the Yangtze River; a former capital of China; the scene of a Japanese massacre in the 1930s	Nanjing, Nanking	wordnet
Treaty of Nanking 	treaty	Treaties are agreements between sovereign, independent nations	NA	GenericsKB
Convention of Peking 	convention of peking	The Convention or First Convention of Peking is an agreement comprising three distinct treaties concluded between the Qing dynasty of China and Great Britain, France, and Russian Empire in 1860. In China, they are regarded as among the unequal treaties. The Ministry of Foreign Affairs of the Republic of China keeps the original copy of the convention in the National Palace Museum in Taiwan.	helium	wikipedia
Convention of Peking 	convention	the act of convening	convention, convening	wordnet
