key	keyword	definition	description	source
Chinese name	chinese name	"Chinese personal names are names used by those from mainland China, Hong Kong, Macau, Taiwan and other parts of the Chinese-speaking world such as Singapore. Due to China's historical dominance of East Asian culture, many names used in Korea and Vietnam are adaptations of Chinese names or have historical roots in Chinese, with appropriate adaptation to accommodate linguistic differences. Modern Chinese names consist of a surname known as xing , which comes first and is usually but not always monosyllabic, followed by a personal name called ming , which is nearly always mono- or disyllabic. Prior to the 20th century, educated Chinese also utilized a ""courtesy name"" or ""style name"" called zi by which they were known among those outside their family and closest friends. From at least the time of the Shang dynasty, the Chinese observed a number of naming taboos regulating who may or may not use a person's given name . In general, using the given name connoted the speaker's authority and superior position to the addressee. Peers and younger relatives were barred from speaking it. Owing to this, many historical Chinese figures—particularly emperors—used a half-dozen or more different names in different contexts and for different speakers. Those possessing names identical to the emperor's were frequently forced to change them. The normalization of personal names after the May Fourth Movement has generally eradicated aliases such as the school name and courtesy name but traces of the old taboos remain, particularly within families."	naming customs of Chinese culture	wikipedia
Chinese name	chinese	a native or inhabitant of Communist China or of Nationalist China	Chinese	wordnet
Chinese name	chinese	the language of China.	NA	owlbot
Pinyin	pinyin	"Hanyu Pinyin , often abbreviated to pinyin , is the official romanization system for Standard Chinese in mainland China, and to some extent in Taiwan. It is often used to teach Standard Mandarin Chinese, which is normally written using Chinese characters. The system includes four diacritics denoting tones. Pinyin without tone marks is used to spell Chinese names and words in languages written with the Latin alphabet and also in certain computer input methods to enter Chinese characters. The pinyin system was developed in the 1950s by many linguists, including Zhou Youguang, based on earlier forms of romanizations of Chinese. It was published by the Chinese government in 1958 and revised several times. The International Organization for Standardization adopted pinyin as an international standard in 1982, and was followed by the United Nations in 1986. Attempts to make pinyin standard in Taiwan occurred in 2002 and 2009, but ""Today Taiwan has no standardized spelling system"" so that in 2019 ""alphabetic spellings in Taiwan are marked more by a lack of system than the presence of one."" Moreover, ""some cities, businesses, and organizations, notably in the south of Taiwan, did not accept , as it suggested that Taiwan is more closely tied to the PRC"", so it remains one of several rival romanization systems in use. The word Hànyǔ means 'the spoken language of the Han people', while Pīnyīn literally means 'spelled sounds'. When a foreign writing system with one set of coding/decoding system is taken to write a language, certain compromises may have to be made. The result is that the decoding systems used in some foreign languages will enable non- native speakers to produce sounds more closely resembling the target language than will the coding/decoding system used by other foreign languages. Native speakers of English will decode pinyin spellings to fairly close approximations of Mandarin except in the case of certain speech sounds that are not ordinarily produced by most native speakers of English: j , q , x , z , c , zh , ch , sh , h , and r exhibiting the greatest discrepancies. In this system, the correspondence between the Roman letter and the sound is sometimes idiosyncratic, though not necessarily more so than the way the Latin script is employed in other languages. For example, the aspiration distinction between b , d , g and p , t , k is similar to that of these syllable-initial consonants English , but not to that of French. Letters z and c also have that distinction, pronounced as and . From s, z, c come the digraphs sh, zh, ch by analogy with English sh, ch. Although this introduces the novel combination zh , it is internally consistent in how the two series are related, and reminds the trained reader that many Chinese people pronounce sh, zh, ch as s, z, c . In the x, j, q series, the pinyin use of x is similar to its use in Portuguese, Galician, Catalan, Basque, and Maltese; and the pinyin q is akin to its value in Albanian; both pinyin and Albanian pronunciations may sound similar to the ch to the untrained ear. Pinyin vowels are pronounced in a similar way to vowels in Romance languages. The pronunciation and spelling of Chinese words are generally given in terms of initials and finals, which represent the segmental phonemic portion of the language, rather than letter by letter. Initials are initial consonants, while finals are all possible combinations of medials , a nucleus vowel, and coda ."	Chinese romanization scheme for Mandarin	wikipedia
Pinyin	pinyin			wordnet
Jyutping	jyutping	Jyutping spelling'; Cantonese pronunciation: ) is a romanisation system for Cantonese developed by the Linguistic Society of Hong Kong , an academic group, in 1993. Its formal name is the Linguistic Society of Hong Kong Cantonese Romanisation Scheme. The LSHK advocates for and promotes the use of this romanisation system. The name Jyutping is a contraction consisting of the first Chinese characters of the terms Jyut6jyu5 and ping3jam1 .	romanization scheme for Cantonese	wikipedia
Jyutping	jyutping			wordnet
Born	born	""" Born "" is a song written and performed by Barry Gibb that was included as the first track on his debut album The Kid's No Good in 1970"	song written and performed by Barry Gibb	wikipedia
Born	born	British nuclear physicist (born in Germany) honored for his contributions to quantum mechanics (1882-1970)	Born, Max_Born	wordnet
Born	born	existing as a result of birth.	NA	owlbot
