key	keyword	definition	description	source
Claimed by	claim	The Claim of Right is an Act passed by the Parliament of Scotland in April 1689	United Kingdom legislation	wikipedia
Claimed by	claimed	demand as being one's due or property; assert one's right or title to	claim, lay_claim, arrogate	wordnet
Claimed by	claimed	formally request or demand; say that one owns or has earned (something).	NA	owlbot
Claimed by	claim	A claim is an assertion	NA	GenericsKB
Palestinian governorate	palestinian	This article describes several definitions of Palestinian	NA	wikipedia
Palestinian governorate	governorate	A governorate is an administrative division of a country. It is headed by a governor. As English-speaking nations tend to call regions administered by governors either states or provinces, the term governorate is often used in translation from non-English-speaking administrations. The most common usage is as a translation of the Arabic Muhafazah. It may also refer to the guberniya and general-gubernatorstvo of Imperial Russia or the 34 gobernaciones of Imperial Spain.	administrative division of a country that is headed by a governor	wikipedia
Palestinian governorate	palestinian	a descendant of the Arabs who inhabited Palestine	Palestinian, Palestinian_Arab	wordnet
Palestinian governorate	governorate			wordnet
Palestinian governorate	governorate	Governors are control	NA	GenericsKB
Gihon Spring settlement	gihon	For the Okinawan king, see Gihon . For the Gihon Spring in Jerusalem, see Gihon Spring. Gihon is the name of the second river mentioned in the second chapter of the biblical Book of Genesis. The Gihon is mentioned as one of four rivers issuing out of the Garden of Eden that branched from a single river within the garden.	river said to be in Garden of Eden	wikipedia
Gihon Spring settlement	spring	American Spring was an American pop music duo formed in Los Angeles, California, United States, composed of sisters Diane Rovell and Marilyn Wilson, who had earlier been members of girl group the Honeys	American pop music duo	wikipedia
Gihon Spring settlement	settlement	In geography, statistics and archaeology, a settlement , locality or populated place is a community in which people live	community of any size, in which people live	wikipedia
Gihon Spring settlement	gihon			wordnet
Gihon Spring settlement	spring	a metal elastic device that returns to its shape or position when pushed or pulled or pressed	spring	wordnet
Gihon Spring settlement	settlement	a community of people smaller than a town	village, small_town, settlement	wordnet
Gihon Spring settlement	spring	Spring also brings changes in people's mood and nature	NA	GenericsKB
Gihon Spring settlement	settlement	Settlement is confined to places where water can be found	NA	GenericsKB
City of David	city of david	The City of David , called in Arabic: وادي حلوه‎, Wadi Hilweh , a neighborhood of Silwan, is a Palestinian Arab village intertwined with an Israeli settlement, and the archaeological site which is speculated to constitute the original settlement core of Bronze and Iron Age Jerusalem. The City of David is highly controversial in the context of the Israeli–Palestinian conflict; it is located in the area of the West Bank that was annexed to Israel following the 1967 Six-Day War and 1980 Jerusalem Law. The international community regards Israeli settlements illegal under international law, although Israel disputes this. Archaeologically it is best known for its Canaanite infrastructure dated to the Middle Bronze Age, and its newer structures from the Iron Age, built by Judean kings. Organised as an Israeli national park, its management was taken over in 1997 by the Ir David Foundation.	archaeological site in Jerusalem	wikipedia
City of David	city	a large and densely populated urban area; may include several independent administrative districts	city, metropolis, urban_center	wordnet
City of David	david	(Old Testament) the 2nd king of the Israelites; as a young shepherd he fought Goliath (a giant Philistine warrior) and killed him by hitting him in the head with a stone flung from a sling; he united Israel with Jerusalem as its capital; many of the Psalms are attributed to David (circa 1000-962 BC)	David	wordnet
City of David	city	A city is a municipality	NA	GenericsKB
Present Old City walls built	present	"The present is the time that is associated with the events perceived directly and in the first time, not as a recollection or a speculation . It is a period of time between the past and the future, and can vary in meaning from being an instant to a day or longer. It is sometimes represented as a hyperplane in space-time, typically called ""now"", although modern physics demonstrates that such a hyperplane cannot be defined uniquely for observers in relative motion. The present may also be viewed as a duration ."	current moment in time	wikipedia
Present Old City walls built	old	A bicycle wheel is a wheel, most commonly a wire wheel, designed for a bicycle	Wheel designed for a bicycle	wikipedia
