key	keyword	definition	description	source
UTC time	utc	"Coordinated Universal Time is the primary time standard by which the world regulates clocks and time. It is within about 1 second of mean solar time at 0° longitude, and is not adjusted for daylight saving time. It is effectively a successor to Greenwich Mean Time . The co-ordination of time and frequency transmissions around the world began on 1 January 1960. UTC was first officially adopted as CCIR Recommendation 374, Standard-Frequency and Time-Signal Emissions , in 1963, but the official abbreviation of UTC and the official English name of Coordinated Universal Time were not adopted until 1967. The system has been adjusted several times, including a brief period where the time coordination radio signals broadcast both UTC and ""Stepped Atomic Time "" before a new UTC was adopted in 1970 and implemented in 1972. This change also adopted leap seconds to simplify future adjustments. This CCIR Recommendation 460 ""stated that carrier frequencies and time intervals should be maintained constant and should correspond to the definition of the SI second; step adjustments, when necessary, should be exactly 1 s to maintain approximate agreement with Universal Time ; and standard signals should contain information on the difference between UTC and UT."" A number of proposals have been made to replace UTC with a new system that would eliminate leap seconds. A decision whether to remove them altogether has been deferred until 2023. The current version of UTC is defined by International Telecommunications Union Recommendation , Standard-frequency and time-signal emissions , and is based on International Atomic Time with leap seconds added at irregular intervals to compensate for the slowing of the Earth's rotation. Leap seconds are inserted as necessary to keep UTC within 0.9 second of the UT1 variant of universal time. See the ""Current number of leap seconds"" section for the number of leap seconds inserted to date."	primary time standard by which the world regulates clocks and time	wikipedia
UTC time	time	"Time is the indefinite continued progress of existence and events that occur in an apparently irreversible succession from the past, through the present, into the future. It is a component quantity of various measurements used to sequence events, to compare the duration of events or the intervals between them, and to quantify rates of change of quantities in material reality or in the conscious experience. Time is often referred to as a fourth dimension, along with three spatial dimensions. Time has long been an important subject of study in religion, philosophy, and science, but defining it in a manner applicable to all fields without circularity has consistently eluded scholars. Nevertheless, diverse fields such as business, industry, sports, the sciences, and the performing arts all incorporate some notion of time into their respective measuring systems. Time in physics is operationally defined as ""what a clock reads"". Time is one of the seven fundamental physical quantities in both the International System of Units and International System of Quantities. The SI base unit of time is the second. Time is used to define other quantities – such as velocity – so defining time in terms of such quantities would result in circularity of definition. An operational definition of time, wherein one says that observing a certain number of repetitions of one or another standard cyclical event constitutes one standard unit such as the second, is highly useful in the conduct of both advanced experiments and everyday affairs of life. To describe observations of an event, a location and time are typically noted. The operational definition of time does not address what the fundamental nature of it is. It does not address why events can happen forward and backwards in space, whereas events only happen in the forward progress of time. Investigations into the relationship between space and time led physicists to define the spacetime continuum. General Relativity is the primary framework for understanding how spacetime works. Through advances in both theoretical and experimental investigations of space-time, it has been shown that time can be distorted, particularly at the edges of black holes. Temporal measurement has occupied scientists and technologists, and was a prime motivation in navigation and astronomy. Periodic events and periodic motion have long served as standards for units of time. Examples include the apparent motion of the sun across the sky, the phases of the moon, the swing of a pendulum, and the beat of a heart. Currently, the international unit of time, the second, is defined by measuring the electronic transition frequency of caesium atoms . Time is also of significant social importance, having economic value as well as personal value, due to an awareness of the limited time in each day and in human life spans."	dimension in which events can be ordered from the past through the present into the future	wikipedia
UTC time	utc	Greenwich Mean Time updated with leap seconds	coordinated_universal_time, UTC	wordnet
UTC time	time	the continuum of experience in which events pass from the future through the present to the past	time	wordnet
UTC time	time	Time affects risk perception	NA	GenericsKB
ISC event	isc	The International Information System Security Certification Consortium , or ² , is a non-profit organization which specializes in training and certifications for cybersecurity professionals	non-profit organization	wikipedia
ISC event	event	A disaster is a serious disruption occurring over a short or long period of time that causes widespread human, material, economic or environmental loss which exceeds the ability of the affected community or society to cope using its own resources	hazard resulting in an event causing significant physical damage, destruction or death	wikipedia
ISC event	isc			wordnet
ISC event	event	a phenomenon that follows and is caused by some previous phenomenon	consequence, effect, outcome, result, event, issue, upshot	wordnet
ISC event	event	Event plumes associated with volcanic activity are much larger and rise higher in the water column	NA	GenericsKB
USGS-ANSS	usgs	"The United States Geological Survey is a scientific agency of the United States government. The scientists of the USGS study the landscape of the United States, its natural resources, and the natural hazards that threaten it. The organization has four major science disciplines, concerning biology, geography, geology, and hydrology. The USGS is a fact-finding research organization with no regulatory responsibility. The USGS is a bureau of the United States Department of the Interior; it is that department's sole scientific agency. The USGS employs approximately 8,670 people and is headquartered in Reston, Virginia. The USGS also has major offices near Lakewood, Colorado, at the Denver Federal Center, and Menlo Park, California. The current motto of the USGS, in use since August 1997, is ""science for a changing world"". The agency's previous slogan, adopted on the occasion of its hundredth anniversary, was ""Earth Science in the Public Service""."	scientific agency of the United States government	wikipedia
USGS-ANSS	usgs			wordnet
USGS-ANSS	anss	the part of the nervous system of vertebrates that controls involuntary actions of the smooth muscles and heart and glands	autonomic_nervous_system, ANS	wordnet
Local date	local	Local is a novel by Jaideep Varma, written in 2001 and published by Indialog Publications in 2005	book by Jaideep Varma	wikipedia
Local date	date	Chronological dating , or simply dating , is the process of attributing to an object or event a date in the past, allowing such object or event to be located in a previously established chronology	process of attributing to an object or event a date in the past	wikipedia
Local date	local	public transport consisting of a bus or train that stops at all stations or stops	local	wordnet
Local date	date	the specified day of the month	date, day_of_the_month	wordnet
Local date	local	Locals are local organizations	NA	GenericsKB
Local date	date	Date is a day	NA	GenericsKB
Local time	local time	Local mean time is a form of solar time that corrects the variations of local apparent time, forming a uniform time scale at a specific longitude	form of solar time that corrects the variations of local apparent time, forming a uniform time scale at a specific longitude	wikipedia
Local time	local	public transport consisting of a bus or train that stops at all stations or stops	local	wordnet
Local time	time	the continuum of experience in which events pass from the future through the present to the past	time	wordnet
Local time	local time	Local time is sun time as recorded on a sun dial	NA	GenericsKB
Magnitude	magnitude	Instrumental magnitude refers to an uncalibrated apparent magnitude, and, like its counterpart, it refers to the brightness of an astronomical object seen from an observer on Earth, but unlike its counterpart, it is only useful in relative comparisons to other astronomical objects in the same image 	the uncalibrated apparent magnitude of a celestial object	wikipedia
Magnitude	magnitude	the property of relative size or extent (whether large or small)	magnitude	wordnet
Magnitude	magnitude	the degree of brightness of a star, as represented by a number on a logarithmic scale.	NA	owlbot
Magnitude	magnitude	Magnitudes are importance	NA	GenericsKB
Depth	depth	Vertical position or vertical location is a position along a vertical direction above or below a given vertical datum	NA	wikipedia
Depth	depth	the extent downward or backward or inward	depth, deepness	wordnet
Depth	depth	the distance from the top or surface to the bottom of something.	NA	owlbot
Depth	depth	Depth affects variation	NA	GenericsKB
Epicenter	epicenter	The epicenter, epicentre or epicentrum in seismology is the point on the Earth's surface directly above a hypocenter or focus, the point where an earthquake or an underground explosion originates.	point on the Earth's surface that is directly above the hypocentre or focus in an earthquake	wikipedia
Epicenter	epicenter	the point on the Earth's surface directly above the focus of an earthquake	epicenter, epicentre	wordnet
Epicenter	epicenter	the point on the earth's surface vertically above the focus of an earthquake.	NA	owlbot
Epicenter	epicenter	Epicenters are the origin of earthquakes	NA	GenericsKB
Type	type	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Type	type	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Type	type	a design on either side of a medal or coin.	NA	owlbot
Type	type	A type is a kind	NA	GenericsKB
Areas affected	area	Area is the quantity that expresses the extent of a two-dimensional figure or shape or planar lamina, in the plane. Surface area is its analog on the two-dimensional surface of a three-dimensional object. Area can be understood as the amount of material with a given thickness that would be necessary to fashion a model of the shape, or the amount of paint necessary to cover the surface with a single coat. It is the two-dimensional analog of the length of a curve or the volume of a solid . The area of a shape can be measured by comparing the shape to squares of a fixed size. In the International System of Units , the standard unit of area is the square metre , which is the area of a square whose sides are one metre long. A shape with an area of three square metres would have the same area as three such squares. In mathematics, the unit square is defined to have area one, and the area of any other shape or surface is a dimensionless real number. There are several well-known formulas for the areas of simple shapes such as triangles, rectangles, and circles. Using these formulas, the area of any polygon can be found by dividing the polygon into triangles. For shapes with curved boundary, calculus is usually required to compute the area. Indeed, the problem of determining the area of plane figures was a major motivation for the historical development of calculus. For a solid shape such as a sphere, cone, or cylinder, the area of its boundary surface is called the surface area. Formulas for the surface areas of simple shapes were computed by the ancient Greeks, but computing the surface area of a more complicated shape usually requires multivariable calculus. Area plays an important role in modern mathematics. In addition to its obvious importance in geometry and calculus, area is related to the definition of determinants in linear algebra, and is a basic property of surfaces in differential geometry. In analysis, the area of a subset of the plane is defined using Lebesgue measure, though not every subset is measurable. In general, area in higher mathematics is seen as a special case of volume for two-dimensional regions. Area can be defined through the use of axioms, defining it as a function of a collection of certain plane figures to the set of real numbers. It can be proved that such a function exists.	quantity that expresses the extent of a two-dimensional surface or shape, or planar lamina, in the plane	wikipedia
Areas affected	affect	Affect Co	NA	wikipedia
Areas affected	areas	a particular environment or walk of life	sphere, domain, area, orbit, field, arena	wordnet
Areas affected	affected	act physically on; have an effect upon	affect	wordnet
Areas affected	area	Area is how many square units are inside the whole shape	NA	GenericsKB
Areas affected	affect	Affects cause feel	NA	GenericsKB
Total damage	total	Total is the first greatest hits album by Mexican pop rock singer Belinda	album by Belinda Peregrin	wikipedia
Total damage	damage	"Damage is any change in a thing, often a physical object, that degrades it away from its initial state. It can broadly be defined as ""changes introduced into a system that adversely affect its current or future performance"". Damage ""does not necessarily imply total loss of system functionality, but rather that the system is no longer operating in its optimal manner"". Damage to physical objects is ""the progressive physical process by which they break"", and includes mechanical stress that weakens a structure, even if this is not visible."	loss or harm caused by an action or event	wikipedia
Total damage	total	constituting the full quantity or extent; complete	entire, full, total	wordnet
Total damage	damage	loss of military equipment	damage, equipment_casualty	wordnet
Total damage	total	A total is an unit	NA	GenericsKB
Total damage	damage	Damage can develop very quickly and the mites can kill or seriously stunt the growth of plants	NA	GenericsKB
Max. intensity	max	Arriva MAX is a premium brand used by various Arriva bus subsidiaries in the United Kingdom	premium brand used by various Arriva bus subsidiaries in the United Kingdom	wikipedia
Max. intensity	intensity	An electric current is the rate of flow of electric charge past a point or region	flow of electric charge (for specific quantities see Q29996 or Q234072)	wikipedia
Max. intensity	max	street names for gamma hydroxybutyrate	soap, scoop, max, liquid_ecstasy, grievous_bodily_harm, goop, Georgia_home_boy, easy_lay	wordnet
