key	keyword	definition	description	source
Genre	genre	Genre ʒɑn.ɹə/) is any form or type of communication in any mode with socially-agreed-upon conventions developed over time. Genre is most popularly known as a category of literature, music, or other forms of art or entertainment, whether written or spoken, audio or visual, based on some set of stylistic criteria, yet genres can be aesthetic, rhetorical, communicative, or functional. Genres form by conventions that change over time as cultures invent new genres and discontinue the use of old ones. Often, works fit into multiple genres by way of borrowing and recombining these conventions. Stand-alone texts, works, or pieces of communication may have individual styles, but genres are amalgams of these texts based on agreed-upon or socially inferred conventions. Some genres may have rigid, strictly adhered-to guidelines, while others may show great flexibility. Genre began as an absolute classification system for ancient Greek literature, as set out in Aristotle's Poetics. For Aristotle, poetry , prose, and performance each had specific design features that supported appropriate content of each genre. Speech patterns for comedy would not be appropriate for tragedy, for example, and even actors were restricted to their genre under the assumption that a type of person could tell one type of story best. In later periods genres proliferated and developed in response to changes in audiences and creators. Genre became a dynamic tool to help the public make sense out of unpredictable art. Because art is often a response to a social state, in that people write/paint/sing/dance about what they know about, the use of genre as a tool must be able to adapt to changing meanings. Proponents argue that the genius of an effective genre piece is in the variation, recombination, and evolution of the codes. Genre suffers from the ills of any classification system. Musician, Ezra LaFleur, argues that discussion of genre should draw from Ludwig Wittgenstein's idea of family resemblance. Genres are helpful labels for communicating but do not necessarily have a single attribute that is the essence of the genre.	category of creative works based on stylistic, thematic or technical criteria	wikipedia
Genre	genre	an expressive style of music	music_genre, musical_genre, genre, musical_style	wordnet
Genre	genre	a style or category of art, music, or literature.	NA	owlbot
Genre	genre	A genre is a kind	NA	GenericsKB
Created by	create	 Creativity, phenomenon whereby something new and valuable is created	CE	wikipedia
Created by	created	create or manufacture a man-made product	produce, make, create	wordnet
Created by	created	bring (something) into existence.	NA	owlbot
Written by	write	"Writing is a medium of human communication that involves the representation of a language with symbols. While not all languages utilize a writing system, those with systems of inscriptions can complement and extend capacities of spoken language by enabling the creation of durable forms of speech that can be transmitted across space and stored over time . It has also been observed that the activity of writing itself can have knowledge-transforming effects, since it allows humans to externalize their thinking in forms that are easier to reflect on and potentially rework. Writing systems are not themselves human languages but are means of rendering a language in a readable form. Writing relies on many of the same semantic structures as the speech it represents, such as lexicon and syntax, with the added dependency of a system of symbols to represent that language's phonology and morphology. The result of the activity of writing is called a text , and the interpreter or activator of this text is called a reader. As human societies emerged, collective motivations for the development of writing were driven by pragmatic exigencies like keeping history, maintaining culture, codifying knowledge through curricula and lists of texts deemed to contain foundational knowledge or to be artistically exceptional , organizing and governing societies through the formation of legal systems, census records, contracts, deeds of ownership, taxation, trade agreements, treaties, and so on. For H.G. Wells, writing ""made the growth of states larger than the old city states possible. It made a continuous historical consciousness possible. The command of the priest or king and his seal could go far beyond his sight and voice and could survive his death"". For example, around the 4th millennium BC, the complexity of trade and administration in Mesopotamia outgrew human memory, and writing became a more dependable method of recording and presenting transactions in a permanent form. In both ancient Egypt and Mesoamerica, on the other hand, writing may have evolved through calendric and political necessities for recording historical and environmental events. Individual motivations for writing include improvised additional capacity for the limitations of human memory , dissemination of ideas , imaginative narratives and other forms of storytelling, personal or business correspondence, and lifewriting ."	representation of language in a textual medium; tool developed by human society	wikipedia
Written by	written	have (one's written work) issued for publication	publish, write	wordnet
Written by	write	Writes  thinks	NA	GenericsKB
Directed by	direct	Direct is a studio album by the Greek electronic composer Vangelis, released in 1988	album by Vangelis	wikipedia
Directed by	directed	guide the actors in (plays and films)	direct	wordnet
Directed by	directed	aim (something) in a particular direction or at a particular person.	NA	owlbot
Starring	starring	A movie star is an actor or actress who is famous for their starring, or leading, roles in movies. The term is used for performers who are marketable stars and whose names are used to promote movies, for example in trailers and posters.	celebrity who is famous for starring in motion pictures	wikipedia
Starring	starring	feature as the star	star	wordnet
Starring	starring	(of a film, play, or other show) have (someone) as a principal performer.	NA	owlbot
Starring	star	Star is a object	NA	GenericsKB
Composer(s)	composer	A composer is a musician who is an author of music in any form, including vocal music , instrumental music, electronic music, and music which combines multiple forms. A composer may create music in any music genre, including, for example, classical music, musical theatre, blues, folk music, jazz, and popular music. Composers often express their works in a written musical score using musical notation. Many composers are, or were, also skilled performers of music.	musician who is an author of music in any form; person who creates music, either by musical notation or oral tradition	wikipedia
Composer(s)	composer	someone who composes music as a profession	composer	wordnet
Composer(s)	composer	a person who writes music, especially as a professional occupation.	NA	owlbot
Composer(s)	composer	A composer is a musician	NA	GenericsKB
Country of origin	country of origin	"Country of origin , represents the country or countries of manufacture, production, design, or brand origin where an article or product comes from. For multinational brands, COO may include multiple countries within the value-creation process. There are differing rules of origin under various national laws and international treaties. Country of origin labelling is also known as place-based branding , the made-in image or the ""nationality bias."" In some regions or industries, country of origin labelling may adopt unique local terms such as terroir used to describe wine appellations based on the specific region where grapes are grown and wine manufactured. Place-based branding has a very ancient history. Archaeological evidence points to packaging specifying the place of manufacture dating back to some 4,000 years ago. Over time, informal labels evolved into formal, often regulated labels providing consumers with information about product quality, manufacturer name and place of origin."	country of manufacture, production, or growth where an article or product comes from	wikipedia
Country of origin	country	the territory occupied by a nation	country, state, land	wordnet
Country of origin	origin	an event that is a beginning; a first part or stage of subsequent events	origin, origination, inception	wordnet
Country of origin	country of origin	Country of origin is a technical term which often means more than just where a product came from	NA	GenericsKB
