key	keyword	definition	description	source
Developer / administrator	developer	Real estate development , or property development , is a business process, encompassing activities that range from the renovation and re-lease of existing buildings to the purchase of raw land and the sale of developed land or parcels to others	multifaceted business encompassing activities related to buildings and land	wikipedia
Developer / administrator	administrator	Academic administration is a branch of university or college employees responsible for the maintenance and supervision of the institution and separate from the faculty or academics, although some personnel may have joint responsibilities	branch of university or college employees responsible for the maintenance and supervision of the institution	wikipedia
Developer / administrator	developer	photographic equipment consisting of a chemical solution for developing film	developer	wordnet
Developer / administrator	administrator	someone who administers a business	administrator, decision_maker	wordnet
Developer / administrator	developer	Developer conducts wind resource assessments	NA	GenericsKB
Developer / administrator	administrator	Administrators are heads	NA	GenericsKB
Knowledge / skills tested	knowledge	"Knowledge is a familiarity, awareness, or understanding of someone or something, such as facts , skills , or objects . Knowledge can be acquired in many different ways and from many difference sources, including but not limited to experience, education, reason, memory, scientific inquiry, exploration, and practice. The philosophical study of knowledge is called epistemology. Knowledge can refer to a theoretical or practical understanding of a subject. It can be implicit or explicit ; formal or informal; systematic or particular. The philosopher Plato famously pointed out the need for a distinction between knowledge and true belief in the Theaetetus , leading many to attribute to him a definition of knowledge as ""justified true belief"". The difficulties with this definition raised by the Gettier problem have been the subject of extensive debate in epistemology for more than half a century."	experience or education by perceiving, discovering, or learning; theoretical or practical understanding of a subject	wikipedia
Knowledge / skills tested	skill	A skill is the ability to perform an action with determined results often within a given amount of time, energy, or both. Skills can often be divided into domain-general and domain-specific skills. For example, in the domain of work, some general skills would include time management, teamwork and leadership, self-motivation and others, whereas domain-specific skills would be used only for a certain job. Skill usually requires certain environmental stimuli and situations to assess the level of skill being shown and used. People need a broad range of skills to contribute to the modern economy. A joint ASTD and U.S. Department of Labor study showed that through technology, the workplace is changing, and identified 16 basic skills that employees must have to be able to change with it. Three broad categories of skills are suggested and these are technical, human, and conceptual. The first two can be substituted with hard and soft skills, respectively.	learned ability to carry out a task	wikipedia
Knowledge / skills tested	test	The name test is a top-level domain that is intended for use in the testing of software	domain name that is not intended to be installed as a top-level domain	wikipedia
Knowledge / skills tested	knowledge	the psychological result of perception and learning and reasoning	cognition, knowledge, noesis	wordnet
Knowledge / skills tested	skills	an ability that has been acquired by training	skill, accomplishment, acquirement, acquisition, attainment	wordnet
Knowledge / skills tested	tested	put to the test, as for its quality, or give experimental use to	test, prove, try, try_out, examine, essay	wordnet
Knowledge / skills tested	knowledge	Knowledge cans have impact	NA	GenericsKB
Knowledge / skills tested	skill	Skills are abilities to perform a given activity and are usually improved with practice	NA	GenericsKB
Knowledge / skills tested	test	Test taking skills are important for success in college	NA	GenericsKB
Purpose	purpose	Intention is a mental state that represents a commitment to carrying out an action or actions in the future. Intention involves mental activities such as planning and forethought.	mental state representing commitment to perform an action	wikipedia
Purpose	purpose	propose or intend	aim, purpose, purport, propose	wordnet
Purpose	purpose	the reason for which something is done or created or for which something exists.	NA	owlbot
Purpose	purpose	Purpose is a goal	NA	GenericsKB
Year started	year	A year is the orbital period of a planetary body, for example, the Earth, moving in its orbit around the Sun. Due to the Earth's axial tilt, the course of a year sees the passing of the seasons, marked by change in weather, the hours of daylight, and, consequently, vegetation and soil fertility. In temperate and subpolar regions around the planet, four seasons are generally recognized: spring, summer, autumn and winter. In tropical and subtropical regions, several geographical sectors do not present defined seasons; but in the seasonal tropics, the annual wet and dry seasons are recognized and tracked. A calendar year is an approximation of the number of days of the Earth's orbital period, as counted in a given calendar. The Gregorian calendar, or modern calendar, presents its calendar year to be either a common year of 365 days or a leap year of 366 days, as do the Julian calendars; see below. For the Gregorian calendar, the average length of the calendar year across the complete leap cycle of 400 years is 365.2425 days. The ISO standard ISO 80000-3, Annex C, supports the symbol a to represent a year of either 365 or 366 days. In English, the abbreviations y and yr are commonly used. In astronomy, the Julian year is a unit of time; it is defined as 365.25 days of exactly 86,400 seconds , totalling exactly 31,557,600 seconds in the Julian astronomical year. The word year is also used for periods loosely associated with, but not identical to, the calendar or astronomical year, such as the seasonal year, the fiscal year, the academic year, etc. Similarly, year can mean the orbital period of any planet; for example, a Martian year and a Venusian year are examples of the time a planet takes to transit one complete orbit. The term can also be used in reference to any long period or cycle, such as the Great Year.	estimated period of time for the Earth's orbit around the Sun and observed at a fixed geographic point, lasting about 365.25 days on average to the nearest half day; base later modified to define or adjust various calendars	wikipedia
Year started	start	Choi Sung-hee , known professionally as Bada , is a South Korean singer, composer, musical actress and television presenter	South Korean singer, member of S.E.S.	wikipedia
Year started	year	a body of students who graduate together	class, year	wordnet
Year started	started	bring into being	originate, initiate, start	wordnet
Year started	year	Year is a period	NA	GenericsKB
Year started	start	Starts are lines	NA	GenericsKB
Year terminated	year	A year is the orbital period of a planetary body, for example, the Earth, moving in its orbit around the Sun. Due to the Earth's axial tilt, the course of a year sees the passing of the seasons, marked by change in weather, the hours of daylight, and, consequently, vegetation and soil fertility. In temperate and subpolar regions around the planet, four seasons are generally recognized: spring, summer, autumn and winter. In tropical and subtropical regions, several geographical sectors do not present defined seasons; but in the seasonal tropics, the annual wet and dry seasons are recognized and tracked. A calendar year is an approximation of the number of days of the Earth's orbital period, as counted in a given calendar. The Gregorian calendar, or modern calendar, presents its calendar year to be either a common year of 365 days or a leap year of 366 days, as do the Julian calendars; see below. For the Gregorian calendar, the average length of the calendar year across the complete leap cycle of 400 years is 365.2425 days. The ISO standard ISO 80000-3, Annex C, supports the symbol a to represent a year of either 365 or 366 days. In English, the abbreviations y and yr are commonly used. In astronomy, the Julian year is a unit of time; it is defined as 365.25 days of exactly 86,400 seconds , totalling exactly 31,557,600 seconds in the Julian astronomical year. The word year is also used for periods loosely associated with, but not identical to, the calendar or astronomical year, such as the seasonal year, the fiscal year, the academic year, etc. Similarly, year can mean the orbital period of any planet; for example, a Martian year and a Venusian year are examples of the time a planet takes to transit one complete orbit. The term can also be used in reference to any long period or cycle, such as the Great Year.	estimated period of time for the Earth's orbit around the Sun and observed at a fixed geographic point, lasting about 365.25 days on average to the nearest half day; base later modified to define or adjust various calendars	wikipedia
Year terminated	terminate	A summary execution is an execution in which a person is accused of a crime and immediately killed without benefit of a full and fair trial	execution immediately after being accused of a crime, without a fair trial; usually understood to mean capture, accusation, and execution all conducted during a very short span of time	wikipedia
Year terminated	year	a body of students who graduate together	class, year	wordnet
Year terminated	terminated	be the end of; be the last or concluding part of	end, terminate	wordnet
Year terminated	year	Year is a period	NA	GenericsKB
