key	keyword	definition	description	source
Also called	call	Call is a Pakistani rock band from Lahore, Pakistan	Pakistani band	wikipedia
Also called	called	pay a brief visit	visit, call_in, call	wordnet
Also called	called	cry out (a word or words).	NA	owlbot
Also called	call	Calls are decisions	NA	GenericsKB
Observed by	observe	Observation is the active acquisition of information from a primary source. In living beings, observation employs the senses. In science, observation can also involve the perception and recording of data via the use of scientific instruments. The term may also refer to any data collected during the scientific activity. Observations can be qualitative, that is, only the absence or presence of a property is noted, or quantitative if a numerical value is attached to the observed phenomenon by counting or measuring.	active acquisition of information from a primary source	wikipedia
Observed by	observed	show respect towards	respect, honor, honour, abide_by, observe	wordnet
Observed by	observed	make a remark.	NA	owlbot
Type	type	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Type	type	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Type	type	a person or thing exemplifying the ideal or defining characteristics of something.	NA	owlbot
Type	type	A type is a kind	NA	GenericsKB
Significance	significance	The significant figures of a number are digits that carry meaningful contributions to its measurement resolution	any digit of a number within its measurement resolution, as opposed to spurious digits	wikipedia
Significance	significance	the quality of being significant	significance	wordnet
Significance	significance	the meaning to be found in words or events.	NA	owlbot
Significance	significance	Significance belongs to things in their relations to individuals	NA	GenericsKB
Celebrations	celebrations	Celebrate may refer to:	Wikimedia disambiguation page	wikipedia
Celebrations	celebrations	a joyful occasion for special festivities to mark some happy event	celebration, jubilation	wordnet
Celebrations	celebrations	the action of celebrating an important day or event.	NA	owlbot
Celebrations	celebration	Celebration is rituals	NA	GenericsKB
Observances	observances	conformity with law or custom or practice etc.	honoring, observance	wordnet
Observances	observances	the practice of observing the requirements of law, morality, or ritual.	NA	owlbot
2018 date	date	Chronological dating , or simply dating , is the process of attributing to an object or event a date in the past, allowing such object or event to be located in a previously established chronology	process of attributing to an object or event a date in the past	wikipedia
2018 date	date	the specified day of the month	date, day_of_the_month	wordnet
2018 date	date	the day of the month or year as specified by a number.	NA	owlbot
2018 date	date	Date is a day	NA	GenericsKB
2019 date	date	Chronological dating , or simply dating , is the process of attributing to an object or event a date in the past, allowing such object or event to be located in a previously established chronology	process of attributing to an object or event a date in the past	wikipedia
2019 date	date	the specified day of the month	date, day_of_the_month	wordnet
2019 date	date	the day of the month or year as specified by a number.	NA	owlbot
2019 date	date	Date is the day of the month	NA	GenericsKB
2020 date	date	Chronological dating , or simply dating , is the process of attributing to an object or event a date in the past, allowing such object or event to be located in a previously established chronology	process of attributing to an object or event a date in the past	wikipedia
2020 date	date	the specified day of the month	date, day_of_the_month	wordnet
2020 date	date	the day of the month or year as specified by a number.	NA	owlbot
2020 date	date	Date is a day	NA	GenericsKB
