key	keyword	definition	description	source
Developer	developer	Game design is the art of applying design and aesthetics to create a game for entertainment or for educational, exercise, or experimental purposes	game development process of designing the content and rules of a game	wikipedia
Developer	developer	photographic equipment consisting of a chemical solution for developing film	developer	wordnet
Developer	developer	a person or thing that develops something.	NA	owlbot
Developer	developer	Developer conducts assessments	NA	GenericsKB
Type	type	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Type	type	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Type	type	a design on either side of a medal or coin.	NA	owlbot
Type	type	A type is a kind	NA	GenericsKB
Release date	release date	A software release life cycle is the sum of the stages of development and maturity for a piece of computer software. Cycles range from its initial development to its eventual release, and include updated versions of the released version to help improve software or fix software bugs still present in the software. Computer users are most likely to be familiar with the beta phase, as software products are sometimes publicly advertised as being beta in order to reduce users' expectations of their reliability.	sum of the phases of development and maturity for computer software, which range from its initial development to its eventual release, and include updated bug-fix versions of the released version	wikipedia
Release date	release	the termination of someone's employment (leaving them free to depart)	dismissal, dismission, discharge, firing, liberation, release, sack, sacking	wordnet
Release date	date	the specified day of the month	date, day_of_the_month	wordnet
Release date	release	Releases are devices	NA	GenericsKB
Release date	date	Date is the most common field used in computer software programs and databases	NA	GenericsKB
Introductory price	price	"A price is the quantity of payment or compensation given by one party to another in return for one unit of goods or services. A price is influenced by production costs, supply of the desired item, and demand for the product. A price may be determined by a monopolist or may be imposed on the firm by market conditions. In modern economies, prices are generally expressed in units of some form of currency. Although prices could be quoted as quantities of other goods or services, this sort of barter exchange is rarely seen. Prices are sometimes quoted in terms of vouchers such as trading stamps and air miles. In some circumstances, cigarettes have been used as currency, for example in prisons, in times of hyperinflation, and in some places during World War II. In a black market economy, barter is also relatively common. In many financial transactions, it is customary to quote prices in other ways. The most obvious example is in pricing a loan, when the cost will be expressed as the percentage rate of interest. The total amount of interest payable depends upon credit risk, the loan amount and the period of the loan. Other examples can be found in pricing financial derivatives and other financial assets. For instance the price of inflation-linked government securities in several countries is quoted as the actual price divided by a factor representing inflation since the security was issued. ""Price"" sometimes refers to the quantity of payment requested by a seller of goods or services, rather than the eventual payment amount. This requested amount is often called the asking price or selling price , while the actual payment may be called the transaction price or traded price. Likewise, the bid price or buying price is the quantity of payment offered by a buyer of goods or services, although this meaning is more common in asset or financial markets than in consumer markets. Economic price theory asserts that in a free market economy the market price reflects interaction between supply and demand: the price is set so as to equate the quantity being supplied and that being demanded. In turn these quantities are determined by the marginal utility of the asset to different buyers and to different sellers. Supply and demand, and hence price, may be influenced by other factors, such as government subsidy or manipulation through industry collusion. When a commodity is for sale at multiple locations, the law of one price is generally believed to hold. This essentially states that the cost difference between the locations cannot be greater than that representing shipping, taxes, other distribution costs and more."	quantity of payment or compensation given by one party to another in return for goods or services	wikipedia
Introductory price	introductory	serving as a base or starting point	basic, introductory	wordnet
Introductory price	price	the high value or worth of something	price	wordnet
Introductory price	price	Price Canned food and packaged food varies enormously in price	NA	GenericsKB
Discontinued	discontinued	come to or be at an end	discontinue	wordnet
Discontinued	discontinued	(of a product) no longer available or produced.	NA	owlbot
Operating system	operating system	An operating system is system software that manages computer hardware, software resources, and provides common services for computer programs. Time-sharing operating systems schedule tasks for efficient use of the system and may also include accounting software for cost allocation of processor time, mass storage, printing, and other resources. For hardware functions such as input and output and memory allocation, the operating system acts as an intermediary between programs and the computer hardware, although the application code is usually executed directly by the hardware and frequently makes system calls to an OS function or is interrupted by it. Operating systems are found on many devices that contain a computer – from cellular phones and video game consoles to web servers and supercomputers. The dominant desktop operating system is Microsoft Windows with a market share of around 82.74%. macOS by Apple Inc. is in second place , and the varieties of Linux are collectively in third place . In the mobile sector , Android's share is up to 70% in the year 2017. According to third quarter 2016 data, Android's share on smartphones is dominant with 87.5 percent with also a growth rate of 10.3 percent per year, followed by Apple's iOS with 12.1 percent with per year decrease in market share of 5.2 percent, while other operating systems amount to just 0.3 percent. Linux distributions are dominant in the server and supercomputing sectors. Other specialized classes of operating systems, such as embedded and real-time systems, exist for many applications.	software that manages computer hardware resources	wikipedia
Operating system	operating	perform as expected when applied	function, work, operate, go, run	wordnet
Operating system	system	an organized structure for arranging or classifying	arrangement, organization, organisation, system	wordnet
Operating system	operating system	Operating systems are advanced pieces of software provided by the manufacturers of computers	NA	GenericsKB
CPU	cpu	"A central processing unit , also called a central processor or main processor , is the electronic circuitry within a computer that executes instructions that make up a computer program. The CPU performs basic arithmetic, logic, controlling, and input/output operations specified by the instructions in the program. The computer industry used the term ""central processing unit"" as early as 1955. Traditionally, the term ""CPU"" refers to a processor, more specifically to its processing unit and control unit , distinguishing these core elements of a computer from external components such as main memory and I/O circuitry. The form, design, and implementation of CPUs have changed over the course of their history, but their fundamental operation remains almost unchanged. Principal components of a CPU include the arithmetic logic unit that performs arithmetic and logic operations, processor registers that supply operands to the ALU and store the results of ALU operations, and a control unit that orchestrates the fetching and execution of instructions by directing the coordinated operations of the ALU, registers and other components. Most modern CPUs are microprocessors, where the CPU is contained on a single metal-oxide-semiconductor integrated circuit chip. An IC that contains a CPU may also contain memory, peripheral interfaces, and other components of a computer; such integrated devices are variously called microcontrollers or systems on a chip . Some computers employ a multi- core processor, which is a single chip or ""socket"" containing two or more CPUs called ""cores"". Array processors or vector processors have multiple processors that operate in parallel, with no unit considered central. Virtual CPUs are an abstraction of dynamical aggregated computational resources."	electronic circuitry within a computer that carries out the instructions of a computer program by performing the basic arithmetic, logical, control and input/output (I/O) operations specified by the instructions	wikipedia
CPU	cpu	(computer science) the part of a computer (a microprocessor chip) that does most of the data processing	central_processing_unit, CPU, C.P.U., central_processor, processor, mainframe	wordnet
CPU	cpu	"The <b>CPU</b> (<b>Central Processing Unit</b>) is the part of a computer system that is commonly referred to as the ""brains"" of a computer. The <b>CPU</b> is also known as the processor or microprocessor. The <b>CPU</b> is responsible for executing a sequence of stored instructions called a program."	NA	owlbot
Memory	memory	Memory is the faculty of the brain by which data or information is encoded, stored, and retrieved when needed. It is the retention of information over time for the purpose of influencing future action. If past events could not be remembered, it would be impossible for language, relationships, or personal identity to develop. Memory loss is usually described as forgetfulness or amnesia. Memory is often understood as an informational processing system with explicit and implicit functioning that is made up of a sensory processor, short-term memory, and long-term memory. This can be related to the neuron. The sensory processor allows information from the outside world to be sensed in the form of chemical and physical stimuli and attended to various levels of focus and intent. Working memory serves as an encoding and retrieval processor. Information in the form of stimuli is encoded in accordance with explicit or implicit functions by the working memory processor. The working memory also retrieves information from previously stored material. Finally, the function of long-term memory is to store data through various categorical models or systems. Declarative, or explicit, memory is the conscious storage and recollection of data. Under declarative memory resides semantic and episodic memory. Semantic memory refers to memory that is encoded with specific meaning, while episodic memory refers to information that is encoded along a spatial and temporal plane. Declarative memory is usually the primary process thought of when referencing memory. Non-declarative, or implicit, memory is the unconscious storage and recollection of information. An example of a non-declarative process would be the unconscious learning or retrieval of information by way of procedural memory, or a priming phenomenon. Priming is the process of subliminally arousing specific responses from memory and shows that not all memory is consciously activated, whereas procedural memory is the slow and gradual learning of skills that often occurs without conscious attention to learning. Memory is not a perfect processor, and is affected by many factors. The ways by which information is encoded, stored, and retrieved can all be corrupted. The amount of attention given new stimuli can diminish the amount of information that becomes encoded for storage. Also, the storage process can become corrupted by physical damage to areas of the brain that are associated with memory storage, such as the hippocampus. Finally, the retrieval of information from long-term memory can be disrupted because of decay within long-term memory. Normal functioning, decay over time, and brain damage all affect the accuracy and capacity of the memory.	information stored in the mind, or the mental processes involved in receiving, storing, and retrieving this information	wikipedia
Memory	memory	an electronic memory device	memory, computer_memory, storage, computer_storage, store, memory_board	wordnet
