key	keyword	definition	description	source
Born	born	""" Born "" is a song written and performed by Barry Gibb that was included as the first track on his debut album The Kid's No Good in 1970"	song written and performed by Barry Gibb	wikipedia
Born	born	bring forth,	bear, turn_out	wordnet
Born	born	existing as a result of birth.	NA	owlbot
Born	born	Borns start with cries	NA	GenericsKB
Died	died	Death is the permanent cessation of all biological functions that sustain a living organism. Phenomena which commonly bring about death include aging, physiological or organ failure, predation, poisoning, malnutrition, disease, suicide, homicide, asphyxia, drowning, severe burns, drug intoxication, starvation, dehydration, electrocution, intense heat or cold, radiation toxicity, warfare attacks such as bombings, as well as explosions and accidents or major trauma resulting in fatal injury. The remains of a living organism begin to decompose shortly after death. It is an inevitable process eventually occurring in all living organisms. As of the early 21st century, over 150,000 humans die each day. Death, particularly of humans, has commonly been considered a sad or unpleasant occasion, due to the affection for the deceased and the termination of social and familial bonds. Other concerns include fear of death, necrophobia, anxiety, sorrow, grief, emotional pain, depression, sympathy, compassion, solitude, or saudade. Many cultures and religions have the idea of an afterlife, and also hold the idea of judgement and reward for good deeds or punishment for sin.	permanent cessation of vital functions	wikipedia
Died	died	suffer or face the pain of death	die	wordnet
Died	died	(of a person, animal, or plant) stop living.	NA	owlbot
Died	die	Dies  dreams	NA	GenericsKB
Burial	burial	"Burial or interment is a method of final disposition wherein a dead person or animal is placed into the ground, sometimes with objects. This is usually accomplished by excavating a pit or trench, placing the deceased and objects in it, and covering it over. A funeral is a ceremony that accompanies the final disposition. Humans have been burying their dead since shortly after the origin of the species. Burial is often seen as indicating respect for the dead. It has been used to prevent the odor of decay, to give family members closure and prevent them from witnessing the decomposition of their loved ones, and in many cultures it has been seen as a necessary step for the deceased to enter the afterlife or to give back to the cycle of life. Methods of burial may be heavily ritualized and can include natural burial ; embalming or mummification; and the use of containers for the dead, such as shrouds, coffins, grave liners, and burial vaults, all of which can retard decomposition of the body. Sometimes objects or grave goods are buried with the body, which may be dressed in fancy or ceremonial garb. Depending on the culture, the way the body is positioned may have great significance. The location of the burial may be determined by taking into account concerns surrounding health and sanitation, religious concerns, and cultural practices. Some cultures keep the dead close to provide guidance to the living, while others ""banish"" them by locating burial grounds at a distance from inhabited areas. Some religions consecrate special ground to bury the dead, and some families build private family cemeteries. Most modern cultures document the location of graves with headstones, which may be inscribed with information and tributes to the deceased. However, some people are buried in anonymous or secret graves for various reasons. Sometimes multiple bodies are buried in a single grave either by choice , due to space concerns, or in the case of mass graves as a way to deal with many bodies at once. Alternatives to burial may include cremation , burial at sea, promession, cryopreservation, and others. Some human cultures may bury the remains of beloved animals. Humans are not the only species which bury their dead; the practice has been observed in chimpanzees, elephants, and possibly dogs."	ritual act of placing a dead person into the ground	wikipedia
Burial	burial	the ritual placing of a corpse in a grave	burial, entombment, inhumation, interment, sepulture	wordnet
Burial	burial	the action or practice of burying a dead body.	NA	owlbot
Burial	burial	Burial follows services	NA	GenericsKB
Spouse	spouse	A spouse is a significant other in a marriage, civil union, or common-law marriage. The term is gender neutral, whereas a male spouse is a husband and a female spouse is a wife. Although a spouse is a form of significant other, the latter term also includes non-marital partners who play a social role similar to that of a spouse, but do not have rights and duties reserved by law to a spouse.	partner in a marriage, civil union, domestic partnership or common-law marriage	wikipedia
Spouse	spouse	a person's partner in marriage	spouse, partner, married_person, mate, better_half	wordnet
Spouse	spouse	a husband or wife, considered in relation to their partner.	NA	owlbot
Spouse	spouse	A spouse is a relative	NA	GenericsKB
Issue more...	issue	In genealogy and wills, a person's issue is his or her lineal descendants	genealogical and legal term referring to one's lineal descendants	wikipedia
Issue more...	issue	the income or profit arising from such transactions as the sale of land or other property	return, issue, take, takings, proceeds, yield, payoff	wordnet
Issue more...	issue	a result or outcome of something.	NA	owlbot
Issue more...	issue	An issue is content	NA	GenericsKB
House	house	A house is a single-unit residential building, which may range in complexity from a rudimentary hut to a complex, structure of wood, masonry, concrete or other material, outfitted with plumbing, electrical, and heating, ventilation, and air conditioning systems. Houses use a range of different roofing systems to keep precipitation such as rain from getting into the dwelling space. Houses may have doors or locks to secure the dwelling space and protect its inhabitants and contents from burglars or other trespassers. Most conventional modern houses in Western cultures will contain one or more bedrooms and bathrooms, a kitchen or cooking area, and a living room. A house may have a separate dining room, or the eating area may be integrated into another room. Some large houses in North America have a recreation room. In traditional agriculture-oriented societies, domestic animals such as chickens or larger livestock may share part of the house with humans. The social unit that lives in a house is known as a household. Most commonly, a household is a family unit of some kind, although households may also be other social groups, such as roommates or, in a rooming house, unconnected individuals. Some houses only have a dwelling space for one family or similar- sized group; larger houses called townhouses or row houses may contain numerous family dwellings in the same structure. A house may be accompanied by outbuildings, such as a garage for vehicles or a shed for gardening equipment and tools. A house may have a backyard or front yard, which serve as additional areas where inhabitants can relax or eat.	building intended for living in	wikipedia
House	house	aristocratic family line	house	wordnet
House	house	a building for human habitation, especially one that consists of a ground floor and one or more upper storeys.	NA	owlbot
House	house	House is a building	NA	GenericsKB
Father	father	"A father is the male parent of a child. Besides the paternal bonds of a father to his children, the father may have a parental, legal, and social relationship with the child that carries with it certain rights and obligations. An adoptive father is a male who has become the child's parent through the legal process of adoption. A biological father is the male genetic contributor to the creation of the infant, through sexual intercourse or sperm donation. A biological father may have legal obligations to a child not raised by him, such as an obligation of monetary support. A putative father is a man whose biological relationship to a child is alleged but has not been established. A stepfather is a male who is the husband of a child's mother and they may form a family unit, but who generally does not have the legal rights and responsibilities of a parent in relation to the child. The adjective ""paternal"" refers to a father and comparatively to ""maternal"" for a mother. The verb ""to father"" means to procreate or to sire a child from which also derives the noun ""fathering"". Biological fathers determine the sex of their child through a sperm cell which either contains an X chromosome , or Y chromosome . Related terms of endearment are dad , baba, papa , pappa , papasita, and pop. A male role model that children can look up to is sometimes referred to as a father-figure."	male parent	wikipedia
Father	father	a person who holds an important or distinguished position in some organization	father	wordnet
Father	father	a man in relation to his child or children.	NA	owlbot
Father	father	A father is a parent	NA	GenericsKB
