key	keyword	definition	description	source
Also called	call	Call is a Pakistani rock band from Lahore, Pakistan	Pakistani band	wikipedia
Also called	called	pay a brief visit	visit, call_in, call	wordnet
Also called	called	cry out (a word or words).	NA	owlbot
Also called	call	Calls are decisions	NA	GenericsKB
Observed by	observe	Observation is the active acquisition of information from a primary source. In living beings, observation employs the senses. In science, observation can also involve the perception and recording of data via the use of scientific instruments. The term may also refer to any data collected during the scientific activity. Observations can be qualitative, that is, only the absence or presence of a property is noted, or quantitative if a numerical value is attached to the observed phenomenon by counting or measuring.	active acquisition of information from a primary source	wikipedia
Observed by	observed	behave as expected during of holidays or rites	observe, celebrate, keep	wordnet
Observed by	observed	fulfil or comply with (a social, legal, ethical, or religious obligation).	NA	owlbot
Celebrations	celebrations	Celebrate may refer to:	Wikimedia disambiguation page	wikipedia
Celebrations	celebrations	a joyful occasion for special festivities to mark some happy event	celebration, jubilation	wordnet
Celebrations	celebrations	the action of celebrating an important day or event.	NA	owlbot
Celebrations	celebration	Celebration is rituals	NA	GenericsKB
Observances	observances	conformity with law or custom or practice etc.	honoring, observance	wordnet
Observances	observances	the practice of observing the requirements of law, morality, or ritual.	NA	owlbot
Related to	relate	Relate is a charity providing relationship support throughout the United Kingdom. Services include counselling for couples, families, young people and individuals, sex therapy, mediation and training courses. Relate also offers online services including webcam counselling and a therapeutic based LiveChat service. It was founded in 1938 as the National Marriage Guidance Council , after a clergyman, Herbert Gray , noted that the divorce rate was increasing. A co-founder of the Council was the Methodist David Mace . Another co-founder was eugenicist Dr Edward Fyfe Griffith. The first funder of Relate was the British Eugenics Society. Relate expanded after the Second World War with government funding secured from the Home Office and later the Lord Chancellor's Department in the late 1940s. Relate celebrated its 75th birthday in 2013. Relate holds an annual lecture with previous speakers including David Cameron, Deirdre Sanders, Nick Clegg, Alan Johnson, Charles Handy and Alain de Botton. Relate adopted its current name on Valentine's Day 1988. In the 1990s, Relate's public profile increased after Princess Diana became its patron in 1989. The current President of Relate is Prof. Janet Walker OBE. Former Presidents of Relate include Professor Sir Cary Cooper and comedian and writer Ruby Wax. The current Patrons of Relate are Tanya Byron and Bel Mooney. Current Vice President is Anjula Mutanda and Author of How to do Relationships. Today, Relate sees over 150,000 clients a year, at more than 600 locations across the UK. Relate is a federated charity with Relate Centres operating across England, Wales and Northern Ireland with its sister charity Relationships Scotland operating in Scotland. In 2017, Relate merged a third of its Centres into the national charity in response to funding cuts. In 2006, Relate opened the Relate Institute, the UK's first Centre of Excellence for the study of relationships, in partnership with Doncaster College and the University of Hull. The Relate Institute closed in 2015. Baroness Tyler of Enfield was Chief Executive between 2007 and 2012 and was succeeded by Ruth Sutherland; Tyler is currently a Vice President of Relate. The current CEO is Aidan Jones. Relate was a founding member of the Relationships Alliance which was launched in 2013 in partnership with OnePlusOne, Tavistock Relationships and Marriage Care.		wikipedia
Related to	related	be relevant to	refer, pertain, relate, concern, come_to, bear_on, touch, touch_on, have-to_doe_with	wordnet
Related to	related	make or show a connection between.	NA	owlbot
