key	keyword	definition	description	source
Type	type	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Type	type	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Type	type	a design on either side of a medal or coin.	NA	owlbot
Type	type	A type is a kind	NA	GenericsKB
Eligibility	eligibility	An election is a formal group decision-making process by which a population chooses an individual to hold public office	process by which a population chooses an individual to hold public office	wikipedia
Eligibility	eligibility	the quality or state of being eligible	eligibility	wordnet
Eligibility	eligibility	fit or proper to be chosen; worthy of choice; desirable: to marry an eligible bachelor. Synonyms: suitable, fitting. Antonyms: ineligible, unsuitable, unacceptable. meeting the stipulated requirements, as to participate, compete, or work; qualified.	NA	owlbot
Eligibility	eligibility	Eligibility is qualifications	NA	GenericsKB
Awarded for	award	An award , sometimes called a distinction , is something given to a recipient as a token of recognition of excellence in a certain field. When the token is a medal, ribbon or other item designed for wearing, it is known as a decoration. An award may be described by three aspects: 1) who is given 2) what 3) by whom, all varying according to purpose. The recipient is often a single person or else a representative of a group of people, be it an organisation, a sports team or a whole country. The award item may be a decoration, that is an insignia suitable for wearing, such as a medal , badge, ribbon or pin. It can also be a token object such as prize, trophy or commemorative plaque. The award may also be or be accompanied by a title, certificate or diploma, as well as an object of direct value such as money or a scholarship. Furthermore, an honorable mention is an award given, typically in education, that does not confer the recipient a higher standing but is considered worth mentioning in an honourable way. An award may be conferred as a state decoration by sovereign state, dynasty or other public authority , or else a private organisation or individual. The latter may also include ecclesiastical authorities, such as in the case of ecclesiastical awards. For example, the Nobel Prize recognizes contributions to society, while the Pulitzer prize honors literary achievements. An award may also simply be a public acknowledgment of excellence, without any tangible token or prize. Awards for sports tournaments often take the form of cups, following a tradition harking back to the ancient Greek tripod given to winners in athletic contests. The Stanley Cup is a modern example. In contrast, awards for employee recognition often take the form of plaques or crystal pieces.. An award may carry a monetary prize given to the recipient. Finally, an award may recognize participation rather than victory. There is controversy regarding the appropriateness of participation awards for students in United States schools. A relative field to awards is phaleristics, an auxiliary science of history and numismatics which studies orders, fraternities and award items, such as medals and other decorations.	something given to a person or a group of people to recognize their merit or excellence	wikipedia
Awarded for	awarded	give, especially as an honor or reward	award, present	wordnet
Awarded for	awarded	give or order the giving of (something) as an official payment, compensation, or prize to (someone).	NA	owlbot
Awarded for	award	An award is a grant	NA	GenericsKB
Status	status	A city is a large human settlement	large permanent human settlement	wikipedia
Status	status	a state at a particular time	condition, status	wordnet
Status	status	relative social or professional position; standing.	NA	owlbot
Status	status	Status affects values	NA	GenericsKB
Description	description	Description is the pattern of narrative development that aims to make vivid a place, object, character, or group. Description is one of four rhetorical modes , along with exposition, argumentation, and narration. In practice it would be difficult to write literature that drew on just one of the four basic modes.	text for clarification; one of four rhetorical modes	wikipedia
Description	description	sort or variety	description	wordnet
Description	description	a spoken or written account of a person, object, or event.	NA	owlbot
Description	description	Description is a statement	NA	GenericsKB
First awarded	award	An award , sometimes called a distinction , is something given to a recipient as a token of recognition of excellence in a certain field. When the token is a medal, ribbon or other item designed for wearing, it is known as a decoration. An award may be described by three aspects: 1) who is given 2) what 3) by whom, all varying according to purpose. The recipient is often a single person or else a representative of a group of people, be it an organisation, a sports team or a whole country. The award item may be a decoration, that is an insignia suitable for wearing, such as a medal , badge, ribbon or pin. It can also be a token object such as prize, trophy or commemorative plaque. The award may also be or be accompanied by a title, certificate or diploma, as well as an object of direct value such as money or a scholarship. Furthermore, an honorable mention is an award given, typically in education, that does not confer the recipient a higher standing but is considered worth mentioning in an honourable way. An award may be conferred as a state decoration by sovereign state, dynasty or other public authority , or else a private organisation or individual. The latter may also include ecclesiastical authorities, such as in the case of ecclesiastical awards. For example, the Nobel Prize recognizes contributions to society, while the Pulitzer prize honors literary achievements. An award may also simply be a public acknowledgment of excellence, without any tangible token or prize. Awards for sports tournaments often take the form of cups, following a tradition harking back to the ancient Greek tripod given to winners in athletic contests. The Stanley Cup is a modern example. In contrast, awards for employee recognition often take the form of plaques or crystal pieces.. An award may carry a monetary prize given to the recipient. Finally, an award may recognize participation rather than victory. There is controversy regarding the appropriateness of participation awards for students in United States schools. A relative field to awards is phaleristics, an auxiliary science of history and numismatics which studies orders, fraternities and award items, such as medals and other decorations.	something given to a person or a group of people to recognize their merit or excellence	wikipedia
First awarded	awarded	give, especially as an honor or reward	award, present	wordnet
First awarded	awarded	give or order the giving of (something) as an official payment, compensation, or prize to (someone).	NA	owlbot
First awarded	award	Awards are symbols	NA	GenericsKB
Total awarded	total	Matthew Bower is a British musician, active since the early 1980s, with a vast collection of collaborative and solo work behind him	British musician	wikipedia
