key	keyword	definition	description	source
Carries	carry	A carny is a carnival employee	NA	wikipedia
Carries	carries	bear or be able to bear the weight, pressure,or responsibility of	carry	wordnet
Carries	carries	support the weight of.	NA	owlbot
Carries	carry	Carry is a transfer	NA	GenericsKB
Crosses	crosses	Crosses EP is the first EP by José González, released in 2003	extended play by José González	wikipedia
Crosses	crosses	a wooden structure consisting of an upright post with a transverse piece	cross	wordnet
Crosses	crosses	a mark, object, or figure formed by two short intersecting lines or pieces (+ or Ã).	NA	owlbot
Crosses	crosse	Crosses are racket	NA	GenericsKB
Locale	locale	A locale , is the main local organizational unit of the 'Ndrangheta with jurisdiction over criminal activities in an entire town or an area in a large urban center	Wikimedia list article	wikipedia
Locale	locale	the scene of any event or action (especially the place of a meeting)	venue, locale, locus	wordnet
Locale	locale	a place where something happens or is set, or that has particular events associated with it.	NA	owlbot
Locale	locale	Locale is the locale in which custom is running	NA	GenericsKB
Official name	official name	"A legal name is the name that identifies a person for legal, administrative and other official purposes. A person's first legal name generally is the name of the person that was given for the purpose of registration of the birth and which then appears on a birth certificate , but may change subsequently. Most jurisdictions require the use of a legal name for all legal and administrative purposes, and some jurisdictions permit or require a name change to be recorded at marriage. The legal name may need to be used on various government issued documents . The term is also used when an individual changes their first or full name, typically after reaching a certain legal age . A person's legal name typically is the same as their personal name, comprising a given name and a family name. The order varies according to culture and country. There are also country-by-country differences on changes of legal names by marriage. Most countries require by law the registration of a name for newborn children, and some can refuse registration of ""undesirable"" names. In 1991, a Swedish couple refused to give their newborn a legal name, in protest of existing naming laws. In 1996, they were fined for not registering a name for their child for five years, after they unsuccessfully tried to register the child's name as Brfxxccxxmnpcccclllmmnprxvclmnckssqlbb11116, and then as ""A""."	name that identifies a person for legal, administrative and other official purposes	wikipedia
Official name	official	of or relating to an office	official	wordnet
Official name	official	relating to an authority or public body and its activities and responsibilities.	NA	owlbot
Official name	official	Official is a worker	NA	GenericsKB
