key	keyword	definition	description	source
University	university	"A university is an institution of higher education and research, which awards academic degrees in various academic disciplines. Universities typically provide undergraduate education and postgraduate education. The word university is derived from the Latin universitas magistrorum et scholarium , which roughly means ""community of teachers and scholars"". The modern university system has roots in the European medieval university, which was created in Italy and evolved from cathedral schools for the clergy during the High Middle Ages."	academic institution for further education	wikipedia
University	university	a large and diverse institution of higher learning created to educate for life and for a profession and to grant degrees	university	wordnet
University	university	a high-level educational institution in which students study for degrees and academic research is done.	NA	owlbot
University	university	An university is a body	NA	GenericsKB
Notable relatives	notable	Notability is the property of being worthy of notice, having fame, or being considered to be of a high degree of interest, significance, or distinction. It also refers to the capacity to be such. Persons who are notable due to public responsibility, accomplishments, or, even, mere participation in the celebrity industry are said to have a public profile.	property of being worthy of notice, or being considered to be of a high degree of interest or significance	wikipedia
Notable relatives	relative	Friends & Relatives is a compilation album released by Eagle Records in 1999	1999 compilation album	wikipedia
Notable relatives	notable	widely known and esteemed	celebrated, famed, far-famed, famous, illustrious, notable, noted, renowned	wordnet
Notable relatives	relatives	a person related by blood or marriage	relative, relation	wordnet
Notable relatives	relative	Relative is a somebody	NA	GenericsKB
Notable school(s)	notable	Notability is the property of being worthy of notice, having fame, or being considered to be of a high degree of interest, significance, or distinction. It also refers to the capacity to be such. Persons who are notable due to public responsibility, accomplishments, or, even, mere participation in the celebrity industry are said to have a public profile.	property of being worthy of notice, or being considered to be of a high degree of interest or significance	wikipedia
Notable school(s)	school	A school is an educational institution designed to provide learning spaces and learning environments for the teaching of students under the direction of teachers. Most countries have systems of formal education, which is commonly compulsory. In these systems, students progress through a series of schools. The names for these schools vary by country but generally include primary school for young children and secondary school for teenagers who have completed primary education. An institution where higher education is taught, is commonly called a university college or university, but these higher education institutions are usually not compulsory. In addition to these core schools, students in a given country may also attend schools before and after primary and secondary education. Kindergarten or preschool provide some schooling to very young children . University, vocational school, college or seminary may be available after secondary school. A school may be dedicated to one particular field, such as a school of economics or a school of dance. Alternative schools may provide nontraditional curriculum and methods. Non-government schools, called also known as private schools may be required when the government does not supply adequate, or specific educational needs. Other private schools can also be religious, such as Christian schools, Gurukula,Hindu School, madrasa, hawzas , yeshivas , and others; or schools that have a higher standard of education or seek to foster other personal achievements. Schools for adults include institutions of corporate training, military education and training and business schools. In home schooling and online schools, teaching and learning take place outside a traditional school building. Schools are commonly organized in several different organizational models, including departmental, small learning communities, academies, integrated, and schools-within-a-school.	institution designed to teach students under the direction of teachers	wikipedia
Notable school(s)	notable	a celebrity who is an inspiration to others	luminary, leading_light, guiding_light, notable, notability	wordnet
Notable school(s)	school	an educational institution's faculty and students	school	wordnet
Notable school(s)	school	School is a continual experience in dealing with various people	NA	GenericsKB
Website	website	A website is a collection of web pages and related content that is identified by a common domain name and published on at least one web server. Notable examples are wikipedia.org, google.com, and amazon.com. All publicly accessible websites collectively constitute the World Wide Web. There are also private websites that can only be accessed on a private network, such as a company's internal website for its employees. Websites are typically dedicated to a particular topic or purpose, such as news, education, commerce, entertainment, or social networking. Hyperlinking between web pages guides the navigation of the site, which often starts with a home page. Users can access websites on a range of devices, including desktops, laptops, tablets, and smartphones. The software application used on these devices is called a web browser.	set of related web pages served from a single web domain	wikipedia
Website	website	a computer connected to the internet that maintains a series of web pages on the World Wide Web	web_site, website, internet_site, site	wordnet
Website	website	A website is a computer	NA	GenericsKB
