key	keyword	definition	description	source
Prefecture-level city	prefecture level city	"A prefectural-level municipality , prefectural-level city or prefectural city ; formerly known as province-administrated city from 1949 to 1983, is an administrative division of the People's Republic of China , ranking below a province and above a county in China's administrative structure. Prefectural level cities form the second level of the administrative structure . Administrative chiefs of prefectural level cities generally have the same rank as a division chief of a national ministry. Since the 1980s, most former prefectures have been renamed into prefectural level cities. A prefectural level city is a ""city"" and ""prefecture"" that have been merged into one consolidated and unified jurisdiction. As such it is simultaneously a city, which is a municipal entry with subordinate districts, and a prefecture with subordinate county-level cities and counties which is an administrative division of a province. A prefectural level city is often not a ""city"" in the usual sense of the term , but instead an administrative unit comprising, typically, a main central urban area , and its much larger surrounding rural area containing many smaller cities, towns and villages. The larger prefectural level cities span over 100 kilometres . Prefectural level cities nearly always contain multiple counties, county level cities, and other such sub-divisions. This results from the fact that the formerly predominant prefectures, which prefectural level cities have mostly replaced, were themselves large administrative units containing cities, smaller towns, and rural areas. To distinguish a prefectural level city from its actual urban area , the term 市区 shìqū , is used. The first prefectural level cities were created on 5 November 1983. Over the following two decades, prefectural level cities have come to replace the vast majority of Chinese prefectures; the process is still ongoing. Most provinces are composed entirely or nearly entirely of prefectural level cities. Of the 22 provinces and 5 autonomous regions of the PRC, only 9 provinces and 3 autonomous regions have at least one or more second level or prefectural level divisions that are not prefectural level cities. Criteria that a prefecture must meet to become a prefectural level city: * An urban centre with a non-rural population over 250,000 * gross output of value of industry of 200,000,000 RMB * the output of tertiary industry supersedes that of primary industry, contributing over 35% of the GDP 15 large prefectural level cities have been granted the status of sub- provincial city, which gives them much greater autonomy. Shijiazhuang and Zhengzhou are the largest prefectural level cities with populations approaching or exceeding some sub-provincial cities. A sub-prefecture-level city is a county-level city with powers approaching those of prefectural level cities."	People's Republic of China prefecture-level subdivision	wikipedia
Prefecture-level city	prefecture	the district administered by a prefect (as in France or Japan or the Roman Empire)	prefecture	wordnet
Prefecture-level city	level	indicator that establishes the horizontal when a bubble is centered in a tube of liquid	level, spirit_level	wordnet
Prefecture-level city	city	a large and densely populated urban area; may include several independent administrative districts	city, metropolis, urban_center	wordnet
Prefecture-level city	prefecture	Prefecture is now one of the leading centers of pearl production in the world	NA	GenericsKB
Prefecture-level city	level	Level is used to indicate the degree of complexity or level of autonomy	NA	GenericsKB
Prefecture-level city	city	A city is a municipality	NA	GenericsKB
Density	density	"The density , of a substance is its mass per unit volume. The symbol most often used for density is ρ , although the Latin letter D can also be used. Mathematically, density is defined as mass divided by volume: ρ = m V {\displaystyle \rho ={\frac {m}{V}}} where ρ is the density, m is the mass, and V is the volume. In some cases , density is loosely defined as its weight per unit volume, although this is scientifically inaccurate – this quantity is more specifically called specific weight. For a pure substance the density has the same numerical value as its mass concentration. Different materials usually have different densities, and density may be relevant to buoyancy, purity and packaging. Osmium and iridium are the densest known elements at standard conditions for temperature and pressure. To simplify comparisons of density across different systems of units, it is sometimes replaced by the dimensionless quantity ""relative density"" or ""specific gravity"", i.e. the ratio of the density of the material to that of a standard material, usually water. Thus a relative density less than one means that the substance floats in water. The density of a material varies with temperature and pressure. This variation is typically small for solids and liquids but much greater for gases. Increasing the pressure on an object decreases the volume of the object and thus increases its density. Increasing the temperature of a substance decreases its density by increasing its volume. In most materials, heating the bottom of a fluid results in convection of the heat from the bottom to the top, due to the decrease in the density of the heated fluid. This causes it to rise relative to more dense unheated material. The reciprocal of the density of a substance is occasionally called its specific volume, a term sometimes used in thermodynamics. Density is an intensive property in that increasing the amount of a substance does not increase its density; rather it increases its mass."	mass per volume	wikipedia
Density	density	the amount per unit size	density, denseness	wordnet
Density	density	the quantity of people or things in a given area or space.	NA	owlbot
