key	keyword	definition	description	source
Pseudonym	pseudonym	A pseudonym or alias is a name that a person or group assumes for a particular purpose, which can differ from their first or true name . The term is not used when a new name entirely replaces an individual's own.	name that a person or group assumes for a particular purpose, which differs from their original or true name (orthonym)	wikipedia
Pseudonym	pseudonym	a fictitious name used when the person performs a particular social role	pseudonym, anonym, nom_de_guerre	wordnet
Pseudonym	pseudonym	a fictitious name, especially one used by an author.	NA	owlbot
Pseudonym	pseudonym	A pseudonym is a name	NA	GenericsKB
Birth name	birth name	The birth name is the name of the person given upon their birth. The term may be applied to the surname, the given name or to the entire name. Where births are required to be officially registered, the entire name entered onto a births register or birth certificate may by that fact alone become the person's legal name. The assumption in the Western world is often that the name from birth will persist to adulthood in the normal course of affairs—either throughout life, or until marriage. Some possible changes concern middle names, diminutive forms, changes relating to parental status , and changes related to gender transition. Matters are very different in some cultures in which a birth name is for childhood only, rather than for life.	last name acquired at birth or (in some jurisdictions) at least otherwise than by marriage	wikipedia
Birth name	birth	cause to be born	give_birth, deliver, bear, birth, have	wordnet
Birth name	birth	give birth to (a baby or other young).	NA	owlbot
Birth name	birth	Birth begins the human clock	NA	GenericsKB
Born	born	""" Born "" is a song written and performed by Barry Gibb that was included as the first track on his debut album The Kid's No Good in 1970"	song written and performed by Barry Gibb	wikipedia
Born	born	bring forth,	bear, turn_out	wordnet
Born	born	existing as a result of birth.	NA	owlbot
Born	born	Borns start with cries	NA	GenericsKB
Medium	medium	Channel , channels , channeling , etc	Wikimedia disambiguation page	wikipedia
Medium	medium	an intervening substance through which signals can travel as a means for communication	medium	wordnet
Medium	medium	an agency or means of doing something.	NA	owlbot
Medium	medium	Media are businesses with corporate interests and commercial implications	NA	GenericsKB
