key	keyword	definition	description	source
Former names	name	"A name is a term used for identification. They can identify a class or category of things, or a single thing, either uniquely, or within a given context. The entity identified by a name is called its referent. A personal name identifies, not necessarily uniquely, a specific individual human. The name of a specific entity is sometimes called a proper name and is, when consisting of only one word, a proper noun. Other nouns are sometimes called "" common names "" or "" general names "". A name can be given to a person, place, or thing; for example, parents can give their child a name or a scientist can give an element a name. Caution must be exercised when translating, for there are ways that one language may prefer one type of name over another. For example, the French sometimes refer to Aristotle as ""le Stagirite"" from one spelling of his place of birth, and English speakers often refer to Shakespeare as ""The Bard"", recognizing him as a paragon writer of the language."	word or term used for identification; see also proper noun (Q147276) and personal name (Q1071027)	wikipedia
Former names	names	a language unit by which a person or thing is known	name	wordnet
Former names	names	(in the UK) an insurance underwriter belonging to a Lloyd's syndicate.	NA	owlbot
Former names	name	A name is a part	NA	GenericsKB
Motto	motto	A motto is the general motivation or intention of an individual, family, social group or organization. Mottos are usually found predominantly in written form , and may stem from long traditions of social foundations, or from significant events, such as a civil war or a revolution. A motto may be in any language, but Latin has been widely used, especially in the Western world.	short sentence expressing a motivation	wikipedia
Motto	motto	a favorite saying of a sect or political group	motto, slogan, catchword, shibboleth	wordnet
Motto	motto	a short sentence or phrase chosen as encapsulating the beliefs or ideals of an individual, family, or institution.	NA	owlbot
Motto	motto	A motto is expression	NA	GenericsKB
Motto in English	motto	A motto is the general motivation or intention of an individual, family, social group or organization. Mottos are usually found predominantly in written form , and may stem from long traditions of social foundations, or from significant events, such as a civil war or a revolution. A motto may be in any language, but Latin has been widely used, especially in the Western world.	short sentence expressing a motivation	wikipedia
Motto in English	english	England is a country that is part of the United Kingdom	Country in north-west Europe, part of the United Kingdom	wikipedia
Motto in English	motto	a favorite saying of a sect or political group	motto, slogan, catchword, shibboleth	wordnet
Motto in English	english	an Indo-European language belonging to the West Germanic branch; the official language of Britain and the United States and most of the commonwealth countries	English, English_language	wordnet
Motto in English	motto	Mottos are sayings	NA	GenericsKB
Type	type	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Type	type	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Type	type	a person or thing exemplifying the ideal or defining characteristics of something.	NA	owlbot
Type	type	A type is a kind	NA	GenericsKB
Established	established	The European Single Market , Internal Market or Common Market is a single market which seeks to guarantee the free movement of goods, capital, services, and labour – the ‘ four freedoms ‘ – within the European Union 	single market of the European Union and participating non-EU countries	wikipedia
Established	established	set up or lay the groundwork for	establish, found, plant, constitute, institute	wordnet
Established	established	set up on a firm or permanent basis.	NA	owlbot
Parent institution	parent	"A parent is a caregiver of the offspring in their own species. In humans, a parent is the caretaker of a child . A biological parent is a person whose gamete resulted in a child, a male through the sperm, and a female through the ovum. Biological parents are first-degree relatives and have 50% genetic meet. A female can also become a parent through surrogacy. Some parents may be adoptive parents, who nurture and raise an offspring, but are not biologically related to the child. Orphans without adoptive parents can be raised by their grandparents or other family members. A parent can also be elaborated as an ancestor removed one generation. With recent medical advances, it is possible to have more than two biological parents. Examples of third biological parents include instances involving surrogacy or a third person who has provided DNA samples during an assisted reproductive procedure that has altered the recipients' genetic material. The most common types of parents are mothers, fathers, step-parents, and grandparents. A mother is, ""a woman in relation to a child or children to whom she has given birth."" The extent to which it is socially acceptable for a parent to be involved in their offspring's life varies from culture to culture, however one that exhibits too little involvement is sometimes said to exhibit child neglect, while one that is too involved is sometimes said to be overprotective, cosseting, nosey, or intrusive."	individual who sired or gave birth to oneself, caregiver of said offspring of their own species	wikipedia
Parent institution	institution	"Institutions , according to Samuel P. Huntington, are ""stable, valued, recurring patterns of behavior"". Further, institutions can refer to mechanisms which govern the behavior of a set of individuals within a given community; moreover, institutions are identified with a social purpose, transcending individuals and intentions by mediating the rules that govern living behavior. According to Geoffrey M. Hodgson, it is misleading to say that an institution is a form of behavior. Instead, Hodgson states that institutions are ""integrated systems of rules that structure social interactions"". The term ""institution"" commonly applies to both informal institutions such as customs, or behavior patterns important to a society, and to particular formal institutions created by entities such as the government and public services. Primary or meta-institutions are institutions such as the family that are broad enough to encompass other institutions. Institutions are a principal object of study in social sciences such as political science, anthropology, economics, and sociology . Institutions are also a central concern for law, the formal mechanism for political rule-making and enforcement."	structure or mechanism of social order and cooperation governing the behaviour of a set of individuals within a given community	wikipedia
Parent institution	parent	an organism (plant or animal) from which younger ones are obtained	parent	wordnet
Parent institution	institution	an establishment consisting of a building or complex of buildings where an organization for the promotion of some cause is situated	institution	wordnet
Parent institution	parent	Parent can mean a single cell or an individual multicellular organism	NA	GenericsKB
Parent institution	institution	Institution is a organization	NA	GenericsKB
Endowment	endowment	In Mormonism, the endowment is an ordinance designed to prepare participants to become kings, queens, priests, and priestesses in the afterlife	ceremony in Mormonism	wikipedia
Endowment	endowment	the act of endowing with a permanent source of income	endowment	wordnet
Endowment	endowment	a form of life insurance involving payment of a fixed sum to the insured person on a specified date, or to their estate should they die before this date.	NA	owlbot
Endowment	endowment	Endowment is a pool of invested funds that generates steady, ongoing income for an institution	NA	GenericsKB
Chancellor	chancellor	Chancellor is a title of various official positions in the governments of many nations. The original chancellors were the cancellarii of Roman courts of justice—ushers, who sat at the cancelli or lattice work screens of a basilica or law court, which separated the judge and counsel from the audience. A chancellor's office is called a chancellery or chancery. The word is now used in the titles of many various officers in all kinds of settings . Nowadays the term is most often used to describe: * The head of the government * A person in charge of foreign affairs * A person with duties related to justice * A person in charge of financial and economic issues * The head of a university	executive position in a government, church or university	wikipedia
Chancellor	chancellor	the person who is head of state (in several countries)	chancellor, premier, prime_minister	wordnet
Chancellor	chancellor	a senior state or legal official.	NA	owlbot
Chancellor	chancellor	A chancellor is a chief of state	NA	GenericsKB
Students	students	"A student is primarily a person enrolled in a school or other educational institution who attends classes in a course to attain the appropriate level of mastery of a subject under the guidance of an instructor and who devotes time outside class to do whatever activities the instructor assigns that are necessary either for class preparation or to submit evidence of progress towards that mastery. In the broader sense, a student is anyone who applies themselves to the intensive intellectual engagement with some matter necessary to master it as part of some practical affair in which such mastery is basic or decisive. In the United Kingdom and most commonwealth countries, the term ""student"" denotes those enrolled in secondary schools and higher ; those enrolled in primary/elementary schools are called ""pupils""."	learner, or someone who attends an educational institution	wikipedia
Students	students	a learner who is enrolled in an educational institution	student, pupil, educatee	wordnet
Students	students	a person who is studying at a university or other place of higher education.	NA	owlbot
Students	student	A student is a person	NA	GenericsKB
Undergraduates	undergraduates	Undergraduate education is education conducted after secondary education and prior to postgraduate education. It typically includes all postsecondary programs up to the level of a bachelor's degree. For example, in the United States, an entry-level university student is known as an undergraduate, while students of higher degrees are known as graduate students. In some other educational systems, undergraduate education is postsecondary education up to the level of a master's degree; this is the case for some science courses in Britain and some medicine courses in Europe.	academic programs up to the level of a bachelor's degree	wikipedia
Undergraduates	undergraduates	a university student who has not yet received a first degree	undergraduate, undergrad	wordnet
Undergraduates	undergraduates	a university student who has not yet taken a first degree.	NA	owlbot
Postgraduates	postgraduates	Postgraduate education , or graduate education in North America, involves learning and studying for academic or professional degrees, academic or professional certificates, academic or professional diplomas, or other qualifications for which a first or bachelor's degree generally is required, and it is normally considered to be part of higher education. In North America, this level is typically referred to as graduate school . The organization and structure of postgraduate education varies in different countries, as well as in different institutions within countries. This article outlines the basic types of courses and of teaching and examination methods, with some explanation of their history.	studies after the bachelor's degree level	wikipedia
Postgraduates	postgraduates	a student who continues studies after graduation	graduate_student, grad_student, postgraduate	wordnet
Postgraduates	postgraduates	a student engaged in a postgraduate course.	NA	owlbot
Location	location	In geography, location and place are used to denote a point or an area on the Earth's surface or elsewhere. The term location generally implies a higher degree of certainty than place , the latter often indicating an entity with an ambiguous boundary, relying more on human or social attributes of place identity and sense of place than on geometry.	point or an area on the Earth's surface or elsewhere	wikipedia
