key	keyword	definition	description	source
First played	play	Andy Dixon is a Canadian artist and musician, who gained notoriety as a member of the North Vancouver punk rock band d	Canadian musician	wikipedia
First played	played	be at play; be engaged in playful activity; amuse oneself in a way characteristic of children	play	wordnet
First played	played	take part in (a sport).	NA	owlbot
First played	play	Play ends with rests	NA	GenericsKB
Type	type	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Type	type	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Type	type	a design on either side of a medal or coin.	NA	owlbot
Type	type	A type is a kind	NA	GenericsKB
Equipment	equipment	an instrumentality needed for an undertaking or to perform a service	equipment	wordnet
Equipment	equipment	the necessary items for a particular purpose.	NA	owlbot
Equipment	equipment	Equipment includes devices	NA	GenericsKB
Venue	venue	A sports venue is a building, structure, or place in which a sporting competition is held	building, structure, or place dedicated to sports	wikipedia
Venue	venue	in law: the jurisdiction where a trial will be held	venue	wordnet
Venue	venue	the place where something happens, especially an organized event such as a concert, conference, or sports competition.	NA	owlbot
Venue	venue	Venues are jurisdiction	NA	GenericsKB
