key	keyword	definition	description	source
Artist	artist	"An artist is a person engaged in an activity related to creating art, practicing the arts, or demonstrating an art. The common usage in both everyday speech and academic discourse is a practitioner in the visual arts only. The term is often used in the entertainment business, especially in a business context, for musicians and other performers . ""Artiste"" is a variant used in English only in this context; this use has become rare. Use of the term to describe writers, for example, is valid, but less common, and mostly restricted to contexts like criticism."	person who creates, practises and/or demonstrates any art	wikipedia
Artist	artist	a person whose creative work shows sensitivity and imagination	artist, creative_person	wordnet
Artist	artist	a person who creates paintings or drawings as a profession or hobby.	NA	owlbot
Artist	artist	Artist is a person	NA	GenericsKB
Album	album	"An album is a collection of audio recordings issued as a collection on compact disc , vinyl, audio tape, or another medium. Albums of recorded sound were developed in the early 20th century as individual 78-rpm records collected in a bound book resembling a photograph album; this format evolved after 1948 into single vinyl LP records played at ​33 1⁄3 rpm. The album was the dominant form of recorded music expression and consumption from the mid 1960s to the early 21st century, a period known as the album era. Vinyl LPs are still issued, though album sales in the 21st-century have mostly focused on CD and MP3 formats. The audio cassette was a format widely used alongside vinyl from the 1970s into the first decade of the 2000s. An album may be recorded in a recording studio , in a concert venue, at home, in the field, or a mix of places. The time frame for completely recording an album varies between a few hours to several years. This process usually requires several takes with different parts recorded separately, and then brought or ""mixed"" together. Recordings that are done in one take without overdubbing are termed ""live"", even when done in a studio. Studios are built to absorb sound, eliminating reverberation, so as to assist in mixing different takes; other locations, such as concert venues and some ""live rooms"", have reverberation, which creates a ""live"" sound. Recordings, including live, may contain editing, sound effects, voice adjustments, etc. With modern recording technology, artists can be recorded in separate rooms or at separate times while listening to the other parts using headphones; with each part recorded as a separate track. Album covers and liner notes are used, and sometimes additional information is provided, such as analysis of the recording, and lyrics or librettos. Historically, the term ""album"" was applied to a collection of various items housed in a book format. In musical usage the word was used for collections of short pieces of printed music from the early nineteenth century. Later, collections of related 78rpm records were bundled in book-like albums . When long-playing records were introduced, a collection of pieces on a single record was called an album; the word was extended to other recording media such as compact disc, MiniDisc, Compact audio cassette, and digital albums as they were introduced."	collection of recorded music, words, sounds	wikipedia
Album	album	one or more recordings issued together; originally released on 12-inch phonograph records (usually with attractive record covers) and later on cassette audiotape and compact disc	album, record_album	wordnet
Album	album	a blank book for the insertion of photographs, stamps, or pictures.	NA	owlbot
Album	album	Album is a instrumentality	NA	GenericsKB
B-side	b side	"The terms A-side and B-side refer to the two sides of 78, 45, and 33​1⁄3 rpm phonograph records, or cassettes, whether singles, extended plays , or long-playing records. The A-side usually featured the recording that the artist, record producer, or the record company intended to receive the initial promotional effort and then receive radio airplay, hopefully, to become a ""hit"" record. The B-side is a secondary recording, although some B-sides were considered as strong as, or stronger than, the A-side and became hits in their own right. Music recordings have moved away from records onto digital formats such as CDs and downloads, which do not have ""sides"", but the terms are still used to describe the type of content, with B-side sometimes standing for ""bonus"" track."	the two sides of 78, 45, and 33 1/3 rpm phonograph records and cassette tapes	wikipedia
B-side	b	(physics) a unit of nuclear cross section; the effective circular area that one particle presents to another as a target for an encounter	barn, b	wordnet
B-side	b	A b is a letter	NA	GenericsKB
Released	released	Westlife are an Irish pop vocal group, who were formed 1998 in Sligo, Ireland	Irish boy band	wikipedia
Released	released	eliminate (a substance)	exhaust, discharge, expel, eject, release	wordnet
Released	released	allow (information) to be generally available.	NA	owlbot
Released	release	Releases are merchandise	NA	GenericsKB
Format	format	An audio file format is a file format for storing digital audio data on a computer system	file format for storing digital audio data on a computer system	wikipedia
Format	format	set (printed matter) into a specific format	format, arrange	wordnet
Format	format	the way in which something is arranged or set out.	NA	owlbot
Format	format	A format is information	NA	GenericsKB
Studio	studio	A studio is an artist or worker's workroom. This can be for the purpose of acting, architecture, painting, pottery , sculpture, origami, woodworking, scrapbooking, photography, graphic design, filmmaking, animation, industrial design, radio or television production broadcasting or the making of music. The term is also used for the workroom of dancers, often specified to dance studio. The word studio is derived from the Italian: studio , from Latin: studium , from studere , meaning to study or zeal. The French term for studio, atelier , in addition to designating an artist's studio is used to characterize the studio of a fashion designer. Atelier also has the connotation of being the home of an alchemist or wizard. Studio is also a metonym for the group of people who work within a particular studio.	working places set aside for artists to work, the term is generally applied to workspaces used by artists creating fine art, particularly art dating from the 16th century to the present	wikipedia
Studio	studio	workplace consisting of a room or building where movies or television shows or radio programs are produced and recorded	studio	wordnet
Studio	studio	a room where an artist, photographer, sculptor, etc. works.	NA	owlbot
Studio	studio	A studio is work	NA	GenericsKB
Genre	genre	Genre ʒɑn.ɹə/) is any form or type of communication in any mode with socially-agreed-upon conventions developed over time. Genre is most popularly known as a category of literature, music, or other forms of art or entertainment, whether written or spoken, audio or visual, based on some set of stylistic criteria, yet genres can be aesthetic, rhetorical, communicative, or functional. Genres form by conventions that change over time as cultures invent new genres and discontinue the use of old ones. Often, works fit into multiple genres by way of borrowing and recombining these conventions. Stand-alone texts, works, or pieces of communication may have individual styles, but genres are amalgams of these texts based on agreed-upon or socially inferred conventions. Some genres may have rigid, strictly adhered-to guidelines, while others may show great flexibility. Genre began as an absolute classification system for ancient Greek literature, as set out in Aristotle's Poetics. For Aristotle, poetry , prose, and performance each had specific design features that supported appropriate content of each genre. Speech patterns for comedy would not be appropriate for tragedy, for example, and even actors were restricted to their genre under the assumption that a type of person could tell one type of story best. In later periods genres proliferated and developed in response to changes in audiences and creators. Genre became a dynamic tool to help the public make sense out of unpredictable art. Because art is often a response to a social state, in that people write/paint/sing/dance about what they know about, the use of genre as a tool must be able to adapt to changing meanings. Proponents argue that the genius of an effective genre piece is in the variation, recombination, and evolution of the codes. Genre suffers from the ills of any classification system. Musician, Ezra LaFleur, argues that discussion of genre should draw from Ludwig Wittgenstein's idea of family resemblance. Genres are helpful labels for communicating but do not necessarily have a single attribute that is the essence of the genre.	category of creative works based on stylistic, thematic or technical criteria	wikipedia
Genre	genre	a style of expressing yourself in writing	writing_style, literary_genre, genre	wordnet
Genre	genre	a style or category of art, music, or literature.	NA	owlbot
Genre	genre	A genre is a kind	NA	GenericsKB
Length	length	Length is a measure of distance. In the International System of Quantities, length is a quantity with dimension distance. In most systems of measurement a base unit for length is chosen, from which all other units are derived. In the International System of Units system the base unit for length is the metre. Length is commonly understood to mean the most extended dimension of a fixed object. However, this is not always the case and may depend on the position the object is in. Various terms for the length of a fixed object are used, and these include height, which is vertical length or vertical extent, and width , breadth or depth. Height is used when there is a base from which vertical measurements can be taken. Width or breadth usually refer to a shorter dimension when length is the longest one. Depth is used for the third dimension of a three dimensional object. Length is the measure of one spatial dimension, whereas area is a measure of two dimensions and volume is a measure of three dimensions .	measured dimension of an object in a physical space	wikipedia
Length	length	the property of being the extent of something from beginning to end	length	wordnet
Length	length	the measurement or extent of something from end to end; the greater of two or the greatest of three dimensions of an object.	NA	owlbot
Length	length	Length equals meters	NA	GenericsKB
Label	label	A label is a piece of paper, plastic film, cloth, metal, or other material affixed to a container or product, on which is written or printed information or symbols about the product or item. Information printed directly on a container or article can also be considered labeling. Labels have many uses, including promotion and providing information on a product's origin, manufacturer , use, shelf-life and disposal, some or all of which may be governed by legislation such as that for food in the UK or United States. Methods of production and attachment to packaging are many and various and may also be subject to internationally recognised standards. In many countries, hazardous products such as poisons or flammable liquids must have a warning label.	material affixed to a container or article with printed information	wikipedia
Label	label	a radioactive isotope that is used in a compound in order to trace the mechanism of a chemical reaction	label	wordnet
Label	label	a classifying phrase or name applied to a person or thing, especially one that is inaccurate or restrictive.	NA	owlbot
Label	label	Labels are descriptions	NA	GenericsKB
Songwriter(s)	songwriter	"A songwriter is a musician who professionally composes musical compositions and writes lyrics for songs. A songwriter can also be called a composer, although the latter term tends to be used mainly for individuals from the classical music genre and film scoring, but is also associated writing and composing the original musical composition or musical bed. A songwriter who mainly writes the lyrics for a song is referred to as lyricist. The pressure from the music industry to produce popular hits means that song writing is often an activity for which the tasks are distributed between a number of people. For example, a songwriter who excels at writing lyrics might be paired with a songwriter with the task of creating original melodies. Pop songs may be composed by group members from the band or by staff writers – songwriters directly employed by music publishers. Some songwriters serve as their own music publishers, while others have outside publishers. The old-style apprenticeship approach to learning how to write songs is being supplemented by university degrees and college diplomas and ""rock schools"". Knowledge of modern music technology , songwriting elements and business skills are now often requirements for a songwriter. Several music colleges offer songwriting diplomas and degrees with music business modules. Since songwriting and publishing royalties can be substantial sources of income, particularly if a song becomes a hit record; legally, in the US, songs written after 1934 may be copied only by the authors. The legal power to grant these permissions may be bought, sold or transferred. This is governed by international copyright law. Songwriters can be employed to write either the lyrics or the music directly for or alongside a performing artist, or they present songs to A&R, publishers, agents and managers for consideration. Such as Gary Growden, aka Gary Hart, who has been a staff writer for a publishing company in Nashville for many years. Song pitching can be done on a songwriter's behalf by their publisher or independently using tip sheets like RowFax , the MusicRow publication and SongQuarters. Skills associated with song-writing include entrepreneurism and creativity. Staff writers do not necessarily get printed credit for their contributions to the song."	person who writes the words or music (or both) to songs	wikipedia
Songwriter(s)	songwriter	a composer of words or music for popular songs	songwriter, songster, ballad_maker	wordnet
Songwriter(s)	songwriter	a person who writes popular songs or the music for them.	NA	owlbot
Songwriter(s)	songwriter	A songwriter is a composer	NA	GenericsKB
Producer(s)	producer	A film producer is a person who oversees film production	person who supervises the overall process, creative and financial, of making a film	wikipedia
Producer(s)	producer	someone who finds financing for and supervises the making and presentation of a show (play or film or program or similar work)	producer	wordnet
Producer(s)	producer	a person responsible for the financial and managerial aspects of the making of a film or broadcast or for staging a play, opera, etc.	NA	owlbot
Producer(s)	producer	Producer is a cause	NA	GenericsKB
chronology	chronology	"Chronology is the science of arranging events in their order of occurrence in time. Consider, for example, the use of a timeline or sequence of events. It is also ""the determination of the actual temporal sequence of past events"". Chronology is a part of periodization. It is also a part of the discipline of history including earth history, the earth sciences, and study of the geologic time scale."	science of arranging events in their order of occurrence in time	wikipedia
chronology	chronology	an arrangement of events in time	chronology	wordnet
chronology	chronology	the arrangement of events or dates in the order of their occurrence.	NA	owlbot
chronology	chronology	Chronology is a relation	NA	GenericsKB
Music Video	music video	"A music video is a short film that integrates a song with imagery, and is produced for promotional or artistic purposes. Modern music videos are primarily made and used as a marketing device intended to promote the sale of music recordings. There are also cases where songs are used in tie-in marketing campaigns that allow them to become more than just a song. Tie-ins and merchandising can be used for toys or for food or other products. Although the origins of the music video date back to musical short films that first appeared in the 1920s, they again came into prominence in the 1980s when the channel MTV based its format around the medium. Prior to the 1980s, these kinds of videos were described by various terms including ""illustrated song"", ""filmed insert"", ""promotional film"", ""promotional clip"", ""promotional video"", ""song video"", ""song clip"" or ""film clip"". Music videos use a wide range of styles and contemporary video-making techniques, including animation, live action, documentary, and non-narrative approaches such as abstract film. Some music videos combine different styles with music, such as animation and live-action. Combining these styles and techniques has become more popular because of the variety for the audience. Many music videos interpret images and scenes from the song's lyrics, while others take a more thematic approach. Other music videos may not have any concept, being merely a filmed version of the song's live concert performance."	short film integrating a song and imagery	wikipedia
