key	keyword	definition	description	source
Type	type	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Type	type	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Type	type	a design on either side of a medal or coin.	NA	owlbot
Type	type	A type is a kind	NA	GenericsKB
Manufacturer	manufacturer	Manufacturing is the production of products for use or sale using labor and machines, tools, chemical or biological processing or formulation, and is the essence of secondary industry. The term may refer to a range of human activity from handicraft to high tech but is most commonly applied to industrial design, in which raw materials from primary industry are transformed into finished goods on a large scale. Such finished goods may be sold to other manufacturers for the production of other more complex products , or distributed via the tertiary industry to end users and consumers . Manufacturing engineering or manufacturing process are the steps through which raw materials are transformed into a final product. The manufacturing process begins with the product design, and materials specification from which the product is made. These materials are then modified through manufacturing processes to become the required part. Modern manufacturing includes all intermediate processes required in the production and integration of a product's components. Some industries, such as semiconductor and steel manufacturers use the term fabrication instead. The manufacturing sector is closely connected with engineering and industrial design. Examples of major manufacturers in North America include General Motors Corporation, General Electric, Procter & Gamble, General Dynamics, Boeing, Pfizer Precision Castparts And FCA. Examples in Europe include Volkswagen Group, Siemens, FCA and Michelin. Examples in Asia include Toyota, Yamaha, Panasonic, LG, Samsung and Tata Motors.	industrial activity producing goods for sale using labor and machines	wikipedia
Manufacturer	manufacturer	someone who manufactures something	manufacturer, producer	wordnet
Manufacturer	manufacturer	a person or company that makes goods for sale.	NA	owlbot
Manufacturer	manufacturer	A manufacturer is business	NA	GenericsKB
Country of origin	country of origin	"Country of origin , represents the country or countries of manufacture, production, design, or brand origin where an article or product comes from. For multinational brands, COO may include multiple countries within the value-creation process. There are differing rules of origin under various national laws and international treaties. Country of origin labelling is also known as place-based branding , the made-in image or the ""nationality bias."" In some regions or industries, country of origin labelling may adopt unique local terms such as terroir used to describe wine appellations based on the specific region where grapes are grown and wine manufactured. Place-based branding has a very ancient history. Archaeological evidence points to packaging specifying the place of manufacture dating back to some 4,000 years ago. Over time, informal labels evolved into formal, often regulated labels providing consumers with information about product quality, manufacturer name and place of origin."	country of manufacture, production, or growth where an article or product comes from	wikipedia
Country of origin	country	the people who live in a nation or country	nation, land, country	wordnet
Country of origin	origin	an event that is a beginning; a first part or stage of subsequent events	origin, origination, inception	wordnet
Country of origin	country of origin	Country of origin is a technical term which often means more than just where a product came from	NA	GenericsKB
Alcohol by volume	alcohol by volume	Alcohol by volume is a standard measure of how much alcohol is contained in a given volume of an alcoholic beverage . It is defined as the number of millilitres of pure ethanol present in 100 mL of solution at 20 °C . The number of millilitres of pure ethanol is the mass of the ethanol divided by its density at 20 °C, which is 0.78924 g/mL . The ABV standard is used worldwide. The International Organization of Legal Metrology has tables of density of water–ethanol mixtures at different concentrations and temperatures. In some countries, e.g. France, alcohol by volume is often referred to as degrees Gay-Lussac , although there is a slight difference since the Gay-Lussac convention uses the International Standard Atmosphere value for temperature, 15 °C .	Measure of how much alcohol is in a beverage	wikipedia
Alcohol by volume	alcohol	any of a series of volatile hydroxyl compounds that are made from hydrocarbons by distillation	alcohol	wordnet
Alcohol by volume	volume	the property of something that is great in magnitude	bulk, mass, volume	wordnet
Alcohol by volume	alcohol	Alcohol acts as a depressant and reduces self-criticism and anxiety	NA	GenericsKB
Alcohol by volume	volume	Volume depends empirically on pellet size	NA	GenericsKB
Proof (US)	proof	Alcohol proof is a measure of the content of ethanol in an alcoholic beverage	measure of the content of ethanol (alcohol) in an alcoholic beverage	wikipedia
Proof (US)	proof	a measure of alcoholic strength expressed as an integer twice the percentage of alcohol present (by volume)	proof	wordnet
Proof (US)	proof	the strength of distilled alcoholic spirits, relative to proof spirit taken as a standard of 100.	NA	owlbot
Proof (US)	proof	Proof is evidence	NA	GenericsKB
