key	keyword	definition	description	source
Known for	know	"Knowledge is a familiarity, awareness, or understanding of someone or something, such as facts , skills , or objects . Knowledge can be acquired in many different ways and from many difference sources, including but not limited to experience, education, reason, memory, scientific inquiry, exploration, and practice. The philosophical study of knowledge is called epistemology. Knowledge can refer to a theoretical or practical understanding of a subject. It can be implicit or explicit ; formal or informal; systematic or particular. The philosopher Plato famously pointed out the need for a distinction between knowledge and true belief in the Theaetetus , leading many to attribute to him a definition of knowledge as ""justified true belief"". The difficulties with this definition raised by the Gettier problem have been the subject of extensive debate in epistemology for more than half a century."	experience or education by perceiving, discovering, or learning; theoretical or practical understanding of a subject	wikipedia
Known for	known	accept (someone) to be what is claimed or accept his power and authority	acknowledge, recognize, recognise, know	wordnet
Known for	known	have developed a relationship with (someone) through meeting and spending time with them; be familiar or friendly with.	NA	owlbot
Known for	know	Knows are knowing	NA	GenericsKB
Church	church	A Christian denomination is a distinct religious body within Christianity that comprises all church congregations of the same kind, identifiable by traits such as a name, peculiar history, organization, leadership, theological doctrine, worship style and sometimes a founder	identifiable Christian body with common name, structure, and doctrine	wikipedia
Church	church	perform a special church rite or service for	church	wordnet
Church	church	take (a woman who has recently given birth) to church for a service of thanksgiving.	NA	owlbot
Church	church	A church is religion	NA	GenericsKB
Province	province	"A province is almost always an administrative division within a country or state. The term derives from the ancient Roman provincia , which was the major territorial and administrative unit of the Roman Empire's territorial possessions outside Italy. The term province has since been adopted by many countries. In some countries with no actual provinces, ""the provinces"" is a metaphorical term meaning ""outside the capital city"". While some provinces were produced artificially by colonial powers, others were formed around local groups with their own ethnic identities. Many have their own powers independent of central or federal authority, especially in Canada. In other countries, like China or France, provinces are the creation of central government, with very little autonomy."	first-level administrative division in several countries	wikipedia
Province	province	the proper sphere or extent of your activities	province, responsibility	wordnet
Province	province	an area of special knowledge, interest, or responsibility.	NA	owlbot
Province	province	A province is a district	NA	GenericsKB
Diocese	diocese	In church governance, a diocese or bishopric is the ecclesiastical district under the jurisdiction of a bishop.	Christian district or see under the supervision of a bishop	wikipedia
Diocese	diocese	the territorial jurisdiction of a bishop	diocese, bishopric, episcopate	wordnet
Diocese	diocese	a district under the pastoral care of a bishop in the Christian Church.	NA	owlbot
Diocese	diocese	A diocese is jurisdiction	NA	GenericsKB
Elected	elected	Elected is the first EP by progressive metal project Ayreon, owned by Dutch musician Arjen Anthony Lucassen	EP by Ayreon	wikipedia
Elected	elected	select by a vote for an office or membership	elect	wordnet
Elected	elected	choose (someone) to hold public office or some other position by voting.	NA	owlbot
Installed	installed	Installation is a Christian liturgical act that formally inducts an incumbent into a new role at a particular place such as a cathedral	Christian liturgical act	wikipedia
Installed	installed	put into an office or a position	install, instal	wordnet
Installed	installed	place (someone) in a new position of authority, especially with ceremony.	NA	owlbot
Term ended	term	An academic term is a portion of an academic year, the time during which an educational institution holds classes	portion of a school year ending with grade assignments	wikipedia
Term ended	end	An electronic cigarette is an electronic device that simulates tobacco smoking	device usually used to quit or be an alternative to tobacco	wikipedia
Term ended	term	one of the substantive phrases in a logical proposition	term	wordnet
Term ended	ended	be the end of; be the last or concluding part of	end, terminate	wordnet
Term ended	term	Term applies to dyes derived from coal tar, which are used to color fabrics and leather	NA	GenericsKB
Term ended	end	An end is an extremity	NA	GenericsKB
Predecessor	predecessor	In religion, a precursor , also known as forerunner , predecessor , harbinger or herald , is a holy person who announced the approaching appearance of a central figure of the religion or who identified a central figure of the religion during the latter’s childhood	holy person who announced the approaching appearance of a prophet	wikipedia
Predecessor	predecessor	one who precedes you in time (as in holding a position or office)	predecessor	wordnet
Predecessor	predecessor	a person who held a job or office before the current holder.	NA	owlbot
Successor	successor	"Khalifa or Khalifah is a name or title which means ""successor"", ""ruler"" or ""leader"""	family name	wikipedia
Successor	successor	a person who follows next in order	successor, replacement	wordnet
Successor	successor	a person or thing that succeeds another.	NA	owlbot
Successor	successor	A successor is a peer	NA	GenericsKB
Other posts	posts	United States female author who wrote a book and a syndicated newspaper column on etiquette (1872-1960)	Post, Emily_Post, Emily_Price_Post	wordnet
Other posts	posts	a long, sturdy piece of timber or metal set upright in the ground and used as a support or marker.	NA	owlbot
Other posts	post	Posts are companies	NA	GenericsKB
Ordination	ordination	Ordination is the process by which individuals are consecrated, that is, set apart and elevated from the laity class to the clergy, who are thus then authorized to perform various religious rites and ceremonies. The process and ceremonies of ordination vary by religion and denomination. One who is in preparation for, or who is undergoing the process of ordination is sometimes called an ordinand. The liturgy used at an ordination is sometimes referred to as an ordination.	religious process by which individuals are consecrated as clergy	wikipedia
Ordination	ordination	the act of ordaining; the act of conferring (or receiving) holy orders	ordination, ordinance	wordnet
Ordination	ordination	the action of ordaining someone in holy orders.	NA	owlbot
Ordination	ordination	Ordination is status	NA	GenericsKB
Consecration	consecration	"Consecration is the solemn dedication to a special purpose or service. The word consecration literally means ""association with the sacred"". Persons, places, or things can be consecrated, and the term is used in various ways by different groups. The origin of the word comes from the Latin stem consecrat , which means dedicated, devoted, and sacred. A synonym for to consecrate is to sanctify, a distinct antonym is to desecrate."	Solemn dedication to a special purpose or service.	wikipedia
Consecration	consecration	(religion) sanctification of something by setting it apart (usually with religious rites) as dedicated to God	consecration	wordnet
Consecration	consecration	: to induct (a person) into a permanent office with a religious rite; especially : to ordain to the office of bishop. 2. a : to make or declare sacred; especially : to devote irrevocably to the worship of God by a solemn ceremony.	NA	owlbot
Consecration	consecration	Consecration is a deed of faith, a part of the glorious life of faith	NA	GenericsKB
Birth name	birth name	The birth name is the name of the person given upon their birth. The term may be applied to the surname, the given name or to the entire name. Where births are required to be officially registered, the entire name entered onto a births register or birth certificate may by that fact alone become the person's legal name. The assumption in the Western world is often that the name from birth will persist to adulthood in the normal course of affairs—either throughout life, or until marriage. Some possible changes concern middle names, diminutive forms, changes relating to parental status , and changes related to gender transition. Matters are very different in some cultures in which a birth name is for childhood only, rather than for life.	last name acquired at birth or (in some jurisdictions) at least otherwise than by marriage	wikipedia
Birth name	birth	cause to be born	give_birth, deliver, bear, birth, have	wordnet
Birth name	birth	give birth to (a baby or other young).	NA	owlbot
Birth name	birth	A birth is a beginning	NA	GenericsKB
Born	born	""" Born "" is a song written and performed by Barry Gibb that was included as the first track on his debut album The Kid's No Good in 1970"	song written and performed by Barry Gibb	wikipedia
Born	born	British nuclear physicist (born in Germany) honored for his contributions to quantum mechanics (1882-1970)	Born, Max_Born	wordnet
Born	born	existing as a result of birth.	NA	owlbot
Born	born	Borns start with cries	NA	GenericsKB
Nationality	nationality	Nationality is a legal relationship between an individual person and a state. Nationality affords the state jurisdiction over the person and affords the person the protection of the state. What these rights and duties are varies from state to state. This relationship generally enables intervention by a State to provide help and protection to its nationals when they are harmed by other States. By custom and international conventions, it is the right of each state to determine who its nationals are. Such determinations are part of nationality law. In some cases, determinations of nationality are also governed by public international law—for example, by treaties on statelessness and the European Convention on Nationality. Nationality differs technically and legally from citizenship, which is a different legal relationship between a person and a country. The noun national can include both citizens and non-citizens. The most common distinguishing feature of citizenship is that citizens have the right to participate in the political life of the state, such as by voting or standing for election. However, in most modern countries all nationals are citizens of the state, and full citizens are always nationals of the state. In older texts the word nationality , rather than ethnicity , is often used to refer to an ethnic group . This older meaning of nationality is not defined by political borders or passport ownership and includes nations that lack an independent state . Individuals may also be considered nationals of groups with autonomous status that have ceded some power to a larger government.	relationship between an individual human and a state	wikipedia
Nationality	nationality	people having common origins or traditions and often comprising a nation	nationality	wordnet
Nationality	nationality	the status of belonging to a particular nation.	NA	owlbot
Nationality	nationality	A nationality is a people	NA	GenericsKB
Denomination	denomination	A Christian denomination is a distinct religious body within Christianity that comprises all church congregations of the same kind, identifiable by traits such as a name, peculiar history, organization, leadership, theological doctrine, worship style and sometimes a founder	identifiable Christian body with common name, structure, and doctrine	wikipedia
Denomination	denomination	a group of religious congregations having its own organization and a distinctive faith	denomination	wordnet
Denomination	denomination	a recognized autonomous branch of the Christian Church.	NA	owlbot
Denomination	denomination	Denomination is nongovernmental organizations	NA	GenericsKB
