key	keyword	definition	description	source
Also known as	also known as	A pseudonym or alias is a name that a person or group assumes for a particular purpose, which can differ from their first or true name . The term is not used when a new name entirely replaces an individual's own.	name that a person or group assumes for a particular purpose, which differs from their original or true name (orthonym)	wikipedia
Also known as	known	be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about	know, cognize, cognise	wordnet
Also known as	known	be aware of through observation, inquiry, or information.	NA	owlbot
Also known as	know	Knows are knowing	NA	GenericsKB
Focus	focus	Attention is the behavioral and cognitive process of selectively concentrating on a discrete aspect of information, whether considered subjective or objective, while ignoring other perceivable information	behavioral and cognitive process of selectively concentrating on a discrete aspect of information, whether deemed subjective or objective, while ignoring other perceivable information	wikipedia
Focus	focus	a central point or locus of an infection in an organism	focus, focal_point, nidus	wordnet
Focus	focus	the centre of interest or activity.	NA	owlbot
Focus	focus	Focus is points	NA	GenericsKB
Country of origin	country of origin	"Country of origin , represents the country or countries of manufacture, production, design, or brand origin where an article or product comes from. For multinational brands, COO may include multiple countries within the value-creation process. There are differing rules of origin under various national laws and international treaties. Country of origin labelling is also known as place-based branding , the made-in image or the ""nationality bias."" In some regions or industries, country of origin labelling may adopt unique local terms such as terroir used to describe wine appellations based on the specific region where grapes are grown and wine manufactured. Place-based branding has a very ancient history. Archaeological evidence points to packaging specifying the place of manufacture dating back to some 4,000 years ago. Over time, informal labels evolved into formal, often regulated labels providing consumers with information about product quality, manufacturer name and place of origin."	country of manufacture, production, or growth where an article or product comes from	wikipedia
Country of origin	country	the territory occupied by a nation	country, state, land	wordnet
Country of origin	origin	the descendants of one individual	lineage, line, line_of_descent, descent, bloodline, blood_line, blood, pedigree, ancestry, origin, parentage, stemma, stock	wordnet
Country of origin	country of origin	Country of origin is a technical term which often means more than just where a product came from	NA	GenericsKB
Parenthood	parenthood	Parenting or child rearing is the process of promoting and supporting the physical, emotional, social, and intellectual development of a child from infancy to adulthood	process of promoting and supporting the development of a child; refers to the aspects of raising a child aside from the biological relationship	wikipedia
Parenthood	parenthood	the state of being a parent	parenthood, parentage	wordnet
Parenthood	parenthood	the state of being a parent and the responsibilities involved.	NA	owlbot
Parenthood	parenthood	Parenthood begins with personhood	NA	GenericsKB
Olympic sport	olympic sport	"Olympic sports are contested in the Summer Olympic Games and Winter Olympic Games. The 2016 Summer Olympics included 28 sports, with five additional sports due to be added to the 2020 Summer Olympics program; the 2014 Winter Olympics included seven sports. The number and types of events may change slightly from one Olympiad to another. Each Olympic sport is represented by an international governing body, namely an International Federation . The International Olympic Committee establishes a hierarchy of sports, disciplines, and events. According to this hierarchy, each Olympic sport can be subdivided into multiple disciplines, which are often mistaken as distinct sports. Examples include swimming and water polo, which are in fact disciplines of the sport of aquatics , and figure skating and speed skating, which are both disciplines of the sport of ice skating . In turn, disciplines are subdivided into events, for which Olympic medals are awarded. A sport or discipline is included in the Olympic program if the IOC determines it to be widely practiced around the world, that is, the popularity of a given sport or discipline is indicated by the number of countries that compete in it. The IOC's requirements also reflect participation in the Olympic Games – more stringent conditions are applied to men's sports/disciplines and to summer sports/disciplines . Previous Olympic Games included sports that are no longer included in the current program, such as polo and tug of war. Known as ""discontinued sports"", these have been removed due to either a lack of interest or the absence of an appropriate governing body for the sport. Some sports that were competed at the early Games and later dropped by the IOC, have managed to return to the Olympic program, for example Archery, which made a comeback in 1972, and tennis, which was reintroduced in 1988. The Olympics have often included one or more demonstration sports, normally to promote a local sport from the host country or to gauge interest in an entirely new sport. Some such sports, like baseball and curling, were added to the official Olympic program . Baseball was discontinued after the 2008 Olympics in Beijing, only to be revived again for the forthcoming 2020 Olympics in Tokyo, which will see the introduction of new disciplines within a number of existing Summer Olympics sports as well as several new sports, such as karate and skateboarding, making their Olympic debuts."	Type of sport with events contested at the Olympic Games	wikipedia
Olympic sport	olympic	of or relating to the Olympic Games	Olympic	wordnet
Olympic sport	sport	the occupation of athletes who compete for pay	sport	wordnet
Olympic sport	olympic sport	Olympic sports are played to compete, Some Olympic sportsmen achieve great feats	NA	GenericsKB
