key	keyword	definition	description	source
TD-Int:	int	4chan is an anonymous English-language imageboard website	English-language imageboard website	wikipedia
TD-Int:	td			wordnet
TD-Int:	int			wordnet
Passing yards:	passing yards	The following terms are used in American football, both conventional and indoor. Some of these terms are also in use in Canadian football; for a list of terms unique to that code, see Glossary of Canadian football.	Terms used in American football	wikipedia
Passing yards:	passing	euphemistic expressions for death	passing, loss, departure, exit, expiration, going, release	wordnet
Passing yards:	yards	a unit of length equal to 3 feet; defined as 91.44 centimeters; originally taken to be the average length of a stride	yard, pace	wordnet
Passing yards:	pass	Passes are leaves	NA	GenericsKB
Passing yards:	yard	Yards are fields	NA	GenericsKB
Completion percentage:	completion percentage	The following terms are used in American football, both conventional and indoor. Some of these terms are also in use in Canadian football; for a list of terms unique to that code, see Glossary of Canadian football.	Terms used in American football	wikipedia
Completion percentage:	completion	a concluding action	completion, culmination, closing, windup, mop_up	wordnet
Completion percentage:	percentage	a proportion in relation to a whole (which is usually the amount per hundred)	percentage, percent, per_centum, pct	wordnet
Completion percentage:	completion	Completions are maneuvers	NA	GenericsKB
Completion percentage:	percentage	Percentage living ground cover values represent the percentage area per plot covered by ryegrass	NA	GenericsKB
Passer rating:	passer rating	Passer rating is a measure of the performance of passers, primarily quarterbacks, in gridiron football. There are two formulas currently in use: one used by both the National Football League and Canadian Football League , and the other used in NCAA football. Passer rating is calculated using a player's passing attempts, completions, yards, touchdowns, and interceptions. Passer rating in the NFL is on a scale from 0 to 158.3. Passing efficiency in college football is on a scale from −731.6 to 1261.6. Since 1973, passer rating has been the official formula used by the NFL to determine its passing leader.	measure of the performance of passers in gridiron football	wikipedia
Passer rating:	passer	(football) a ball carrier who tries to gain ground by throwing a forward pass	passer, forward_passer	wordnet
Passer rating:	rating	an appraisal of the value of something	evaluation, valuation, rating	wordnet
Passer rating:	passer	Passers are students	NA	GenericsKB
Passer rating:	rating	Ratings are a numerical means of comparing the relative strengths of chessplayers	NA	GenericsKB
Rushing yards:	rushing yards	"In gridiron football, a carry or rushing attempt is a statistical term equivalent to a single rushing play. The term is typically used in reference to "" yards per carry "", meaning yards per attempt rushing the ball. Although running backs are typically tasked with carrying the ball, any offensive player who performs a carry is known as a ball-carrier for that play, regardless of position. The yards gained on a carry are referred to as rushing yards. In the National Football League , Emmitt Smith holds the record for the most career carries, with 4,409. The current leader in yards-per-carry in NFL history with at least 750 carries is quarterback Michael Vick. The statistical treatment of yardage lost on sacks differs between the NCAA and NFL. Under NCAA rules, sacks count as rushing yards for both the player and his team. In the NFL, sacks are not counted in the quarterback's passing or rushing yardage, but are counted as part of the team's passing yardage."	play in American football	wikipedia
Rushing yards:	rushing	(American football) an attempt to advance the ball by running into the line	rush, rushing	wordnet
Rushing yards:	yards	a unit of length equal to 3 feet; defined as 91.44 centimeters; originally taken to be the average length of a stride	yard, pace	wordnet
Rushing yards:	rush	Rush is when fraternities recruit new members	NA	GenericsKB
Rushing yards:	yard	Yards are fields	NA	GenericsKB
Rushing touchdowns:	rush	Croquet or ) is a sport that involves hitting wooden or plastic balls with a mallet through hoops embedded in a grass playing court	sport that involves hitting plastic or wooden balls	wikipedia
Rushing touchdowns:	touchdown	A touchdown is a scoring play in gridiron football. Whether running, passing, returning a kickoff or punt, or recovering a turnover, a team scores a touchdown by advancing the ball into the opponent's end zone.	means of scoring in both American and Canadian football	wikipedia
Rushing touchdowns:	rushing	(American football) an attempt to advance the ball by running into the line	rush, rushing	wordnet
Rushing touchdowns:	touchdowns	a score in American football; being in possession of the ball across the opponents' goal line	touchdown	wordnet
Rushing touchdowns:	rush	Rush is when fraternities recruit new members	NA	GenericsKB
Rushing touchdowns:	touchdown	A touchdown is a score	NA	GenericsKB
