key	keyword	definition	description	source
Directed by	direct	Direct is a studio album by the Greek electronic composer Vangelis, released in 1988	album by Vangelis	wikipedia
Directed by	directed	guide the actors in (plays and films)	direct	wordnet
Directed by	directed	aim (something) in a particular direction or at a particular person.	NA	owlbot
Produced by	produce	Produce is a generalized term for many farm-produced crops, including fruits and vegetables . More specifically, the term produce often implies that the products are fresh and generally in the same state as where and when they were harvested. In supermarkets, the term is also used to refer to the section of the store where fruit and vegetables are kept. Produce is the main product sold by greengrocers and farmers' markets. The term is widely and commonly used in the U.S., but is not typically used outside the agricultural sector in other English-speaking countries. In parts of the world, including the U.S., produce is marked with small stickers bearing price look-up codes. These four- or five-digit codes are a standardized system intended to aid checkout and inventory control at places where produce is sold.	group of farm-produced crops and goods	wikipedia
Produced by	produced	bring onto the market or release	produce, bring_on, bring_out	wordnet
Produced by	produced	administer the financial and managerial aspects of (a film or broadcast) or the staging of (a play, opera, etc.).	NA	owlbot
Produced by	produce	Produce is located in markets	NA	GenericsKB
Screenplay by	screenplay	A screenplay , or script , is a written work by screenwriters for a film, television program, or video game. These screenplays can be original works or adaptations from existing pieces of writing. In them, the movement, actions, expression and dialogues of the characters are also narrated. A screenplay written for television is also known as a teleplay.	written work by screenwriters for a film or television program	wikipedia
Screenplay by	screenplay	a script for a film including dialogue and descriptions of characters and sets	screenplay	wordnet
Screenplay by	screenplay	the script of a film, including acting instructions and scene directions.	NA	owlbot
Screenplay by	screenplay	A screenplay is a script	NA	GenericsKB
Based on	base	The Antiproton Decelerator is a storage ring at the CERN laboratory near Geneva	CERN infrastructure	wikipedia
Based on	based	situate as a center of operations	base	wordnet
Based on	based	use (something specified) as the foundation or starting point for something.	NA	owlbot
Based on	base	A base is military installation	NA	GenericsKB
Starring	starring	A movie star is an actor or actress who is famous for their starring, or leading, roles in movies. The term is used for performers who are marketable stars and whose names are used to promote movies, for example in trailers and posters.	celebrity who is famous for starring in motion pictures	wikipedia
Starring	starring	feature as the star	star	wordnet
Starring	starring	(of a film, play, or other show) have (someone) as a principal performer.	NA	owlbot
Starring	star	Star is a object	NA	GenericsKB
