key	keyword	definition	description	source
Nicknames	nicknames	"A nickname is a substitute for the proper name of a familiar person, place or thing. Commonly used to express affection, it is a form of endearment and amusement. In rarer cases, it can also be used to express defamation of character, particularly by school bullies. As a concept, it is distinct from both pseudonym and stage name, and also from a title , although there may be overlap in these concepts. A hypocoristic is a nickname of affection between those in love or with a close emotional bond. ""Moniker"" is a synonym."	informal name of a person, place, or thing	wikipedia
Nicknames	nicknames	a familiar name for a person (often a shortened version of a person's given name)	nickname, moniker, cognomen, sobriquet, soubriquet, byname	wordnet
Nicknames	nicknames	a familiar or humorous name given to a person or thing instead of or as well as the real name.	NA	owlbot
Coordinates	coordinates	"In geometry, a coordinate system is a system that uses one or more numbers, or coordinates , to uniquely determine the position of the points or other geometric elements on a manifold such as Euclidean space. The order of the coordinates is significant, and they are sometimes identified by their position in an ordered tuple and sometimes by a letter, as in ""the x -coordinate"". The coordinates are taken to be real numbers in elementary mathematics, but may be complex numbers or elements of a more abstract system such as a commutative ring. The use of a coordinate system allows problems in geometry to be translated into problems about numbers and vice versa ; this is the basis of analytic geometry."	System for determining the position of a point by a tuple of scalars	wikipedia
Coordinates	coordinates	a number that identifies a position relative to an axis	coordinate, co-ordinate	wordnet
Coordinates	coordinates	bring the different elements of (a complex activity or organization) into a harmonious or efficient relationship.	NA	owlbot
Governorate	governorate	A governorate is an administrative division of a country. It is headed by a governor. As English-speaking nations tend to call regions administered by governors either states or provinces, the term governorate is often used in translation from non-English-speaking administrations. The most common usage is as a translation of the Arabic Muhafazah. It may also refer to the guberniya and general-gubernatorstvo of Imperial Russia or the 34 gobernaciones of Imperial Spain.	administrative division of a country that is headed by a governor	wikipedia
Governorate	governorate			wordnet
Governorate	governorate	A <b>governorate</b> is an administrative division of a country. It is headed by a governor. As English-speaking nations tend to call regions administered by governors either states, provinces, or colonies, the term <b>governorate</b> is often used in translation from non-English-speaking administrations.	NA	owlbot
Governorate	governorate	Governors are control	NA	GenericsKB
Founded	founded	 Incorporation , the creation of a corporation 	Wikimedia disambiguation page	wikipedia
Founded	founded	use as a basis for; found on	establish, base, ground, found	wordnet
Founded	founded	establish or originate (an institution or organization).	NA	owlbot
Founded	found	Founds are wages	NA	GenericsKB
Founded by	found	Found is an unfinished oil painting by Dante Gabriel Rossetti, now in the Delaware Art Museum	painting by Dante Gabriel Rossetti	wikipedia
Founded by	founded	use as a basis for; found on	establish, base, ground, found	wordnet
Founded by	founded	establish or originate (an institution or organization).	NA	owlbot
Founded by	found	Founds are wages	NA	GenericsKB
Governor	governor	A governor is, in most cases, a public official with the power to govern the executive branch of a non-sovereign or sub-national level of government, ranking under the head of state. In federations, governor may be the title of a politician who governs a constituent state and may be either appointed or elected. The power of the individual governor can vary dramatically between political systems, with some governors having only nominal or largely ceremonial power, with others having complete control over the entire government. Historically, the title can also apply to the executive officials acting as representatives of a chartered company which has been granted exercise of sovereignty in a colonial area, such as the British East India Company or the Dutch East India Company. These companies operate as a major state within a state with its own armed forces. There can also be non-political governors: high-ranking officials in private or similar governance such as commercial and non-profit management, styled governor, who simply govern an institution, such as a corporation or a bank. For example, in the United Kingdom and other Commonwealth countries, there are prison governors , school governors and bank governors. The adjective pertaining to a governor is gubernatorial , from the Latin root gubernare. The obsolete term for a female governor is the female form governess , however the modern term for female officials is the gender- neutral form governor to avoid confusion with other meanings of governess.	governing official	wikipedia
Governor	governor	a control that maintains a steady speed in a machine (as by controlling the supply of fuel)	governor, regulator	wordnet
Governor	governor	an official appointed to govern a town or region.	NA	owlbot
Governor	governor	Governors are control	NA	GenericsKB
