key	keyword	definition	description	source
Founded as Erebuni by Argishti I	found	Found is the third studio album by American pop/rock band Push Play	album	wikipedia
Founded as Erebuni by Argishti I	erebuni	Erebuni Fortress , also known as Arin Berd , is an Urartian fortified city, located in Yerevan, Armenia	Fortress	wikipedia
Founded as Erebuni by Argishti I	argishti	Argishti II was king of Urartu from 714 BC to 680 BC	King of Urartu from 714 BC to 680 BC	wikipedia
Founded as Erebuni by Argishti I	founded	use as a basis for; found on	establish, base, ground, found	wordnet
Founded as Erebuni by Argishti I	erebuni			wordnet
Founded as Erebuni by Argishti I	argishti			wordnet
Founded as Erebuni by Argishti I	found	Founds are wages	NA	GenericsKB
Nickname(s)	nickname	"A nickname is a substitute for the proper name of a familiar person, place or thing. Commonly used to express affection, it is a form of endearment and amusement. In rarer cases, it can also be used to express defamation of character, particularly by school bullies. As a concept, it is distinct from both pseudonym and stage name, and also from a title , although there may be overlap in these concepts. A hypocoristic is a nickname of affection between those in love or with a close emotional bond. ""Moniker"" is a synonym."	informal name of a person, place, or thing	wikipedia
Nickname(s)	nickname	give a nickname to	dub, nickname	wordnet
Nickname(s)	nickname	a familiar or humorous name given to a person or thing instead of or as well as the real name.	NA	owlbot
Nickname(s)	nickname	A nickname is a designation	NA	GenericsKB
Coordinates	coordinates	"In geometry, a coordinate system is a system that uses one or more numbers, or coordinates , to uniquely determine the position of the points or other geometric elements on a manifold such as Euclidean space. The order of the coordinates is significant, and they are sometimes identified by their position in an ordered tuple and sometimes by a letter, as in ""the x -coordinate"". The coordinates are taken to be real numbers in elementary mathematics, but may be complex numbers or elements of a more abstract system such as a commutative ring. The use of a coordinate system allows problems in geometry to be translated into problems about numbers and vice versa ; this is the basis of analytic geometry."	System for determining the position of a point by a tuple of scalars	wikipedia
Coordinates	coordinates	a number that identifies a position relative to an axis	coordinate, co-ordinate	wordnet
Coordinates	coordinates	bring the different elements of (a complex activity or organization) into a harmonious or efficient relationship.	NA	owlbot
City status by Alexander II of Russia	city	A city is a large human settlement. It can be defined as a permanent and densely settled place with administratively defined boundaries whose members work primarily on non-agricultural tasks. Cities generally have extensive systems for housing, transportation, sanitation, utilities, land use, and communication. Their density facilitates interaction between people, government organisations and businesses, sometimes benefiting different parties in the process, such as improving efficiency of goods and service distribution. This concentration also can have significant negative consequences, such as forming urban heat islands, concentrating pollution, and stressing water supplies and other resources. Historically, city-dwellers have been a small proportion of humanity overall, but following two centuries of unprecedented and rapid urbanisation, roughly half of the world population now lives in cities, which has had profound consequences for global sustainability. Present-day cities usually form the core of larger metropolitan areas and urban areas—creating numerous commuters traveling towards city centres for employment, entertainment, and edification. However, in a world of intensifying globalisation, all cities are to varying degrees also connected globally beyond these regions. This increased influence means that cities also have significant influences on global issues, such as sustainable development, global warming and global health. Other important traits of cities besides population include the capital status and relative continued occupation of the city. For example, country capitals such as Abu Dhabi, Beijing, Berlin, Cairo, London, Moscow, Paris, Rome, Seoul, Tokyo, Taipei, and Washington, D.C. reflect their nation's identity. Some historic capitals, such as Kyoto, maintain their reflection of cultural identity even without modern capital status. Religious holy sites offer another example of capital status within a religion, Jerusalem, Mecca, and Varanasi each hold significance. The cities of Faiyum, Damascus, and Argos are among those laying claim to the longest continual inhabitation. In terms of relative age, the oldest cities in the Americas are Cholula near Puebla, Florés in Petén, and Acoma near Albuquerque, while the oldest capital cities in the Americas are Mexico City, Santo Domingo, and San Juan. Another example of relative age, is in the age of the oldest capital cities of the superpower and emerging superpower, they are the U.S. state capital of Santa Fe, New Mexico, and the Chinese prefecture capital of Xi'an, Shaanxi.	large permanent human settlement	wikipedia
City status by Alexander II of Russia	status	A city is a large human settlement	large permanent human settlement	wikipedia
City status by Alexander II of Russia	alexander	Alexander is a male given name. From the male name Alexander derive the names Alex, Alexis and Xander. The most prominent bearer of the name is Alexander the Great, the king of the Ancient Greek kingdom of Macedon who created one of the largest empires in ancient history.	male given name	wikipedia
City status by Alexander II of Russia	ii	Chvrches is a band from Glasgow, Scotland, formed in September 2011	Scottish synthpop group	wikipedia
City status by Alexander II of Russia	russia	Russia ), or the Russian Federation , is a transcontinental country located in Eastern Europe and Northern Asia. Covering an area of 17,125,200 square kilometres , it is the largest country in the world by area, spanning more than one-eighth of the Earth's inhabited land area, stretching eleven time zones, and bordering 16 sovereign nations. The territory of Russia extends from the Baltic Sea in the west to the Pacific Ocean in the east, and from the Arctic Ocean in the north to the Black Sea and the Caucasus in the south. With 146.7 million inhabitants living in the country's 85 federal subjects, Russia is the most populous nation in Europe and the ninth-most populous nation in the world. Russia's capital and largest city is Moscow; other major urban areas include Saint Petersburg, Novosibirsk, Yekaterinburg, Nizhny Novgorod, Kazan and Chelyabinsk. The East Slavs emerged as a recognisable group in Europe between the 3rd and 8th centuries AD. The medieval state of Rus' arose in the 9th century. In 988 it adopted Orthodox Christianity from the Byzantine Empire, beginning the synthesis of Byzantine and Slavic cultures that defined Russian culture for the next millennium. Rus' ultimately disintegrated into a number of smaller states, until it was finally reunified by the Grand Duchy of Moscow in the 15th century. By the 18th century, the nation had greatly expanded through conquest, annexation, and exploration to become the Russian Empire, which became a major European power, and the third-largest empire in history, stretching from Norway on the west to Canada on the east. Following the Russian Revolution, the Russian SFSR became the largest and leading constituent of the Soviet Union, the world's first constitutionally socialist state. The Soviet Union played a decisive role in the Allied victory in World War II, and emerged as a recognised superpower and rival to the United States during the Cold War. The Soviet era saw some of the most significant technological achievements of the 20th century, including the world's first human-made satellite and the launching of the first humans in space. Following the dissolution of the Soviet Union in 1991, the Russian SFSR reconstituted itself as the Russian Federation and is recognised as the continuing legal personality and a successor of the USSR. Since 1993, Russia is governed as a federal semi-presidential republic. Vladimir Putin has dominated Russia's political system since 2000, serving as either president or prime minister. His government has been accused by non- governmental organisations of numerous human rights abuses, authoritarianism and corruption. In response, Putin has argued that Western-style liberalism is obsolete in Russia, while maintaining that the country is still a democratic nation. The Russian economy ranks as the fifth-largest in Europe, the eleventh-largest in the world by nominal GDP and the fifth-largest by PPP. Russia's extensive mineral and energy resources are the largest such reserves in the world, making it one of the leading producers of oil and natural gas globally. The country is one of the five recognised nuclear weapons states and possesses the largest stockpile of nuclear warheads. Russia is a major great power, as well as a regional power, and has been characterised as a potential superpower. The Russian Armed Forces have been ranked as the world's second most powerful, and the most powerful in Europe. Russia hosts the world's ninth-greatest number of UNESCO World Heritage Sites, at 29, and is among the world's most popular tourist destinations. It is a permanent member of the United Nations Security Council and an active global partner of ASEAN, as well as a member of the Shanghai Cooperation Organisation , the G20, the Council of Europe, the Asia-Pacific Economic Cooperation , the Organization for Security and Co-operation in Europe , the International Investment Bank and the World Trade Organization , as well as being the leading member of the Commonwealth of Independent States , the Collective Security Treaty Organization and a member of the Eurasian Economic Union .	sovereign state in Eastern Europe and Northern Asia	wikipedia
City status by Alexander II of Russia	city	a large and densely populated urban area; may include several independent administrative districts	city, metropolis, urban_center	wordnet
City status by Alexander II of Russia	status	a state at a particular time	condition, status	wordnet
City status by Alexander II of Russia	alexander	king of Macedon; conqueror of Greece and Egypt and Persia; founder of Alexandria (356-323 BC)	Alexander, Alexander_the_Great	wordnet
City status by Alexander II of Russia	ii	the cardinal number that is the sum of one and one or a numeral representing this number	two, 2, II, deuce	wordnet
City status by Alexander II of Russia	russia	a former empire in eastern Europe and northern Asia created in the 14th century with Moscow as the capital; powerful in the 17th and 18th centuries under Peter the Great and Catherine the Great when Saint Petersburg was the capital; overthrown by revolution in 1917	Russia	wordnet
City status by Alexander II of Russia	city	A city is a municipality	NA	GenericsKB
City status by Alexander II of Russia	status	Status depends on factors	NA	GenericsKB
City status by Alexander II of Russia	russia	Russia is a thing	NA	GenericsKB
Capital of Armenia	capital	Paytakht is a popular Iranian TV series portraying the life a Mazandarani family	Iranian TV comedy series	wikipedia
