key	keyword	definition	description	source
Codename	codename	A codename or cryptonym is a code word or name used, sometimes clandestinely, to refer to another name, word, project, or person. Code names are often used for military purposes, or in espionage. They may also be used in industrial counter-espionage to protect secret projects and the like from business rivals, or to give names to projects whose marketing name has not yet been determined. Another reason for the use of names and phrases in the military is that they transmit with a lower level of cumulative errors over a walkie-talkie or radio link than actual names.	word or name used, sometimes clandestinely, to refer to another name, word, project or person	wikipedia
Codename	codename			wordnet
Manufacturer	manufacturer	Manufacturing is the production of products for use or sale using labor and machines, tools, chemical or biological processing or formulation, and is the essence of secondary industry. The term may refer to a range of human activity from handicraft to high tech but is most commonly applied to industrial design, in which raw materials from primary industry are transformed into finished goods on a large scale. Such finished goods may be sold to other manufacturers for the production of other more complex products , or distributed via the tertiary industry to end users and consumers . Manufacturing engineering or manufacturing process are the steps through which raw materials are transformed into a final product. The manufacturing process begins with the product design, and materials specification from which the product is made. These materials are then modified through manufacturing processes to become the required part. Modern manufacturing includes all intermediate processes required in the production and integration of a product's components. Some industries, such as semiconductor and steel manufacturers use the term fabrication instead. The manufacturing sector is closely connected with engineering and industrial design. Examples of major manufacturers in North America include General Motors Corporation, General Electric, Procter & Gamble, General Dynamics, Boeing, Pfizer Precision Castparts And FCA. Examples in Europe include Volkswagen Group, Siemens, FCA and Michelin. Examples in Asia include Toyota, Yamaha, Panasonic, LG, Samsung and Tata Motors.	industrial activity producing goods for sale using labor and machines	wikipedia
Manufacturer	manufacturer	someone who manufactures something	manufacturer, producer	wordnet
Manufacturer	manufacturer	a person or company that makes goods for sale.	NA	owlbot
Manufacturer	manufacturer	Manufacturer is a business	NA	GenericsKB
Series	series	 AMD 700 chipset series 	Wikimedia disambiguation page	wikipedia
Series	series	a group of postage stamps having a common theme or a group of coins or currency selected as a group for study or collection	series	wordnet
Series	series	a number of events, objects, or people of a similar or related kind coming one after another.	NA	owlbot
Series	series	A series is order	NA	GenericsKB
Compatible networks	compatible	Backward compatibility is a property of a system, product, or technology that allows for interoperability with an older legacy system, or with input designed for such a system, especially in telecommunications and computing	property of a system, product, or technology that allows for interoperability with an older legacy system, or with input designed for such a system, especially in telecommunications and computing	wikipedia
Compatible networks	network	A biological network is any network that applies to biological systems	NA	wikipedia
Compatible networks	compatible	capable of being used with or connected to other devices or components without modification	compatible	wordnet
Compatible networks	networks	(electronics) a system of interconnected electronic components or circuits	network, electronic_network	wordnet
Compatible networks	network	Network caching applies server-like functionality to solve the network congestion problem	NA	GenericsKB
Availability by region	availability	In reliability engineering, the term availability has the following meanings: * The degree to which a system, subsystem or equipment is in a specified operable and committable state at the start of a mission, when the mission is called for at an unknown, i.e. a random, time. * The probability that an item will operate satisfactorily at a given point in time when used under stated conditions in an ideal support environment. Normally high availability systems might be specified as 99.98%, 99.999% or 99.9996%.	term in information security	wikipedia
Availability by region	region	In geography, regions are areas that are broadly divided by physical characteristics , human impact characteristics , and the interaction of humanity and the environment . Geographic regions and sub-regions are mostly described by their imprecisely defined, and sometimes transitory boundaries, except in human geography, where jurisdiction areas such as national borders are defined in law. Apart from the global continental regions, there are also hydrospheric and atmospheric regions that cover the oceans, and discrete climates above the land and water masses of the planet. The land and water global regions are divided into subregions geographically bounded by large geological features that influence large-scale ecologies, such as plains and features. As a way of describing spatial areas, the concept of regions is important and widely used among the many branches of geography, each of which can describe areas in regional terms. For example, ecoregion is a term used in environmental geography, cultural region in cultural geography, bioregion in biogeography, and so on. The field of geography that studies regions themselves is called regional geography. In the fields of physical geography, ecology, biogeography, zoogeography, and environmental geography, regions tend to be based on natural features such as ecosystems or biotopes, biomes, drainage basins, natural regions, mountain ranges, soil types. Where human geography is concerned, the regions and subregions are described by the discipline of ethnography. A region has its own nature that could not be moved. The first nature is its natural environment . The second nature is its physical elements complex that were built by people in the past. The third nature is its socio-cultural context that could not be replaced by new immigrants.	2D or 3D defined space, mainly in terrestrial and astrophysics sciences	wikipedia
Availability by region	availability	the quality of being at hand when needed	handiness, accessibility, availability, availableness	wordnet
Availability by region	region	a knowledge domain that you are interested in or are communicating about	region, realm	wordnet
Availability by region	availability	Availability depends on products	NA	GenericsKB
Availability by region	region	Region is the hiking region defined on the main hiking page 	NA	GenericsKB
Related	related	Related is an American comedy-drama television series that aired on The WB network from October 5, 2005, to March 20, 2006, during the 2005–2006 television season. It revolved around the lives of four close-knit sisters of Italian descent, raised in Brooklyn and living in New York City. The show was created by former Sex and the City writer Liz Tuccillo, and executive produced by Friends co-creator Marta Kauffman. Despite heavy promotion, initial ratings did not warrant the show being picked up for a second season when The WB network was folded into The CW. The untitled Related theme song is sung by The Veronicas, whose music was regularly featured in episodes.	television series	wikipedia
Related	related	be in a relationship with	relate, interrelate	wordnet
Related	related	feel sympathy for or identify with.	NA	owlbot
Type	type	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Type	type	all of the tokens of the same symbol	type	wordnet
Type	type	a design on either side of a medal or coin.	NA	owlbot
Type	type	A type is a kind	NA	GenericsKB
Form factor	form factor	In computing, the form factor is the specification of a motherboard – the dimensions, power supply type, location of mounting holes, number of ports on the back panel, etc	indication of size and mounting options of a computer or its components	wikipedia
Form factor	form	a perceptual structure	form, shape, pattern	wordnet
Form factor	factor	one of two or more integers that can be exactly divided into another integer	divisor, factor	wordnet
Form factor	form factor	Form factors contribute to development	NA	GenericsKB
Dimensions	dimensions	In physics and mathematics, the dimension of a mathematical space is informally defined as the minimum number of coordinates needed to specify any point within it. Thus a line has a dimension of one because only one coordinate is needed to specify a point on it – for example, the point at 5 on a number line. A surface such as a plane or the surface of a cylinder or sphere has a dimension of two because two coordinates are needed to specify a point on it – for example, both a latitude and longitude are required to locate a point on the surface of a sphere. The inside of a cube, a cylinder or a sphere is three-dimensional because three coordinates are needed to locate a point within these spaces. In classical mechanics, space and time are different categories and refer to absolute space and time. That conception of the world is a four-dimensional space but not the one that was found necessary to describe electromagnetism. The four dimensions of spacetime consist of events that are not absolutely defined spatially and temporally, but rather are known relative to the motion of an observer. Minkowski space first approximates the universe without gravity; the pseudo-Riemannian manifolds of general relativity describe spacetime with matter and gravity. 10 dimensions are used to describe superstring theory , 11 dimensions can describe supergravity and M-theory , and the state-space of quantum mechanics is an infinite-dimensional function space. The concept of dimension is not restricted to physical objects. High- dimensional space s frequently occur in mathematics and the sciences. They may be parameter spaces or configuration spaces such as in Lagrangian or Hamiltonian mechanics; these are abstract spaces, independent of the physical space we live in.	maximum number of independent directions within a mathematical space	wikipedia
Dimensions	dimensions	shape or form to required dimensions	dimension	wordnet
Dimensions	dimensions	a measurable extent of a particular kind, such as length, breadth, depth, or height.	NA	owlbot
Dimensions	dimension	Dimension is the size in pixels of the display window	NA	GenericsKB
Mass	mass	Mass is both a property of a physical body and a measure of its resistance to acceleration when a net force is applied. An object's mass also determines the strength of its gravitational attraction to other bodies. The basic SI unit of mass is the kilogram . In physics, mass is not the same as weight, even though mass is often determined by measuring the object's weight using a spring scale, rather than balance scale comparing it directly with known masses. An object on the Moon would weigh less than it does on Earth because of the lower gravity, but it would still have the same mass. This is because weight is a force, while mass is the property that determines the strength of this force.	property of matter to resist changes of the state of motion and to attract other bodies	wikipedia
Mass	mass	the property of a body that causes it to have weight in a gravitational field	mass	wordnet
Mass	mass	a large number of people or objects crowded together.	NA	owlbot
Mass	mass	Mass contains water	NA	GenericsKB
Operating system	operating system	An operating system is system software that manages computer hardware, software resources, and provides common services for computer programs. Time-sharing operating systems schedule tasks for efficient use of the system and may also include accounting software for cost allocation of processor time, mass storage, printing, and other resources. For hardware functions such as input and output and memory allocation, the operating system acts as an intermediary between programs and the computer hardware, although the application code is usually executed directly by the hardware and frequently makes system calls to an OS function or is interrupted by it. Operating systems are found on many devices that contain a computer – from cellular phones and video game consoles to web servers and supercomputers. The dominant desktop operating system is Microsoft Windows with a market share of around 82.74%. macOS by Apple Inc. is in second place , and the varieties of Linux are collectively in third place . In the mobile sector , Android's share is up to 70% in the year 2017. According to third quarter 2016 data, Android's share on smartphones is dominant with 87.5 percent with also a growth rate of 10.3 percent per year, followed by Apple's iOS with 12.1 percent with per year decrease in market share of 5.2 percent, while other operating systems amount to just 0.3 percent. Linux distributions are dominant in the server and supercomputing sectors. Other specialized classes of operating systems, such as embedded and real-time systems, exist for many applications.	software that manages computer hardware resources	wikipedia
Operating system	operating	perform as expected when applied	function, work, operate, go, run	wordnet
Operating system	system	a complex of methods or rules governing behavior	system, system_of_rules	wordnet
Operating system	operating system	Operating systems are advanced pieces of software provided by the manufacturers of computers	NA	GenericsKB
