key	keyword	definition	description	source
Country	country	"The term country refers to a political state, nation, or controlled territory. It is often referred to as the land of an individual's birth, residence, or citizenship. A country may be an independent sovereign state or part of a larger state, as a non-sovereign or formerly sovereign political division, a physical territory with a government, or a geographic region associated with sets of previously independent or differently associated people with distinct political characteristics. It is not inherently sovereign. Countries can refer both to sovereign states and to other political entities, while other times it can refer only to states. For example, the CIA World Factbook uses the word in its ""Country name"" field to refer to ""a wide variety of dependencies, areas of special sovereignty, uninhabited islands, and other entities in addition to the traditional countries or independent states"". The largest country in the world is Russia, while the most populous is China, followed by India and the United States of America. The newest country is South Sudan."	distinct region in geography; a broad term that can include political divisions or regions associated with distinct political characteristics	wikipedia
Country	country	the territory occupied by a nation	country, state, land	wordnet
Country	country	districts and small settlements outside large urban areas or the capital.	NA	owlbot
Country	country	Countries affect states	NA	GenericsKB
Type	type	Character may refer to:	Wikimedia disambiguation page	wikipedia
Type	type	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Type	type	a design on either side of a medal or coin.	NA	owlbot
Type	type	A type is a kind	NA	GenericsKB
Obverse	obverse	"Obverse and its opposite, reverse , refer to the two flat faces of coins and some other two-sided objects, including paper money, flags, seals, medals, drawings, old master prints and other works of art, and printed fabrics. In this usage, obverse means the front face of the object and reverse means the back face. The obverse of a coin is commonly called heads , because it often depicts the head of a prominent person, and the reverse tails. In fields of scholarship outside numismatics, the term front is more commonly used than obverse , while usage of reverse is widespread. The equivalent terms used in codicology, manuscript studies, print studies and publishing are ""recto"" and ""verso""."	front and back side of coins, medals, orders of merit, and paper bills	wikipedia
Obverse	obverse	the side of a coin or medal bearing the principal stamp or design	obverse	wordnet
Obverse	obverse	the side of a coin or medal bearing the head or principal design.	NA	owlbot
Reverse	reverse	Obverse and its opposite, reverse , refer to the two flat faces of coins and some other two-sided objects, including paper money, flags, seals, medals, drawings, old master prints and other works of art, and printed fabrics	front and back side of coins, medals, orders of merit, and paper bills	wikipedia
Reverse	reverse	the side of a coin or medal that does not bear the principal design	reverse, verso	wordnet
Reverse	reverse	turn (something) the other way round or up or inside out.	NA	owlbot
Reverse	reverse	Reverses are part of coin	NA	GenericsKB
