key	keyword	definition	description	source
Also known as	also known as	A pseudonym or alias is a name that a person or group assumes for a particular purpose, which can differ from their first or true name . The term is not used when a new name entirely replaces an individual's own.	name that a person or group assumes for a particular purpose, which differs from their original or true name (orthonym)	wikipedia
Also known as	known	know how to do or perform something	know	wordnet
Also known as	known	recognized, familiar, or within the scope of knowledge.	NA	owlbot
Also known as	know	Knows are knowing	NA	GenericsKB
Focus	focus	Attention is the behavioral and cognitive process of selectively concentrating on a discrete aspect of information, whether considered subjective or objective, while ignoring other perceivable information	behavioral and cognitive process of selectively concentrating on a discrete aspect of information, whether deemed subjective or objective, while ignoring other perceivable information	wikipedia
Focus	focus	a central point or locus of an infection in an organism	focus, focal_point, nidus	wordnet
Focus	focus	the centre of interest or activity.	NA	owlbot
Focus	focus	Focus is magazines	NA	GenericsKB
Famous practitioners	famous	Fame is the quality of being well-known and in the public eye	Wikimedia disambiguation page	wikipedia
Famous practitioners	famous	widely known and esteemed	celebrated, famed, far-famed, famous, illustrious, notable, noted, renowned	wordnet
Famous practitioners	practitioners	someone who practices a learned profession	practitioner, practician	wordnet
Famous practitioners	practitioner	Many practitioners believe Buddhist wisdom comes from enlightenment	NA	GenericsKB
Parenthood	parenthood	Parenting or child rearing is the process of promoting and supporting the physical, emotional, social, and intellectual development of a child from infancy to adulthood	process of promoting and supporting the development of a child; refers to the aspects of raising a child aside from the biological relationship	wikipedia
Parenthood	parenthood	the state of being a parent	parenthood, parentage	wordnet
Parenthood	parenthood	the state of being a parent and the responsibilities involved.	NA	owlbot
Parenthood	parenthood	Parenthood begins with personhood	NA	GenericsKB
Descendant arts	descendant	The descendant forms the cusp of the seventh house of the horoscope and refers to partners or relationships	NA	wikipedia
Descendant arts	art	Art is a diverse range of human activities in creating visual, auditory or performing artifacts , expressing the author's imaginative, conceptual ideas, or technical skill, intended to be appreciated for their beauty or emotional power. Other activities related to the production of works of art include the criticism of art, and the study of the history of art. The three classical branches of visual art are painting, sculpture and architecture. Music, theatre, film, dance, and other performing arts, as well as literature and other media such as interactive media, are included in a broader definition of the arts. Until the 17th century, art referred to any skill or mastery and was not differentiated from crafts or sciences. In modern usage after the 17th century, where aesthetic considerations are paramount, the fine arts are separated and distinguished from acquired skills in general, such as the decorative or applied arts. Though there is no generally agreed definition of what constitutes art, and has changed over time, general descriptions mention an idea of imaginative or technical skill stemming from human agency and creation. The nature of art and related concepts, such as creativity and interpretation, are explored in a branch of philosophy known as aesthetics.	expressive work intended to be appreciated for its beauty or emotional power; or the process of creating such a work	wikipedia
Descendant arts	descendant	a person considered as descended from some ancestor or race	descendant, descendent	wordnet
Descendant arts	arts	a superior skill that you can learn by study and practice and observation	art, artistry, prowess	wordnet
Descendant arts	descendant	Descendants are relatives	NA	GenericsKB
Descendant arts	art	Art also represents a culture	NA	GenericsKB
Olympic sport	olympic sport	"Olympic sports are contested in the Summer Olympic Games and Winter Olympic Games. The 2016 Summer Olympics included 28 sports, with five additional sports due to be added to the 2020 Summer Olympics program; the 2014 Winter Olympics included seven sports. The number and types of events may change slightly from one Olympiad to another. Each Olympic sport is represented by an international governing body, namely an International Federation . The International Olympic Committee establishes a hierarchy of sports, disciplines, and events. According to this hierarchy, each Olympic sport can be subdivided into multiple disciplines, which are often mistaken as distinct sports. Examples include swimming and water polo, which are in fact disciplines of the sport of aquatics , and figure skating and speed skating, which are both disciplines of the sport of ice skating . In turn, disciplines are subdivided into events, for which Olympic medals are awarded. A sport or discipline is included in the Olympic program if the IOC determines it to be widely practiced around the world, that is, the popularity of a given sport or discipline is indicated by the number of countries that compete in it. The IOC's requirements also reflect participation in the Olympic Games – more stringent conditions are applied to men's sports/disciplines and to summer sports/disciplines . Previous Olympic Games included sports that are no longer included in the current program, such as polo and tug of war. Known as ""discontinued sports"", these have been removed due to either a lack of interest or the absence of an appropriate governing body for the sport. Some sports that were competed at the early Games and later dropped by the IOC, have managed to return to the Olympic program, for example Archery, which made a comeback in 1972, and tennis, which was reintroduced in 1988. The Olympics have often included one or more demonstration sports, normally to promote a local sport from the host country or to gauge interest in an entirely new sport. Some such sports, like baseball and curling, were added to the official Olympic program . Baseball was discontinued after the 2008 Olympics in Beijing, only to be revived again for the forthcoming 2020 Olympics in Tokyo, which will see the introduction of new disciplines within a number of existing Summer Olympics sports as well as several new sports, such as karate and skateboarding, making their Olympic debuts."	Type of sport with events contested at the Olympic Games	wikipedia
Olympic sport	olympic	of the region of Olympia in Greece or its inhabitants	Olympian, Olympic	wordnet
Olympic sport	sport	the occupation of athletes who compete for pay	sport	wordnet
Olympic sport	olympic sport	Olympic sports are played to compete, Some Olympic sportsmen achieve great feats	NA	GenericsKB
