key	keyword	definition	description	source
Venue	venue	A sports venue is a building, structure, or place in which a sporting competition is held	building, structure, or place dedicated to sports	wikipedia
Venue	venue	the scene of any event or action (especially the place of a meeting)	venue, locale, locus	wordnet
Venue	venue	the place where something happens, especially an organized event such as a concert, conference, or sports competition.	NA	owlbot
Venue	venue	Venues are jurisdiction	NA	GenericsKB
Date	date	Chronological dating , or simply dating , is the process of attributing to an object or event a date in the past, allowing such object or event to be located in a previously established chronology	process of attributing to an object or event a date in the past	wikipedia
Date	date	the specified day of the month	date, day_of_the_month	wordnet
Date	date	the day of the month or year as specified by a number.	NA	owlbot
Date	date	Date is a day	NA	GenericsKB
Winning points	win	This glossary of bets offered by UK bookmakers is a non-exhaustive list of traditional and popular bets offered by bookmakers in the United Kingdom	NA	wikipedia
Winning points	point	A basis point is one hundredth of a percent or equivalently one percent of one percent or one ten thousandth	one hundredth of a percent	wikipedia
Winning points	winning	be the winner in a contest or competition; be victorious	win	wordnet
Winning points	points	the precise location of something; a spatially limited location	point	wordnet
Winning points	win	A win is a victory	NA	GenericsKB
Winning points	point	Point is a term used by printers and refers to the height of the letters	NA	GenericsKB
