key	keyword	definition	description	source
Colonised 	colonised	"Colonization is a process by which a central system of power dominates the surrounding land and its components. Colonization refers strictly to migration, for example, to settler colonies in America or Australia, trading posts, and plantations, while colonialism to the existing indigenous peoples of styled ""new territories"". Colonization was linked to the spread of tens of millions from Western European states all over the world. In many settled colonies, Western European settlers eventually formed a large majority of the population after killing or driving away indigenous peoples. Examples include the Americas, Australia and New Zealand. These colonies were occasionally called 'neo-Europes'. In other places, Western European settlers formed minority groups, which often used more advanced weaponry to dominate the people initially living in their places of settlement. When Britain started to settle in Australia, New Zealand and various other smaller islands, they often regarded the landmasses as terra nullius , meaning 'empty land' in Latin. Due to the absence of European farming techniques, the land was deemed unaltered by man and therefore treated as uninhabited, despite the presence of indigenous populations. In the 19th century, laws and ideas such as Mexico's general Colonization Law and the United States' Manifest destiny encouraged further colonization of the Americas, already started in the 15th century."	establishment and development of settlements by people or animals	wikipedia
Colonised 	colonised	settle as colonists or establish a colony (in)	colonize, colonise	wordnet
Congo Free State 	congo free state	"The Congo Free State , also known as the Independent State of the Congo , was a large state in Central Africa from 1885 to 1908. It was privately ruled by king Leopold II . Leopold was able to procure the region by convincing other Eurasian states at the Berlin Conference on Africa that he was involved in humanitarian and philanthropic work and would not tax trade. Via the International Association of the Congo, he was able to lay claim to most of the Congo basin. On 29 May 1885, after the closure of the Berlin Conference, the king announced that he planned to name his possessions ""the Congo Free State"", an appellation which was not yet used at the Berlin Conference and which officially replaced ""International Association of the Congo"" on 1 August 1885. The Congo Free State operated as a corporate state privately controlled by Leopold II, although he never personally visited the state. The state included the entire area of the present Democratic Republic of the Congo and existed from 1885 to 1908, when the government of Belgium reluctantly annexed the state after international pressure. Leopold's reign in the Congo eventually earned infamy on account of the atrocities perpetrated on the locals. Leopold II's Free State extracted ivory, rubber and minerals in the upper Congo basin for sale on the world market through a series of international concessionary companies, even though its ostensible purpose in the region was to uplift the local people and develop the area. Under Leopold II's administration, the Congo Free State became one of the greatest international scandals of the early 20th century. The Casement Report of the British Consul Roger Casement led to the arrest and punishment of officials who had been responsible for killings during a rubber-collecting expedition in 1903. The loss of life and atrocities inspired literature such as Joseph Conrad's novel Heart of Darkness and raised an international outcry. Debate has been ongoing about the high death rate in this period. The boldest estimates state that the forced labour system led directly and indirectly to the deaths of 50 percent of the population. The lack of accurate records makes it difficult to quantify the number of deaths caused by the ruthless exploitation and the lack of immunity to new diseases introduced by contact with European colonists. During the Congo Free State propaganda war, European and US reformers exposed atrocities in the Congo Free State to the public through the Congo Reform Association, founded by Roger Casement and the journalist, author, and politician E. D. Morel. Also active in exposing the activities of the Congo Free State was the author Sir Arthur Conan Doyle, whose book The Crime of the Congo was widely read in the early 1900s. By 1908, public pressure and diplomatic manoeuvres led to the end of Leopold II's absolutist rule and to the annexation of the Congo Free State as a colony of Belgium. It became known thereafter as the Belgian Congo. In addition, a number of major Belgian investment companies pushed the Belgian government to take over the Congo and develop the mining sector, as it was virtually untapped."	area in Central Africa controlled by Leopold II of Belgium (1885–1908)	wikipedia
Congo Free State 	congo	a republic in central Africa; achieved independence from Belgium in 1960	Congo, Democratic_Republic_of_the_Congo, Zaire, Belgian_Congo	wordnet
Congo Free State 	free	make (information) available for publication	free, release	wordnet
Congo Free State 	state	a politically organized body of people under a single government	state, nation, country, land, commonwealth, res_publica, body_politic	wordnet
Congo Free State 	congo	Congos are part of congos	NA	GenericsKB
Congo Free State 	free	A free is a people	NA	GenericsKB
Congo Free State 	state	State is a country whose ports a vessel visits	NA	GenericsKB
Belgian Congo 	belgian	Belgians are people identified with the Kingdom of Belgium, a federal state in Western Europe. As Belgium is a multinational state, this connection may be residential, legal, historical, or cultural rather than ethnic. The majority of Belgians, however, belong to two distinct ethnic groups or communities native to the country, i.e. its historical regions: Flemings in Flanders, who speak Dutch and Walloons in Wallonia who speak French or Walloon. There is also a substantial Belgian diaspora, which has settled primarily in the United States, Canada, France and Netherlands.	people originating from the Kingdom of Belgium	wikipedia
