key	keyword	definition	description	source
Coordinates	coordinates	"In geometry, a coordinate system is a system that uses one or more numbers, or coordinates , to uniquely determine the position of the points or other geometric elements on a manifold such as Euclidean space. The order of the coordinates is significant, and they are sometimes identified by their position in an ordered tuple and sometimes by a letter, as in ""the x -coordinate"". The coordinates are taken to be real numbers in elementary mathematics, but may be complex numbers or elements of a more abstract system such as a commutative ring. The use of a coordinate system allows problems in geometry to be translated into problems about numbers and vice versa ; this is the basis of analytic geometry."	System for determining the position of a point by a tuple of scalars	wikipedia
Coordinates	coordinates	a number that identifies a position relative to an axis	coordinate, co-ordinate	wordnet
Coordinates	coordinates	bring the different elements of (a complex activity or organization) into a harmonious or efficient relationship.	NA	owlbot
Crosses	crosses	A cross is a geometrical figure consisting of two lines or bars, intersecting each other at a 90° angle and dividing one or both of the lines in half	Wikimedia disambiguation page	wikipedia
Crosses	crosses	a wooden structure consisting of an upright post with a transverse piece	cross	wordnet
Crosses	crosses	a mark, object, or figure formed by two short intersecting lines or pieces (+ or Ã).	NA	owlbot
Crosses	crosse	Crosses are racket	NA	GenericsKB
Locale	locale	A locale , is the main local organizational unit of the 'Ndrangheta with jurisdiction over criminal activities in an entire town or an area in a large urban center	Wikimedia list article	wikipedia
Locale	locale	the scene of any event or action (especially the place of a meeting)	venue, locale, locus	wordnet
Locale	locale	a place where something happens or is set, or that has particular events associated with it.	NA	owlbot
Locale	locale	Locale is the locale in which custom is running	NA	GenericsKB
Owner	owner	Ownership is the state or fact of exclusive rights and control over property, which may be any asset, including an object, land or real estate, or intellectual property. Ownership involves multiple rights, collectively referred to as title, which may be separated and held by different parties. The process and mechanics of ownership are fairly complex: one can gain, transfer, and lose ownership of property in a number of ways. To acquire property one can purchase it with money, trade it for other property, win it in a bet, receive it as a gift, inherit it, find it, receive it as damages, earn it by doing work or performing services, make it, or homestead it. One can transfer or lose ownership of property by selling it for money, exchanging it for other property, giving it as a gift, misplacing it, or having it stripped from one's ownership through legal means such as eviction, foreclosure, seizure, or taking. Ownership is self-propagating in that the owner of any property will also own the economic benefits of that property.	legal term	wikipedia
Owner	owner	a person who owns something	owner, possessor	wordnet
Owner	owner	a person who owns something.	NA	owlbot
Owner	owner	An owner is a businessman	NA	GenericsKB
Maintained by	maintain	The technical meaning of maintenance involves functional checks, servicing, repairing or replacing of necessary devices, equipment, machinery, building infrastructure, and supporting utilities in industrial, business, governmental, and residential installations. Over time, this has come to include multiple wordings that describe various cost-effective practices to keep equipment operational; these activities take place either before or after a failure.	operational and functional checks, servicing, repair or replacing of a product or technical system or parts thereof in order to keep their necessary technical condition	wikipedia
Maintained by	maintained	keep in safety and protect from harm, decay, loss, or destruction	conserve, preserve, maintain, keep_up	wordnet
Maintained by	maintained	(of a school) financed with public money.	NA	owlbot
ID number	would	"The modal verbs of English are a small class of auxiliary verbs used mostly to express modality . They can be distinguished from other verbs by their defectiveness and by their neutralization s in the third-person singular). The principal English modal verbs are can , could , may , might , must , shall , should , will and would. Certain other verbs are sometimes, but not always, classed as modals; these include ought , had better , and dare and need. Verbs which share only some of the characteristics of the principal modals are sometimes called ""quasi- modals,"" ""semi-modals,"" or ""pseudo-modals."""	uninflected verbs in English	wikipedia
ID number	number	"A number is a mathematical object used to count, measure, and label. The original examples are the natural numbers 1, 2, 3, 4, and so forth. For being manipulated, individual numbers need to be represented by symbols, called numerals ; for example, ""5"" is a numeral that represents the number five. As only a small number of symbols can be memorized, basic numerals are commonly organized in a numeral system, which is an organized way to represent any number. The most common numeral system is the Hindu–Arabic numeral system, which allows representing any number by a combination of ten basic numerals called digits. In addition to their use in counting and measuring, numerals are often used for labels , for ordering , and for codes . In common usage, a numeral is not clearly distinguished from the number that it represents. In mathematics, the notion of number has been extended over the centuries to include 0, negative numbers, rational numbers such as 1/2 and −2/3, real numbers such as √2 and π, and complex numbers, which extend the real numbers with a square root of −1 . Calculations with numbers are done with arithmetical operations, the most familiar being addition, subtraction, multiplication, division, and exponentiation. Their study or usage is called arithmetic. The same term may also refer to number theory, the study of the properties of numbers. Besides their practical uses, numbers have cultural significance throughout the world. For example, in Western society, the number 13 is regarded as unlucky, and ""a million"" may signify ""a lot."" Though it is now regarded as pseudoscience, belief in a mystical significance of numbers, known as numerology, permeated ancient and medieval thought. Numerology heavily influenced the development of Greek mathematics, stimulating the investigation of many problems in number theory which are still of interest today. During the 19th century, mathematicians began to develop many different abstractions which share certain properties of numbers and may be seen as extending the concept. Among the first were the hypercomplex numbers, which consist of various extensions or modifications of the complex number system. Today, number systems are considered important special examples of much more general categories such as rings and fields, and the application of the term ""number"" is a matter of convention, without fundamental significance."	mathematical object used to count, label, and measure	wikipedia
ID number	d	the 4th letter of the Roman alphabet	D, d	wordnet
ID number	number	a symbol used to represent a number	numeral, number	wordnet
ID number	number	Number is a decimal number used to name the stipple in the stipple fields of style lines	NA	GenericsKB
Design	design	A design is a plan or specification for the construction of an object or system or for the implementation of an activity or process, or the result of that plan or specification in the form of a prototype, product or process. The verb to design expresses the process of developing a design. In some cases, the direct construction of an object without an explicit prior plan may also be considered to be a design activity. The design usually has to satisfy certain goals and constraints, may take into account aesthetic, functional, economic, or socio-political considerations, and is expected to interact with a certain environment. Major examples of designs include architectural blueprints, engineering drawings, business processes, circuit diagrams, and sewing patterns. The person who produces a design is called a designer , which is a term generally used for people who work professionally in one of the various design areas—usually specifying which area is being dealt with , but also others such as architects and engineers. A designer's sequence of activities is called a design process, possibly using design methods. The process of creating a design can be brief or lengthy and complicated, involving considerable research, negotiation, reflection, modeling, interactive adjustment and re-design.	creation of a plan or convention for the construction of an object or a system; process of creation; act of creativity and innovation	wikipedia
Design	design	a preliminary sketch indicating the plan for something	design	wordnet
Design	design	a plan or drawing produced to show the look and function or workings of a building, garment, or other object before it is made.	NA	owlbot
Design	design	Design occurs at the atomic or microstructural level of solid materials	NA	GenericsKB
Material	material	A material is a substance or mixture of substances that constitutes an object. Materials can be pure or impure, living or non-living matter. Materials can be classified based on their physical and chemical properties, or on their geological origin or biological function. Material science is the study of materials and their applications. Raw materials can be processed in different ways to influence their properties, by purification, shaping or the introduction of other materials. New materials can be produced from raw materials by synthesis. In industry, materials are inputs to manufacturing processes to produce products or more complex materials.	substance that can occur in different amounts, all with some similar [mixture of some] characteristics, and of which objects can be made up	wikipedia
Material	material	artifact made by weaving or felting or knitting or crocheting natural or synthetic fibers	fabric, cloth, material, textile	wordnet
Material	material	cloth or fabric.	NA	owlbot
Material	material	Material can be in a liquid carrier, or it can be applied as molten matter	NA	GenericsKB
Total length	total length	Fish measurement is the measuring of the length of individual fish and of various parts of their anatomy. These data are used in many areas of ichthyology, including taxonomy and fisheries biology.	Measurement of various fish characteristics such as length and weight	wikipedia
Total length	total	determine the sum of	total, tot, tot_up, sum, sum_up, summate, tote_up, add, add_together, tally, add_up	wordnet
Total length	length	the linear extent in space from one end to the other; the longest dimension of something that is fixed in place	length	wordnet
Total length	total length	Total length ranges from cms	NA	GenericsKB
Width	width	Length is a measure of distance. In the International System of Quantities, length is a quantity with dimension distance. In most systems of measurement a base unit for length is chosen, from which all other units are derived. In the International System of Units system the base unit for length is the metre. Length is commonly understood to mean the most extended dimension of a fixed object. However, this is not always the case and may depend on the position the object is in. Various terms for the length of a fixed object are used, and these include height, which is vertical length or vertical extent, and width , breadth or depth. Height is used when there is a base from which vertical measurements can be taken. Width or breadth usually refer to a shorter dimension when length is the longest one. Depth is used for the third dimension of a three dimensional object. Length is the measure of one spatial dimension, whereas area is a measure of two dimensions and volume is a measure of three dimensions .	measured dimension of an object in a physical space	wikipedia
Width	width	the extent of something from side to side	width, breadth	wordnet
Width	width	the measurement or extent of something from side to side; the lesser of two or the least of three dimensions of a body.	NA	owlbot
Width	width	Width is distance	NA	GenericsKB
Height	height	"Height is measure of vertical distance, either vertical extent or vertical position . For example, ""The height of that building is 50 m"" or ""The height of an airplane in-flight is about 10,000 m"". When the term is used to describe vertical position from sea level, height is more often called altitude. Furthermore, if the point is attached to the Earth , then altitude is called elevation. In a two-dimensional Cartesian space, height is measured along the vertical axis between a specific point and another that does not have the same y -value. If both points happen to have the same y -value, then their relative height is zero. In three-dimensional space, height is measured along the vertical z axis, describing a distance from the x-y plane."	distance between the lowest end and highest end of an object	wikipedia
Height	height	the vertical dimension of extension; distance from the base of something to the top	height, tallness	wordnet
Height	height	the measurement of someone or something from head to foot or from base to top.	NA	owlbot
Height	height	Height affects the amount of snow stored and area protected	NA	GenericsKB
Longest span	longest	Chinese dragon , also known as Long or Lung , are legendary creatures in Chinese mythology, Chinese folklore, and culture at large	legendary creature in Chinese mythology	wikipedia
Longest span	span	Nebbiolo ; Piedmontese: nebieul ) is an Italian red wine grape variety predominantly associated with its native Piedmont region, where it makes the Denominazione di Origine Controllata e Garantita wines of Barolo, Barbaresco, Roero, Gattinara, Carema and Ghemme	wine making grape	wikipedia
Longest span	longest	holding securities or commodities in expectation of a rise in prices	long	wordnet
Longest span	span	a unit of length based on the width of the expanded human hand (usually taken as 9 inches)	span	wordnet
Longest span	span	Spans are distance	NA	GenericsKB
Clearance above	clearance	Air draft is the distance from the surface of the water to the highest point on a vessel	distance from water to the highest point on a vessel or lowest point on a bridge span, etc.	wikipedia
Clearance above	clearance	vertical space available to allow easy passage under something	headroom, headway, clearance	wordnet
Clearance above	clearance	the action or process of clearing or of being dispersed.	NA	owlbot
Clearance above	clearance	Clearance is a measure of the free play exhibited by a unit under test	NA	GenericsKB
Clearance below	clearance	Air draft is the distance from the surface of the water to the highest point on a vessel	distance from water to the highest point on a vessel or lowest point on a bridge span, etc.	wikipedia
Clearance below	clearance	vertical space available to allow easy passage under something	headroom, headway, clearance	wordnet
Clearance below	clearance	the action or process of clearing or of being dispersed.	NA	owlbot
Clearance below	clearance	Clearance is a measure of the free play exhibited by a unit under test	NA	GenericsKB
Designer	designer	"A designer is a person who plans the look or workings of something prior to it being made, by preparing drawings or plans. More formally, a designer is an agent that ""specifies the structural properties of a design object"". In practice, anyone who creates tangible or intangible objects, products, processes, laws, games, graphics, services, and experiences is referred to as a designer."	person who designs	wikipedia
Designer	designer	a person who devises plots or intrigues	designer, intriguer	wordnet
Designer	designer	a person who plans the look or workings of something prior to it being made, by preparing drawings or plans.	NA	owlbot
Designer	designer	Designer is a specialist	NA	GenericsKB
Construction start	construction	Construction is a general term meaning the art and science to form objects, systems, or organizations, and comes from Latin constructio and Old French construction. To construct is the verb: the act of building, and the noun is construction: how something is built, the nature of its structure. In its most widely used context, construction covers the processes involved in delivering buildings, infrastructure and industrial facilities, and associated activities through to the end of their life. It typically starts with planning, financing, and design, and continues until the asset is built and ready for use; construction also covers repairs and maintenance work, any works to expand, extend and improve the asset, and its eventual demolition, dismantling or decommissioning. As an industry sector, construction accounts for more than 10% of global GDP and employs around 7% of the global workforce - over 273m people. The output of the global construction industry was worth an estimated $10.8 trillion in 2017.	process that consists of the building or assembling of a building or infrastructure	wikipedia
Construction start	start	Headway was a five piece British Britpop revival band from Hucknall, Nottinghamshire	NA	wikipedia
Construction start	construction	the act of constructing something	construction, building	wordnet
Construction start	start	the act of starting something	beginning, start, commencement	wordnet
Construction start	construction	Construction alters characteristics	NA	GenericsKB
Construction start	start	Starts are lines	NA	GenericsKB
