key	keyword	definition	description	source
Abbreviation	abbreviation	An abbreviation is a shortened form of a word or phrase, by any method. It may consist of a group of letters, or words taken from the full version of the word or phrase; for example, the word abbreviation can itself be represented by the abbreviation abbr. , abbrv. , or abbrev. ; NBM , for nil by mouth is an abbreviated medical instruction. It may also consist of initials only, a mixture of initials and words, or words or letters representing words in another language . Some types of abbreviations are acronyms , initialisms , or grammatical contractions or crasis. An abbreviation is a shortening by any of these, or other, methods.	shortened form of a word or phrase	wikipedia
Abbreviation	abbreviation	shortening something by omitting parts of it	abbreviation	wordnet
Abbreviation	abbreviation	a shortened form of a word or phrase.	NA	owlbot
Abbreviation	abbreviation	Abbreviations are shortening	NA	GenericsKB
Formation	formation	Offer and acceptance analysis is a traditional approach in contract law	two components of agreement	wikipedia
Formation	formation	the act of forming or establishing something	constitution, establishment, formation, organization, organisation	wordnet
Formation	formation	a thing that has been formed.	NA	owlbot
Formation	formation	Formation is a process that enables one to discern and grow into a vocation	NA	GenericsKB
Type	type	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Type	type	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Type	type	a person or thing exemplifying the ideal or defining characteristics of something.	NA	owlbot
Type	type	Type is a creation of both art and science	NA	GenericsKB
Headquarters	headquarters	Headquarters denotes the location where most, if not all, of the important functions of an organization are coordinated. In the United States, the corporate headquarters represents the entity at the center or the top of a corporation taking full responsibility for managing all business activities. In the United Kingdom, the term head office is most commonly used for the headquarters of large corporations. The term is also used regarding military organizations.	location where key leadership and coordination functions take place, often recognized as the central home for a disparate organization	wikipedia
Headquarters	headquarters	provide with headquarters	headquarter	wordnet
Headquarters	headquarters	have headquarters at a specified location.	NA	owlbot
Location	location	In geography, location and place are used to denote a point or an area on the Earth's surface or elsewhere. The term location generally implies a higher degree of certainty than place , the latter often indicating an entity with an ambiguous boundary, relying more on human or social attributes of place identity and sense of place than on geometry.	point or an area on the Earth's surface or elsewhere	wikipedia
Location	location	the act of putting something in a certain place	placement, location, locating, position, positioning, emplacement	wordnet
Location	location	a particular place or position.	NA	owlbot
Location	location	Location is a common denominator in every human endeavor	NA	GenericsKB
Field	field	An electromagnetic field is a classical field produced by moving electric charges	physical field produced by electrically charged objects	wikipedia
Field	field	somewhere (away from a studio or office or library or laboratory) where practical work is done or data is collected	field	wordnet
Field	field	a particular branch of study or sphere of activity or interest.	NA	owlbot
Field	field	Field burning is fast, economical and removes disease organisms, but is now tightly regulated	NA	GenericsKB
Official language	official language	"An official language , also called state language , is a language given a special status in a particular country, state, or other jurisdiction. Typically a country's official language refers to the language used in government . The term ""official language"" does not typically refer to the language used by a people or country, but by its government, as ""the means of expression of a people cannot be changed by any law"". 178 countries of the world recognize an official language, 101 of them recognizing more than one. The government of Italy officialised Italian only in 1999, and some nations have never declared official languages at the national level. Other nations have declared non- indigenous official languages. ""The Philippines and parts of Africa live with a peculiar cultural paradox. Although the official languages may be French or English, these are not the languages most widely spoken by residents."" Many of the world's constitutions mention one or more official or national languages. Some countries use the official language designation to empower indigenous groups by giving them access to the government in their native languages. In countries that do not formally designate an official language, a de facto national language usually evolves. English is the most common official language, with recognized status in 51 countries. Arabic, French, and Spanish are also widely recognized. ° An official language that is also an indigenous language is called endoglossic , one that is not indigenous is exoglossic. An instance is Nigeria which has three endoglossic official languages. By this the country aims to protect the indigenous languages although at the same time recognising the English language as its lingua franca."	language given special status in some polity	wikipedia
Official language	official	a worker who holds or is invested with an office	official, functionary	wordnet
Official language	language	a system of words used to name things in a particular discipline	terminology, nomenclature, language	wordnet
Official language	official language	Official language is Swedish, however, most Swedes speak or understand english	NA	GenericsKB
President	president	"Five ships and one shore establishment of the Royal Navy have been named HMS President , after the office of president meaning ""one who presides over an assembly"""	Wikimedia disambiguation page	wikipedia
President	president	an executive officer of a firm or corporation	president	wordnet
President	president	the elected head of a republican state.	NA	owlbot
President	president	Presidents are corporate executives	NA	GenericsKB
President-elect	president elect	An officer -elect refers to a person who has been elected to a position but has not yet been installed. For example, a president who has been elected but not yet installed would be referred to as a president-elect . Analogously, the term -designate is used for the same purpose.	suffix for titles referring to a person who has been elected to a position but not yet installed	wikipedia
President-elect	president	an executive officer of a firm or corporation	president	wordnet
President-elect	elect	selected as the best	elect, elite	wordnet
President-elect	president	Presidents are corporate executives	NA	GenericsKB
Past President	past	"The past is the set of all events that occurred before a given point in time. The past is contrasted with and defined by the present and the future. The concept of the past is derived from the linear fashion in which human observers experience time, and is accessed through memory and recollection. In addition, human beings have recorded the past since the advent of written language. The first known use of the word ""past"" was in the fourteenth century; it developed as the past participle of the middle English verb passen meaning ""to pass."""	historic time - subdivision of time	wikipedia
Past President	president	"Five ships and one shore establishment of the Royal Navy have been named HMS President , after the office of president meaning ""one who presides over an assembly"""	Wikimedia disambiguation page	wikipedia
Past President	past	a earlier period in someone's life (especially one that they have reason to keep secret)	past	wordnet
Past President	president	an executive officer of a firm or corporation	president	wordnet
Past President	past	Past is represented by various historical data, such as old maps	NA	GenericsKB
Past President	president	Presidents are corporate executives	NA	GenericsKB
Website	website	A website is a collection of web pages and related content that is identified by a common domain name and published on at least one web server. Notable examples are wikipedia.org, google.com, and amazon.com. All publicly accessible websites collectively constitute the World Wide Web. There are also private websites that can only be accessed on a private network, such as a company's internal website for its employees. Websites are typically dedicated to a particular topic or purpose, such as news, education, commerce, entertainment, or social networking. Hyperlinking between web pages guides the navigation of the site, which often starts with a home page. Users can access websites on a range of devices, including desktops, laptops, tablets, and smartphones. The software application used on these devices is called a web browser.	set of related web pages served from a single web domain	wikipedia
Website	website	a computer connected to the internet that maintains a series of web pages on the World Wide Web	web_site, website, internet_site, site	wordnet
Website	website	Website is an important medium for communication	NA	GenericsKB
