key	keyword	definition	description	source
Medium	medium	Channel , channels , channeling , etc	Wikimedia disambiguation page	wikipedia
Medium	medium	(biology) a substance in which specimens are preserved or displayed	medium	wordnet
Medium	medium	a particular form of storage material for computer files, such as magnetic tape or discs.	NA	owlbot
Medium	medium	Media are businesses, commercial enterprises	NA	GenericsKB
Types	types	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Types	types	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Types	types	a person or thing exemplifying the ideal or defining characteristics of something.	NA	owlbot
Types	type	A type is a kind	NA	GenericsKB
Ancestor arts	ancestor	"An ancestor , also known as a forefather , fore-elder or a forebear , is a parent or the parent of an antecedent . Ancestor is ""any person from whom one is descended. In law the person from whom an estate has been inherited."" Two individuals have a genetic relationship if one is the ancestor of the other or if they share a common ancestor. In evolutionary theory, species which share an evolutionary ancestor are said to be of common descent. However, this concept of ancestry does not apply to some bacteria and other organisms capable of horizontal gene transfer. Some research suggests that the average person has twice as many female ancestors as male ancestors. This might have been due to the past prevalence of polygynous relations and female hypergamy. Assuming that all of an individual's ancestors are otherwise unrelated to each other, that individual has 2 n ancestors in the n th generation before him and a total of 2 g +1 − 2 ancestors in the g generations before him. In practice, however, it is clear that most ancestors of humans are multiply related . Consider n = 40: the human species is more than 40 generations old, yet the number 240, approximately 1012 or one trillion, dwarfs the number of humans who have ever lived. Some cultures confer reverence to ancestors, both living and dead; in contrast, some more youth-oriented cultural contexts display less veneration of elders. In other cultural contexts, some people seek providence from their deceased ancestors; this practice is sometimes known as ancestor worship or, more accurately, ancestor veneration."	person from whom another person is descended (for the first person use: Q2329919)	wikipedia
Ancestor arts	art	Art is a diverse range of human activities in creating visual, auditory or performing artifacts , expressing the author's imaginative, conceptual ideas, or technical skill, intended to be appreciated for their beauty or emotional power. Other activities related to the production of works of art include the criticism of art, and the study of the history of art. The three classical branches of visual art are painting, sculpture and architecture. Music, theatre, film, dance, and other performing arts, as well as literature and other media such as interactive media, are included in a broader definition of the arts. Until the 17th century, art referred to any skill or mastery and was not differentiated from crafts or sciences. In modern usage after the 17th century, where aesthetic considerations are paramount, the fine arts are separated and distinguished from acquired skills in general, such as the decorative or applied arts. Though there is no generally agreed definition of what constitutes art, and has changed over time, general descriptions mention an idea of imaginative or technical skill stemming from human agency and creation. The nature of art and related concepts, such as creativity and interpretation, are explored in a branch of philosophy known as aesthetics.	expressive work intended to be appreciated for its beauty or emotional power; or the process of creating such a work	wikipedia
Ancestor arts	ancestor	someone from whom you are descended (but usually more remote than a grandparent)	ancestor, ascendant, ascendent, antecedent, root	wordnet
Ancestor arts	arts	a superior skill that you can learn by study and practice and observation	art, artistry, prowess	wordnet
Ancestor arts	ancestor	Ancestors also have characters	NA	GenericsKB
Ancestor arts	art	Art also represents a culture	NA	GenericsKB
Descendant arts	descendant	The descendant forms the cusp of the seventh house of the horoscope and refers to partners or relationships	NA	wikipedia
Descendant arts	art	Art is a diverse range of human activities in creating visual, auditory or performing artifacts , expressing the author's imaginative, conceptual ideas, or technical skill, intended to be appreciated for their beauty or emotional power. Other activities related to the production of works of art include the criticism of art, and the study of the history of art. The three classical branches of visual art are painting, sculpture and architecture. Music, theatre, film, dance, and other performing arts, as well as literature and other media such as interactive media, are included in a broader definition of the arts. Until the 17th century, art referred to any skill or mastery and was not differentiated from crafts or sciences. In modern usage after the 17th century, where aesthetic considerations are paramount, the fine arts are separated and distinguished from acquired skills in general, such as the decorative or applied arts. Though there is no generally agreed definition of what constitutes art, and has changed over time, general descriptions mention an idea of imaginative or technical skill stemming from human agency and creation. The nature of art and related concepts, such as creativity and interpretation, are explored in a branch of philosophy known as aesthetics.	expressive work intended to be appreciated for its beauty or emotional power; or the process of creating such a work	wikipedia
Descendant arts	descendant	a person considered as descended from some ancestor or race	descendant, descendent	wordnet
Descendant arts	arts	a superior skill that you can learn by study and practice and observation	art, artistry, prowess	wordnet
Descendant arts	descendant	Descendants are relatives	NA	GenericsKB
Descendant arts	art	Art also represents a culture	NA	GenericsKB
Originating era	era	An era is a span of time defined for the purposes of chronology or historiography, as in the regnal eras in the history of a given monarchy, a calendar era used for a given calendar, or the geological eras defined for the history of Earth. Comparable terms are epoch, age, period, saeculum, aeon and Sanskrit yuga.	an approximation of spatio-temporal bounds marked by cultural or natural phenomena	wikipedia
Originating era	originating	come into existence; take on form or shape	originate, arise, rise, develop, uprise, spring_up, grow	wordnet
Originating era	era	a period marked by distinctive character or reckoned from a fixed point or event	era, epoch	wordnet
Originating era	originate	Origins are intersections	NA	GenericsKB
Originating era	era	Eras are bands	NA	GenericsKB
