key	keyword	definition	description	source
Product type	product type	"In programming languages and type theory, a product of types is another, compounded, type in a structure. The ""operands"" of the product are types, and the structure of a product type is determined by the fixed order of the operands in the product. An instance of a product type retains the fixed order, but otherwise may contain all possible instances of its primitive data types. The expression of an instance of a product type will be a tuple, and is called a ""tuple type"" of expression. A product of types is a direct product of two or more types. If there are only two component types, it can be called a ""pair type"". For example, if two component types A and B are the set of all possible values that type, the product type written A × B contains elements that are pairs , where ""a"" and ""b"" are instances of A and B respectively. The pair type is a special case of the dependent pair type, where the type B may depend on the instance picked from A. In many languages, product types take the form of a record type, for which the components of a tuple can be accessed by label. In languages that have algebraic data types, as in most functional programming languages, algebraic data types with one constructor are isomorphic to a product type. In the Curry–Howard correspondence, product types are associated with logical conjunction in logic. The notion directly extends to the product of an arbitrary finite number of types , and in this case, it characterizes the expressions which behave as tuples of expressions of the corresponding types. A degenerated form of product type is the unit type: it is the product of no types. In call-by-value programming languages, a product type can be interpreted as a set of pairs whose first component is a value in the first type and whose second component is a value in the second type. In short, it is a cartesian product and it corresponds to a product in the category of types. Most functional programming languages have a primitive notion of product type. For instance, the product of type 1, ..., type n is written type 1` * `...` * `type n in ML and `` in Haskell. In both these languages, tuples are written `` and the components of a tuple are extracted by pattern-matching. Additionally, many functional programming languages provide more general algebraic data types, which extend both product and sum types. Product types are the dual of sum types."		wikipedia
Product type	product	an artifact that has been created by someone or some process	product, production	wordnet
Product type	type	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Product type	product	Product exists in form of aerosol and has no color in that form	NA	GenericsKB
Product type	type	Type is a creation of both art and science	NA	GenericsKB
Owner	owner	Ownership is the state or fact of exclusive rights and control over property, which may be any asset, including an object, land or real estate, or intellectual property. Ownership involves multiple rights, collectively referred to as title, which may be separated and held by different parties. The process and mechanics of ownership are fairly complex: one can gain, transfer, and lose ownership of property in a number of ways. To acquire property one can purchase it with money, trade it for other property, win it in a bet, receive it as a gift, inherit it, find it, receive it as damages, earn it by doing work or performing services, make it, or homestead it. One can transfer or lose ownership of property by selling it for money, exchanging it for other property, giving it as a gift, misplacing it, or having it stripped from one's ownership through legal means such as eviction, foreclosure, seizure, or taking. Ownership is self-propagating in that the owner of any property will also own the economic benefits of that property.	legal term	wikipedia
Owner	owner	(law) someone who owns (is legal possessor of) a business	owner, proprietor	wordnet
Owner	owner	a person who owns something.	NA	owlbot
Owner	owner	An owner is a businessman	NA	GenericsKB
Country	country	"The term country refers to a political state, nation, or controlled territory. It is often referred to as the land of an individual's birth, residence, or citizenship. A country may be an independent sovereign state or part of a larger state, as a non-sovereign or formerly sovereign political division, a physical territory with a government, or a geographic region associated with sets of previously independent or differently associated people with distinct political characteristics. It is not inherently sovereign. Countries can refer both to sovereign states and to other political entities, while other times it can refer only to states. For example, the CIA World Factbook uses the word in its ""Country name"" field to refer to ""a wide variety of dependencies, areas of special sovereignty, uninhabited islands, and other entities in addition to the traditional countries or independent states"". The largest country in the world is Russia, while the most populous is China, followed by India and the United States of America. The newest country is South Sudan."	distinct region in geography; a broad term that can include political divisions or regions associated with distinct political characteristics	wikipedia
Country	country	a particular geographical region of indefinite boundary (usually serving some special purpose or distinguished by its people or culture or geography)	area, country	wordnet
Country	country	districts and small settlements outside large urban areas or the capital.	NA	owlbot
Country	country	Countries affect coastal states	NA	GenericsKB
Introduced	introduced	A Fever You Can't Sweat Out is the debut studio album by American pop rock band Panic! at the Disco	2005 studio album by Panic! at the Disco	wikipedia
Introduced	introduced	put or introduce into something	insert, infix, enter, introduce	wordnet
Introduced	introduced	insert or bring into something.	NA	owlbot
Markets	markets	Agricultural marketing covers the services involved in moving an agricultural product from the farm to the consumer	services on agricultural product from farm to consumer	wikipedia
Markets	markets	engage in the commercial promotion, sale, or distribution of	market	wordnet
Markets	markets	advertise or promote (something).	NA	owlbot
Markets	market	A market is an activity	NA	GenericsKB
Previous owners	owner	Ownership is the state or fact of exclusive rights and control over property, which may be any asset, including an object, land or real estate, or intellectual property. Ownership involves multiple rights, collectively referred to as title, which may be separated and held by different parties. The process and mechanics of ownership are fairly complex: one can gain, transfer, and lose ownership of property in a number of ways. To acquire property one can purchase it with money, trade it for other property, win it in a bet, receive it as a gift, inherit it, find it, receive it as damages, earn it by doing work or performing services, make it, or homestead it. One can transfer or lose ownership of property by selling it for money, exchanging it for other property, giving it as a gift, misplacing it, or having it stripped from one's ownership through legal means such as eviction, foreclosure, seizure, or taking. Ownership is self-propagating in that the owner of any property will also own the economic benefits of that property.	legal term	wikipedia
Previous owners	previous	just preceding something else in time or order	previous, old	wordnet
Previous owners	owners	(law) someone who owns (is legal possessor of) a business	owner, proprietor	wordnet
Previous owners	owner	An owner is a businessman	NA	GenericsKB
Tagline	tagline	In entertainment, a tagline is a short text which serves to clarify a thought for, or is designed with a form of, dramatic effect. Many tagline slogans are reiterated phrases associated with an individual, social group, or product. As a variant of a branding slogan, taglines can be used in marketing materials and advertising. The idea behind the concept is to create a memorable dramatic phrase that will sum up the tone and premise of an audio/visual product, or to reinforce and strengthen the audience's memory of a literary product. Some taglines are successful enough to warrant inclusion in popular culture. Consulting companies which specialize in creating taglines may be hired to create a tagline for a brand or product.	short text used for marketing	wikipedia
Tagline	tagline			wordnet
Website	website	A website is a collection of web pages and related content that is identified by a common domain name and published on at least one web server. Notable examples are wikipedia.org, google.com, and amazon.com. All publicly accessible websites collectively constitute the World Wide Web. There are also private websites that can only be accessed on a private network, such as a company's internal website for its employees. Websites are typically dedicated to a particular topic or purpose, such as news, education, commerce, entertainment, or social networking. Hyperlinking between web pages guides the navigation of the site, which often starts with a home page. Users can access websites on a range of devices, including desktops, laptops, tablets, and smartphones. The software application used on these devices is called a web browser.	set of related web pages served from a single web domain	wikipedia
