key	keyword	definition	description	source
Other Name		"Andrew ""Andy"" Pimental is a world champion American sailor and boat builder, and the owner of Jibetech., He became Sunfish world champion in 1984 at Kingston, Ontario, and was second in 1986 at the Barrington Yacht Club. Andy Pimental also won the United States Snipe National Championship in 2003 with Kathleen Tocke, and was second in 1992 and in 1993 with Carol Newman. In the masters category, Pimental won the Laser Masters North American Championships in 2003. He was one of the six men considered for the 2003 Rolex Yachtsman of the Year together with final winner Snipe World Champion Augie Diaz; Pan Am Games Gold Medallist Tim Healy ; ISAF Match Racing World Champion Andy Horton ; J/80 World and Lightning World Champion Jay Lutz ; Around Alone Race winner in class two, Brad Van Liew , and Etchells 22 World Champion Ken Read , who had previously won this award in 1985 and 1994."		wikipedia
Nicknames	nicknames	"A nickname is a substitute for the proper name of a familiar person, place or thing. Commonly used to express affection, it is a form of endearment and amusement. In rarer cases, it can also be used to express defamation of character, particularly by school bullies. As a concept, it is distinct from both pseudonym and stage name, and also from a title , although there may be overlap in these concepts. A hypocoristic is a nickname of affection between those in love or with a close emotional bond. ""Moniker"" is a synonym."	informal name of a person, place, or thing	wikipedia
Nicknames	nicknames	a descriptive name for a place or thing	nickname	wordnet
Nicknames	nicknames	a familiar or humorous name given to a person or thing instead of or as well as the real name.	NA	owlbot
Motto(s)	motto	A motto is the general motivation or intention of an individual, family, social group or organization. Mottos are usually found predominantly in written form , and may stem from long traditions of social foundations, or from significant events, such as a civil war or a revolution. A motto may be in any language, but Latin has been widely used, especially in the Western world.	short sentence expressing a motivation	wikipedia
Motto(s)	motto	a favorite saying of a sect or political group	motto, slogan, catchword, shibboleth	wordnet
Motto(s)	motto	a short sentence or phrase chosen as encapsulating the beliefs or ideals of an individual, family, or institution.	NA	owlbot
Motto(s)	motto	A motto is expression	NA	GenericsKB
Coordinates	coordinates	"In geometry, a coordinate system is a system that uses one or more numbers, or coordinates , to uniquely determine the position of the points or other geometric elements on a manifold such as Euclidean space. The order of the coordinates is significant, and they are sometimes identified by their position in an ordered tuple and sometimes by a letter, as in ""the x -coordinate"". The coordinates are taken to be real numbers in elementary mathematics, but may be complex numbers or elements of a more abstract system such as a commutative ring. The use of a coordinate system allows problems in geometry to be translated into problems about numbers and vice versa ; this is the basis of analytic geometry."	System for determining the position of a point by a tuple of scalars	wikipedia
Coordinates	coordinates	a number that identifies a position relative to an axis	coordinate, co-ordinate	wordnet
Coordinates	coordinates	bring the different elements of (a complex activity or organization) into a harmonious or efficient relationship.	NA	owlbot
