key	keyword	definition	description	source
Type	type	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Type	type	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Type	type	a design on either side of a medal or coin.	NA	owlbot
Type	type	A type is a kind	NA	GenericsKB
Formed	form	A bench is a long seat on which multiple people may sit at the same time	piece of furniture on which several people may sit at the same time	wikipedia
Formed	formed	to compose or represent:	form, constitute, make	wordnet
Formed	formed	bring together parts or combine to create (something).	NA	owlbot
Formed	form	Form follows function and birds have some surprising and unique adaptations for life with flight	NA	GenericsKB
Dissipated	dissipated	Dissipation is the result of an irreversible process that takes place in homogeneous thermodynamic systems. A dissipative process is a process in which energy is transformed from some initial form to some final form; the capacity of the final form to do mechanical work is less than that of the initial form. For example, heat transfer is dissipative because it is a transfer of internal energy from a hotter body to a colder one. Following the second law of thermodynamics, the entropy varies with temperature , but never decreases in an isolated system. These processes produce entropy at a certain rate. The entropy production rate times ambient temperature gives the dissipated power. Important examples of irreversible processes are: heat flow through a thermal resistance, fluid flow through a flow resistance, diffusion , chemical reactions, and electrical current flow through an electrical resistance .	result of an irreversible process that takes place in inhomogeneous thermodynamic systems	wikipedia
Dissipated	dissipated	move away from each other	disperse, dissipate, scatter, spread_out	wordnet
Dissipated	dissipated	(of a person or way of life) overindulging in sensual pleasures.	NA	owlbot
Lowest pressure	low pressure	"A low-pressure area , low area or low is a region where the air pressure is lower than that of surrounding locations. Low-pressure systems form under areas of wind divergence that occur in the upper levels of the atmosphere. The formation process of a low-pressure area is known as cyclogenesis. Within the field of meteorology, atmospheric divergence aloft occurs in two areas. The first area is on the east side of upper troughs, which form half of a Rossby wave within the Westerlies . A second area of wind divergence aloft occurs ahead of embedded shortwave troughs, which are of smaller wavelength. Diverging winds aloft ahead of these troughs cause atmospheric lift within the troposphere below, which lowers surface pressures as upward motion partially counteracts the force of gravity. Thermal lows form due to localized heating caused by greater sunshine over deserts and other land masses. Since localized areas of warm air are less dense than their surroundings, this warmer air rises, which lowers atmospheric pressure near that portion of the Earth's surface. Large-scale thermal lows over continents help drive monsoon circulations. Low-pressure areas can also form due to organized thunderstorm activity over warm water. When this occurs over the tropics in concert with the Intertropical Convergence Zone, it is known as a monsoon trough. Monsoon troughs reach their northerly extent in August and their southerly extent in February. When a convective low acquires a well-hot circulation in the tropics it is termed a tropical cyclone. Tropical cyclones can form during any month of the year globally, but can occur in either the northern or southern hemisphere during December. Atmospheric lift will also generally produce cloud cover through adiabatic cooling once the air becomes saturated as it rises, although the low-pressure area typically brings cloudy skies, which act to minimize diurnal temperature extremes. Since clouds reflect sunlight, incoming shortwave solar radiation decreases, which causes lower temperatures during the day. At night the absorptive effect of clouds on outgoing longwave radiation, such as heat energy from the surface, allows for warmer diurnal low temperatures in all seasons. The stronger the area of low pressure, the stronger the winds experienced in its vicinity. Globally, low-pressure systems are most frequently located over the Tibetan Plateau and in the lee of the Rocky mountains. In Europe , recurring low-pressure weather systems are typically known as ""low levels""."	Region of the atmosphere in which atmospheric pressure is lower than that of surrounding regions	wikipedia
Lowest pressure	lowest	used of sounds and voices; low in pitch or frequency	low, low-pitched	wordnet
Lowest pressure	pressure	an oppressive condition of physical or mental or social or economic distress	pressure	wordnet
Lowest pressure	low	Lows are part of cyclone	NA	GenericsKB
Lowest pressure	pressure	Pressure acts at right angles and is proportional to size, density and speed	NA	GenericsKB
Lowest temperature	low temperature	"In physics, cryogenics is the production and behaviour of materials at very low temperatures. It is not well defined at what point on the temperature scale refrigeration ends and cryogenics begins, but scientists assume a gas to be cryogenic if it can be liquefied at or below −150 °C . The U.S. National Institute of Standards and Technology considers the field of cryogenics as that involving temperatures below −180 °C . This is a logical dividing line, since the normal boiling points of the so-called permanent gases lie below −180 °C while the Freon refrigerants, hydrocarbons, and other common refrigerants have boiling points above −180 °C. Discovery of superconducting materials with critical temperatures significantly above the boiling point of liquid nitrogen has provided new interest in reliable, low cost methods of producing high temperature cryogenic refrigeration. The term ""high temperature cryogenic"" describes temperatures ranging from above the boiling point of liquid nitrogen, −195.79 °C , up to −50 °C . Cryogenicists use the Kelvin or Rankine temperature scale, both of which measure from absolute zero, rather than more usual scales such as Celsius which measures from the freezing point of water at sea level or Fahrenheit with its zero at an arbitrary temperature."	study of the production and behaviour of materials at very low temperatures	wikipedia
Lowest temperature	lowest	used of sounds and voices; low in pitch or frequency	low, low-pitched	wordnet
Lowest temperature	temperature	the degree of hotness or coldness of a body or environment (corresponding to its molecular activity)	temperature	wordnet
Lowest temperature	low	Lows are air mass	NA	GenericsKB
Lowest temperature	temperature	Temperature accompanies blizzards	NA	GenericsKB
