key	keyword	definition	description	source
Founded	founded	 Incorporation , the creation of a corporation 	Wikimedia disambiguation page	wikipedia
Founded	founded	set up or found	establish, set_up, found, launch	wordnet
Founded	founded	base (something) on a particular principle, idea, or feeling.	NA	owlbot
Founded	found	Founds are wages	NA	GenericsKB
Nickname(s)	nickname	"A nickname is a substitute for the proper name of a familiar person, place or thing. Commonly used to express affection, it is a form of endearment and amusement. In rarer cases, it can also be used to express defamation of character, particularly by school bullies. As a concept, it is distinct from both pseudonym and stage name, and also from a title , although there may be overlap in these concepts. A hypocoristic is a nickname of affection between those in love or with a close emotional bond. ""Moniker"" is a synonym."	informal name of a person, place, or thing	wikipedia
Nickname(s)	nickname	give a nickname to	dub, nickname	wordnet
Nickname(s)	nickname	give a nickname to.	NA	owlbot
Nickname(s)	nickname	A nickname is a designation	NA	GenericsKB
Capital status	capital	Capital is a monthly French economics and business magazine published in Paris, France	French magazine	wikipedia
Capital status	status	A city is a large human settlement	large permanent human settlement	wikipedia
Capital status	capital	one of the large alphabetic characters used as the first letter in writing or printing proper names and sometimes for emphasis	capital, capital_letter, uppercase, upper-case_letter, majuscule	wordnet
Capital status	status	a state at a particular time	condition, status	wordnet
Capital status	capital	Capital can also translate into ownership and control	NA	GenericsKB
Capital status	status	Status affects values	NA	GenericsKB
Coordinates	coordinates	"In geometry, a coordinate system is a system that uses one or more numbers, or coordinates , to uniquely determine the position of the points or other geometric elements on a manifold such as Euclidean space. The order of the coordinates is significant, and they are sometimes identified by their position in an ordered tuple and sometimes by a letter, as in ""the x -coordinate"". The coordinates are taken to be real numbers in elementary mathematics, but may be complex numbers or elements of a more abstract system such as a commutative ring. The use of a coordinate system allows problems in geometry to be translated into problems about numbers and vice versa ; this is the basis of analytic geometry."	System for determining the position of a point by a tuple of scalars	wikipedia
Coordinates	coordinates	be co-ordinated	coordinate	wordnet
Coordinates	coordinates	bring the different elements of (a complex activity or organization) into a harmonious or efficient relationship.	NA	owlbot
Regained status	regain	Regain Records was a Swedish-based independent record label. The label predominantly released death metal and black metal albums. Regain Records was founded from what remained of the former label, Wrong Again Records, by Per Gyllenbäck in 1997. Wrong Again Records had such bands as In Flames, Cryptopsy, Arch Enemy, and Naglfar among its ranks. Regain Records' first two releases were Deranged's High on Blood and Embraced's Amorous Anathema , in late 1997. In the first two years of operation, business for the label was slow, due to lack of proper distribution. It was not until Regain Records re-released the first two in Flames albums, Lunar Strain and Subterranean , which were previously released under the name Wrong Again Records, that the label began to prosper. In 2008, the label was involved in a legal dispute with the band Gorgoroth over their 2008 live album.	record label	wikipedia
Regained status	status	A city is a large human settlement	large permanent human settlement	wikipedia
Regained status	regained	come upon after searching; find the location of something that was missed or lost	find, regain	wordnet
Regained status	status	a state at a particular time	condition, status	wordnet
Regained status	status	Status affects values	NA	GenericsKB
Named for	name	"A name is a term used for identification. They can identify a class or category of things, or a single thing, either uniquely, or within a given context. The entity identified by a name is called its referent. A personal name identifies, not necessarily uniquely, a specific individual human. The name of a specific entity is sometimes called a proper name and is, when consisting of only one word, a proper noun. Other nouns are sometimes called "" common names "" or "" general names "". A name can be given to a person, place, or thing; for example, parents can give their child a name or a scientist can give an element a name. Caution must be exercised when translating, for there are ways that one language may prefer one type of name over another. For example, the French sometimes refer to Aristotle as ""le Stagirite"" from one spelling of his place of birth, and English speakers often refer to Shakespeare as ""The Bard"", recognizing him as a paragon writer of the language."	word or term used for identification; see also proper noun (Q147276) and personal name (Q1071027)	wikipedia
Named for	named	charge with a function; charge to be	name, nominate, make	wordnet
Named for	named	give a name to.	NA	owlbot
Named for	name	A name is a part	NA	GenericsKB
Subdivisions	subdivisions	A subdistrict is an administrative division which is one level lower than a district	low level administrative division of a country	wikipedia
Subdivisions	subdivisions	a section of a section; a part of a part; i.e., a part of something already divided	subsection, subdivision	wordnet
Subdivisions	subdivisions	the action of subdividing or being subdivided.	NA	owlbot
Subdivisions	subdivision	Subdivision is a tract	NA	GenericsKB
Type	type	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Type	type	all of the tokens of the same symbol	type	wordnet
Type	type	a person or thing exemplifying the ideal or defining characteristics of something.	NA	owlbot
Type	type	Type is a creation of both art and science	NA	GenericsKB
Governor	governor	A governor is, in most cases, a public official with the power to govern the executive branch of a non-sovereign or sub-national level of government, ranking under the head of state. In federations, governor may be the title of a politician who governs a constituent state and may be either appointed or elected. The power of the individual governor can vary dramatically between political systems, with some governors having only nominal or largely ceremonial power, with others having complete control over the entire government. Historically, the title can also apply to the executive officials acting as representatives of a chartered company which has been granted exercise of sovereignty in a colonial area, such as the British East India Company or the Dutch East India Company. These companies operate as a major state within a state with its own armed forces. There can also be non-political governors: high-ranking officials in private or similar governance such as commercial and non-profit management, styled governor, who simply govern an institution, such as a corporation or a bank. For example, in the United Kingdom and other Commonwealth countries, there are prison governors , school governors and bank governors. The adjective pertaining to a governor is gubernatorial , from the Latin root gubernare. The obsolete term for a female governor is the female form governess , however the modern term for female officials is the gender- neutral form governor to avoid confusion with other meanings of governess.	governing official	wikipedia
Governor	governor	a control that maintains a steady speed in a machine (as by controlling the supply of fuel)	governor, regulator	wordnet
Governor	governor	a device automatically regulating the supply of fuel, steam, or water to a machine, ensuring uniform motion or limiting speed.	NA	owlbot
Governor	governor	Governors are control	NA	GenericsKB
National Assembly	national	"International is an adjective meaning ""between nations"""	Wikimedia disambiguation page	wikipedia
National Assembly	assembly	The definition of assemble is to get together with friends	Wikimedia disambiguation page	wikipedia
National Assembly	national	a person who owes allegiance to that nation	national, subject	wordnet
National Assembly	assembly	a group of persons who are gathered together for a common purpose	assembly	wordnet
National Assembly	national	A national is a person	NA	GenericsKB
National Assembly	assembly	Assemblies are gathering	NA	GenericsKB
Total	total	Fage International S	international dairy company founded in Greece, now headquartered in Luxembourg	wikipedia
Total	total	determine the sum of	total, tot, tot_up, sum, sum_up, summate, tote_up, add, add_together, tally, add_up	wordnet
Total	total	complete; absolute.	NA	owlbot
Total	total	A total is an unit	NA	GenericsKB
