key	keyword	definition	description	source
Publisher	publisher	"Publishing is the activity of making information, literature, music, software and other content available to the public for sale or for free. Traditionally, the term refers to the distribution of printed works, such as books, newspapers, and magazines. With the advent of digital information systems, the scope has expanded to include electronic publishing such as ebooks, academic journals, micropublishing, websites, blogs, video game publishing, and the like. Publishing may produce private, club, commons or public goods and may be conducted as a commercial, public, social or community activity. The commercial publishing industry ranges from large multinational conglomerates such as RELX, Pearson and Thomson Reuters to thousands of small independents. It has various divisions such as: trade/retail publishing of fiction and non- fiction, educational publishing and academic and scientific publishing. Publishing is also undertaken by governments, civil society and private companies for administrative or compliance requirements, business, research, advocacy or public interest objectives. This can include annual reports, research reports, market research, policy briefings and technical reports. Self-publishing has become very common. "" Publisher "" can refer to a publishing company or organization, an individual who leads a publishing company or an imprint, or to an individual who leads a periodical."	process of production and dissemination of literature, music, or information	wikipedia
Publisher	publisher	the proprietor of a newspaper	publisher, newspaper_publisher	wordnet
Publisher	publisher	a company or person that prepares and issues books, journals, or music for sale.	NA	owlbot
Publisher	publisher	A publisher is a firm	NA	GenericsKB
Schedule	schedule	"A schedule or a timetable , as a basic time-management tool, consists of a list of times at which possible tasks, events, or actions are intended to take place, or of a sequence of events in the chronological order in which such things are intended to take place. The process of creating a schedule — deciding how to order these tasks and how to commit resources between the variety of possible tasks — is called scheduling , and a person responsible for making a particular schedule may be called a scheduler. Making and following schedules is an ancient human activity. Some scenarios associate ""this kind of planning"" with learning ""life skills"". Schedules are necessary, or at least useful, in situations where individuals need to know what time they must be at a specific location to receive a specific service, and where people need to accomplish a set of goals within a set time period. Schedules can usefully span both short periods, such as a daily or weekly schedule, and long-term planning with respect to periods of several months or years. They are often made using a calendar, where the person making the schedule can note the dates and times at which various events are planned to occur. Schedules that do not set forth specific times for events to occur may instead list algorithmically an expected order in which events either can or must take place. In some situations, schedules can be uncertain, such as where the conduct of daily life relies on environmental factors outside human control. People who are vacationing or otherwise seeking to reduce stress and achieve relaxation may intentionally avoid having a schedule for a certain period of time."	time management tool listing times when events are intended to take place	wikipedia
Schedule	schedule	an ordered list of times at which things are planned to occur	schedule	wordnet
Schedule	schedule	(with reference to the British system of income tax) any of the forms (named âAâ, âBâ, etc.) issued for completion and relating to the various classes into which taxable income is divided.	NA	owlbot
Schedule	schedule	Schedule is a idea	NA	GenericsKB
Title(s)	title	A title is one or more words used before or after a person's name, in certain contexts. It may signify either veneration, an official position, or a professional or academic qualification. In some languages, titles may be inserted between the first and last name or clerical titles such as Archbishop). Some titles are hereditary.	prefix or suffix added to someone's name in certain contexts	wikipedia
Title(s)	title	a legal document signed and sealed and delivered to effect a transfer of property and to show the legal right to possess it	deed, deed_of_conveyance, title	wordnet
Title(s)	title	(in church use) a fixed sphere of work and source of income as a condition for ordination.	NA	owlbot
Title(s)	title	A title is a heading	NA	GenericsKB
Formats	formats	Matt Ford , better known as DJ Format , is a hip hop DJ born in Southampton, England who lives in Brighton	British DJ	wikipedia
Formats	formats	the general appearance of a publication	format	wordnet
