key	keyword	definition	description	source
Role	role	A role is a set of connected behaviors, rights, obligations, beliefs, and norms as conceptualized by people in a social situation. It is an expected or free or continuously changing behavior and may have a given individual social status or social position. It is vital to both functionalist and interactionist understandings of society. Social role posits the following about social behavior: 1. The division of labor in society takes the form of the interaction among heterogeneous specialized positions, we call roles. 2. Social roles included appropriate and permitted forms of behavior and actions that recur in a group, guided by social norms, which are commonly known and hence determine the expectations for appropriate behavior in these roles, which further explains the place of a person in the society. 3. Roles are occupied by individuals, who are called actors. 4. When individuals approve of a social role , they will incur costs to conform to role norms, and will also incur costs to punish those who violate role norms. 5. Changed conditions can render a social role outdated or illegitimate, in which case social pressures are likely to lead to role change. 6. The anticipation of rewards and punishments, as well as the satisfaction of behaving prosocially, account for why agents conform to role requirements. The notion of the role is examined in the social sciences, more specifically economics, sociology and organization theory.	set of behaviours, rights, obligations, beliefs, and norms expected from an individual that has a certain social status	wikipedia
Role	role	normal or customary activity of a person in a particular social setting	role	wordnet
Role	role	an actor's part in a play, film, etc.	NA	owlbot
Role	role	Role is a duty	NA	GenericsKB
National origin	national origin	Nationality is a legal relationship between an individual person and a state. Nationality affords the state jurisdiction over the person and affords the person the protection of the state. What these rights and duties are varies from state to state. This relationship generally enables intervention by a State to provide help and protection to its nationals when they are harmed by other States. By custom and international conventions, it is the right of each state to determine who its nationals are. Such determinations are part of nationality law. In some cases, determinations of nationality are also governed by public international law—for example, by treaties on statelessness and the European Convention on Nationality. Nationality differs technically and legally from citizenship, which is a different legal relationship between a person and a country. The noun national can include both citizens and non-citizens. The most common distinguishing feature of citizenship is that citizens have the right to participate in the political life of the state, such as by voting or standing for election. However, in most modern countries all nationals are citizens of the state, and full citizens are always nationals of the state. In older texts the word nationality , rather than ethnicity , is often used to refer to an ethnic group . This older meaning of nationality is not defined by political borders or passport ownership and includes nations that lack an independent state . Individuals may also be considered nationals of groups with autonomous status that have ceded some power to a larger government.	relationship between an individual human and a state	wikipedia
National origin	national	a person who owes allegiance to that nation	national, subject	wordnet
National origin	origin	an event that is a beginning; a first part or stage of subsequent events	origin, origination, inception	wordnet
National origin	national origin	National origin is an important part of identity for many individuals	NA	GenericsKB
Manufacturer	manufacturer	Manufacturing is the production of products for use or sale using labor and machines, tools, chemical or biological processing or formulation, and is the essence of secondary industry. The term may refer to a range of human activity from handicraft to high tech but is most commonly applied to industrial design, in which raw materials from primary industry are transformed into finished goods on a large scale. Such finished goods may be sold to other manufacturers for the production of other more complex products , or distributed via the tertiary industry to end users and consumers . Manufacturing engineering or manufacturing process are the steps through which raw materials are transformed into a final product. The manufacturing process begins with the product design, and materials specification from which the product is made. These materials are then modified through manufacturing processes to become the required part. Modern manufacturing includes all intermediate processes required in the production and integration of a product's components. Some industries, such as semiconductor and steel manufacturers use the term fabrication instead. The manufacturing sector is closely connected with engineering and industrial design. Examples of major manufacturers in North America include General Motors Corporation, General Electric, Procter & Gamble, General Dynamics, Boeing, Pfizer Precision Castparts And FCA. Examples in Europe include Volkswagen Group, Siemens, FCA and Michelin. Examples in Asia include Toyota, Yamaha, Panasonic, LG, Samsung and Tata Motors.	industrial activity producing goods for sale using labor and machines	wikipedia
Manufacturer	manufacturer	a business engaged in manufacturing some product	manufacturer, maker, manufacturing_business	wordnet
