key	keyword	definition	description	source
Coordinates	coordinates	"In geometry, a coordinate system is a system that uses one or more numbers, or coordinates , to uniquely determine the position of the points or other geometric elements on a manifold such as Euclidean space. The order of the coordinates is significant, and they are sometimes identified by their position in an ordered tuple and sometimes by a letter, as in ""the x -coordinate"". The coordinates are taken to be real numbers in elementary mathematics, but may be complex numbers or elements of a more abstract system such as a commutative ring. The use of a coordinate system allows problems in geometry to be translated into problems about numbers and vice versa ; this is the basis of analytic geometry."	System for determining the position of a point by a tuple of scalars	wikipedia
Coordinates	coordinates	a number that identifies a position relative to an axis	coordinate, co-ordinate	wordnet
Coordinates	coordinates	bring the different elements of (a complex activity or organization) into a harmonious or efficient relationship.	NA	owlbot
Carries	carries	the act of carrying something	carry	wordnet
Carries	carries	support the weight of.	NA	owlbot
Carries	carry	Carry is transportation	NA	GenericsKB
Crosses	crosse	 Andrew Crosse , British amateur scientist 	family name	wikipedia
Crosses	crosses	a wooden structure consisting of an upright post with a transverse piece	cross	wordnet
Crosses	crosses	a mark, object, or figure formed by two short intersecting lines or pieces (+ or Ã).	NA	owlbot
Crosses	crosse	Crosses are racket	NA	GenericsKB
Locale	locale	the scene of any event or action (especially the place of a meeting)	venue, locale, locus	wordnet
Locale	locale	a place where something happens or is set, or that has particular events associated with it.	NA	owlbot
Locale	locale	Locale is the locale in which custom is running	NA	GenericsKB
Official name	official name	"A legal name is the name that identifies a person for legal, administrative and other official purposes. A person's first legal name generally is the name of the person that was given for the purpose of registration of the birth and which then appears on a birth certificate , but may change subsequently. Most jurisdictions require the use of a legal name for all legal and administrative purposes, and some jurisdictions permit or require a name change to be recorded at marriage. The legal name may need to be used on various government issued documents . The term is also used when an individual changes their first or full name, typically after reaching a certain legal age . A person's legal name typically is the same as their personal name, comprising a given name and a family name. The order varies according to culture and country. There are also country-by-country differences on changes of legal names by marriage. Most countries require by law the registration of a name for newborn children, and some can refuse registration of ""undesirable"" names. In 1991, a Swedish couple refused to give their newborn a legal name, in protest of existing naming laws. In 1996, they were fined for not registering a name for their child for five years, after they unsuccessfully tried to register the child's name as Brfxxccxxmnpcccclllmmnprxvclmnckssqlbb11116, and then as ""A""."	name that identifies a person for legal, administrative and other official purposes	wikipedia
Official name	official	someone who administers the rules of a game or sport	official	wordnet
Official name	official	relating to an authority or public body and its activities and responsibilities.	NA	owlbot
Official name	official	Official is a worker	NA	GenericsKB
Named for	name	"A name is a term used for identification. They can identify a class or category of things, or a single thing, either uniquely, or within a given context. The entity identified by a name is called its referent. A personal name identifies, not necessarily uniquely, a specific individual human. The name of a specific entity is sometimes called a proper name and is, when consisting of only one word, a proper noun. Other nouns are sometimes called "" common names "" or "" general names "". A name can be given to a person, place, or thing; for example, parents can give their child a name or a scientist can give an element a name. Caution must be exercised when translating, for there are ways that one language may prefer one type of name over another. For example, the French sometimes refer to Aristotle as ""le Stagirite"" from one spelling of his place of birth, and English speakers often refer to Shakespeare as ""The Bard"", recognizing him as a paragon writer of the language."	word or term used for identification; see also proper noun (Q147276) and personal name (Q1071027)	wikipedia
Named for	named	make reference to	mention, advert, bring_up, cite, name, refer	wordnet
Named for	named	specify (a sum, time, or place) as something desired, suggested, or decided on.	NA	owlbot
Named for	name	A name is a part	NA	GenericsKB
Maintained by	maintain	The technical meaning of maintenance involves functional checks, servicing, repairing or replacing of necessary devices, equipment, machinery, building infrastructure, and supporting utilities in industrial, business, governmental, and residential installations. Over time, this has come to include multiple wordings that describe various cost-effective practices to keep equipment operational; these activities take place either before or after a failure.	operational and functional checks, servicing, repair or replacing of a product or technical system or parts thereof in order to keep their necessary technical condition	wikipedia
Maintained by	maintained	keep in safety and protect from harm, decay, loss, or destruction	conserve, preserve, maintain, keep_up	wordnet
Maintained by	maintained	(of a school) financed with public money.	NA	owlbot
Heritage status	heritage	practices that are handed down from the past by tradition	heritage	wordnet
Heritage status	status	a state at a particular time	condition, status	wordnet
Heritage status	heritage	Heritage is information	NA	GenericsKB
Heritage status	status	Status affects health	NA	GenericsKB
Preceded by	preceded	be earlier in time; go back further	predate, precede, forego, forgo, antecede, antedate	wordnet
Preceded by	preceded	come before (something) in time.	NA	owlbot
Followed by	followed	be later in time	postdate, follow	wordnet
Followed by	followed	act according to (an instruction or precept).	NA	owlbot
Design	design	A design is a plan or specification for the construction of an object or system or for the implementation of an activity or process, or the result of that plan or specification in the form of a prototype, product or process. The verb to design expresses the process of developing a design. In some cases, the direct construction of an object without an explicit prior plan may also be considered to be a design activity. The design usually has to satisfy certain goals and constraints, may take into account aesthetic, functional, economic, or socio-political considerations, and is expected to interact with a certain environment. Major examples of designs include architectural blueprints, engineering drawings, business processes, circuit diagrams, and sewing patterns. The person who produces a design is called a designer , which is a term generally used for people who work professionally in one of the various design areas—usually specifying which area is being dealt with , but also others such as architects and engineers. A designer's sequence of activities is called a design process, possibly using design methods. The process of creating a design can be brief or lengthy and complicated, involving considerable research, negotiation, reflection, modeling, interactive adjustment and re-design.	creation of a plan or convention for the construction of an object or a system; process of creation; act of creativity and innovation	wikipedia
Design	design	a preliminary sketch indicating the plan for something	design	wordnet
Design	design	a plan or drawing produced to show the look and function or workings of a building, garment, or other object before it is made.	NA	owlbot
Design	design	Design occurs at the atomic or microstructural level of solid materials	NA	GenericsKB
Material	material	A material is a substance or mixture of substances that constitutes an object. Materials can be pure or impure, living or non-living matter. Materials can be classified based on their physical and chemical properties, or on their geological origin or biological function. Material science is the study of materials and their applications. Raw materials can be processed in different ways to influence their properties, by purification, shaping or the introduction of other materials. New materials can be produced from raw materials by synthesis. In industry, materials are inputs to manufacturing processes to produce products or more complex materials.	substance that can occur in different amounts, all with some similar [mixture of some] characteristics, and of which objects can be made up	wikipedia
Material	material	artifact made by weaving or felting or knitting or crocheting natural or synthetic fibers	fabric, cloth, material, textile	wordnet
Material	material	the matter from which a thing is or can be made.	NA	owlbot
Material	material	Material can be in a liquid carrier, or it can be applied as molten matter	NA	GenericsKB
Total length	total length	Fish measurement is the measuring of the length of individual fish and of various parts of their anatomy. These data are used in many areas of ichthyology, including taxonomy and fisheries biology.	Measurement of various fish characteristics such as length and weight	wikipedia
Total length	total	determine the sum of	total, tot, tot_up, sum, sum_up, summate, tote_up, add, add_together, tally, add_up	wordnet
Total length	length	the linear extent in space from one end to the other; the longest dimension of something that is fixed in place	length	wordnet
Total length	total length	Total length ranges from cms	NA	GenericsKB
Width	width	Length is a measure of distance. In the International System of Quantities, length is a quantity with dimension distance. In most systems of measurement a base unit for length is chosen, from which all other units are derived. In the International System of Units system the base unit for length is the metre. Length is commonly understood to mean the most extended dimension of a fixed object. However, this is not always the case and may depend on the position the object is in. Various terms for the length of a fixed object are used, and these include height, which is vertical length or vertical extent, and width , breadth or depth. Height is used when there is a base from which vertical measurements can be taken. Width or breadth usually refer to a shorter dimension when length is the longest one. Depth is used for the third dimension of a three dimensional object. Length is the measure of one spatial dimension, whereas area is a measure of two dimensions and volume is a measure of three dimensions .	measured dimension of an object in a physical space	wikipedia
Width	width	the extent of something from side to side	width, breadth	wordnet
Width	width	the measurement or extent of something from side to side; the lesser of two or the least of three dimensions of a body.	NA	owlbot
Width	width	Width is distance	NA	GenericsKB
No. of spans	spans	a unit of length based on the width of the expanded human hand (usually taken as 9 inches)	span	wordnet
No. of spans	spans	the full extent of something from end to end; the amount of space that something covers.	NA	owlbot
No. of spans	spans	Spans are distance	NA	GenericsKB
Piers in water	pier	A pier is a raised structure that rises above a body of water and usually juts out from its shore, typically supported by piles or pillars, and provides above-water access to offshore areas. Frequent pier uses include fishing, boat docking and access for both passengers and cargo, and oceanside recreation. Bridges, buildings, and walkways may all be supported by piers. Their open structure allows tides and currents to flow relatively unhindered, whereas the more solid foundations of a quay or the closely spaced piles of a wharf can act as a breakwater, and are consequently more liable to silting. Piers can range in size and complexity from a simple lightweight wooden structure to major structures extended over 1,600 m . In American English, a pier may be synonymous with a dock. Piers have been built for several purposes, and because these different purposes have distinct regional variances, the term pier tends to have different nuances of meaning in different parts of the world. Thus in North America and Australia, where many ports were, until recently, built on the multiple pier model, the term tends to imply a current or former cargo- handling facility. In Europe in contrast, where ports more often use basins and river-side quays than piers, the term is principally associated with the image of a Victorian cast iron pleasure pier. However, the earliest piers pre- date the Victorian age.	raised structure in a body of water, typically supported by well-spaced piles or pillars	wikipedia
Piers in water	water	"Water is an inorganic, transparent, tasteless, odorless, and nearly colorless chemical substance, which is the main constituent of Earth's hydrosphere and the fluids of all known living organisms. It is vital for all known forms of life, even though it provides no calories or organic nutrients. Its chemical formula is H2O, meaning that each of its molecules contains one oxygen and two hydrogen atoms, connected by covalent bonds. ""Water"" is the name of the liquid state of H2O at standard ambient temperature and pressure. It forms precipitation in the form of rain and aerosols in the form of fog. Clouds are formed from suspended droplets of water and ice, its solid state. When finely divided, crystalline ice may precipitate in the form of snow. The gaseous state of water is steam or water vapor. Water moves continually through the water cycle of evaporation, transpiration , condensation, precipitation, and runoff, usually reaching the sea. Water covers 71% of the Earth's surface, mostly in seas and oceans. Small portions of water occur as groundwater , in the glaciers and the ice caps of Antarctica and Greenland , and in the air as vapor, clouds , and precipitation . Water plays an important role in the world economy. Approximately 70% of the freshwater used by humans goes to agriculture. Fishing in salt and fresh water bodies is a major source of food for many parts of the world. Much of the long-distance trade of commodities is transported by boats through seas, rivers, lakes, and canals. Large quantities of water, ice, and steam are used for cooling and heating, in industry and homes. Water is an excellent solvent for a wide variety of substances both mineral and organic; as such it is widely used in industrial processes, and in cooking and washing. Water, ice and snow are also central to many sports and other forms of entertainment, such as swimming, pleasure boating, boat racing, surfing, sport fishing, diving, ice skating and skiing."	chemical compound; main constituent of the fluids of most living organisms	wikipedia
Piers in water	piers	a support for two adjacent bridge spans	pier	wordnet
Piers in water	water	binary compound that occurs at room temperature as a clear colorless odorless tasteless liquid; freezes into ice below 0 degrees centigrade and boils above 100 degrees centigrade; widely used as a solvent	water, H2O	wordnet
Piers in water	pier	Piers are located in bridges	NA	GenericsKB
Piers in water	water	Water absorbs body heat better than air	NA	GenericsKB
Load limit	load	goods carried by a large vehicle	cargo, lading, freight, load, loading, payload, shipment, consignment	wordnet
Load limit	limit	the boundary of a specific area	limit, demarcation, demarcation_line	wordnet
Load limit	load	Load carries capacity	NA	GenericsKB
Load limit	limit	Limit is a magnitude	NA	GenericsKB
Constructed by	constructed	"put together out of artificial or natural components or parts; ; ; He manufactured a popular cereal"""	manufacture, fabricate, construct	wordnet
Constructed by	constructed	build or make (something, typically a building, road, or machine).	NA	owlbot
Constructed by	construct	A construct is an idea	NA	GenericsKB
Construction start	construction	Construction is a general term meaning the art and science to form objects, systems, or organizations, and comes from Latin constructio and Old French construction. To construct is the verb: the act of building, and the noun is construction: how something is built, the nature of its structure. In its most widely used context, construction covers the processes involved in delivering buildings, infrastructure and industrial facilities, and associated activities through to the end of their life. It typically starts with planning, financing, and design, and continues until the asset is built and ready for use; construction also covers repairs and maintenance work, any works to expand, extend and improve the asset, and its eventual demolition, dismantling or decommissioning. As an industry sector, construction accounts for more than 10% of global GDP and employs around 7% of the global workforce - over 273m people. The output of the global construction industry was worth an estimated $10.8 trillion in 2017.	process that consists of the building or assembling of a building or infrastructure	wikipedia
Construction start	construction	the act of constructing something	construction, building	wordnet
Construction start	start	the act of starting something	beginning, start, commencement	wordnet
Construction start	construction	Construction alters characteristics	NA	GenericsKB
Construction start	start	Starts are lines	NA	GenericsKB
