key	keyword	definition	description	source
Founded	founded	set up or found	establish, set_up, found, launch	wordnet
Founded	founded	melt and mould (metal).	NA	owlbot
Founded	found	Founds are wages	NA	GenericsKB
Commenced operations	commenced	take the first step or steps in carrying out an action	get_down, begin, get, start_out, start, set_about, set_out, commence	wordnet
Commenced operations	operations	the state of being in effect or being operative	operation	wordnet
Commenced operations	operation	Operations are activities	NA	GenericsKB
Hubs	hubs	a center of activity or interest or commerce or transportation; a focal point around which events revolve	hub	wordnet
Hubs	hubs	the effective centre of an activity, region, or network.	NA	owlbot
Hubs	hub	Hubs are centers	NA	GenericsKB
Frequent-flyer program	frequent flyer program	A frequent-flyer program is a loyalty program offered by an airline. Many airlines have frequent-flyer programs designed to encourage airline customers enrolled in the program to accumulate points which may then be redeemed for air travel or other rewards. Points earned under FFPs may be based on the class of fare, distance flown on that airline or its partners, or the amount paid. There are other ways to earn points. For example, in recent years, more points have been earned by using co-branded credit and debit cards than by air travel. Another way to earn points is spending money at associated retail outlets, car hire companies, hotels, or other associated businesses. Points can be redeemed for air travel, other goods or services, or for increased benefits, such as travel class upgrades, airport lounge access, fast track access, or priority bookings. Frequent-flyer programs can be seen as a certain type of virtual currency, one with unidirectional flow of money to purchase points, but no exchange back into money.	loyalty program offered by an airline	wikipedia
Frequent-flyer program	frequent	be a regular or frequent visitor to a certain place	frequent, haunt	wordnet
Frequent-flyer program	flyer	someone who travels by air	flier, flyer	wordnet
Frequent-flyer program	program	a document stating the aims and principles of a political party	platform, political_platform, political_program, program	wordnet
Frequent-flyer program	flyer	Flyers are located in conferences	NA	GenericsKB
Frequent-flyer program	program	Program driven chapters are ones that have established a set of common goals and a shared vision	NA	GenericsKB
