key	keyword	definition	description	source
Born	born	""" Born "" is a song written and performed by Barry Gibb that was included as the first track on his debut album The Kid's No Good in 1970"	song written and performed by Barry Gibb	wikipedia
Born	born	British nuclear physicist (born in Germany) honored for his contributions to quantum mechanics (1882-1970)	Born, Max_Born	wordnet
Born	born	existing as a result of birth.	NA	owlbot
Born	born	Borns start with cries	NA	GenericsKB
Birth name	birth name	The birth name is the name of the person given upon their birth. The term may be applied to the surname, the given name or to the entire name. Where births are required to be officially registered, the entire name entered onto a births register or birth certificate may by that fact alone become the person's legal name. The assumption in the Western world is often that the name from birth will persist to adulthood in the normal course of affairs—either throughout life, or until marriage. Some possible changes concern middle names, diminutive forms, changes relating to parental status , and changes related to gender transition. Matters are very different in some cultures in which a birth name is for childhood only, rather than for life.	last name acquired at birth or (in some jurisdictions) at least otherwise than by marriage	wikipedia
Birth name	birth	the kinship relation of an offspring to the parents	parentage, birth	wordnet
Birth name	birth	give birth to (a baby or other young).	NA	owlbot
Birth name	birth	A birth is a beginning	NA	GenericsKB
Died	died	Death is the permanent cessation of all biological functions that sustain a living organism. Phenomena which commonly bring about death include aging, physiological or organ failure, predation, poisoning, malnutrition, disease, suicide, homicide, asphyxia, drowning, severe burns, drug intoxication, starvation, dehydration, electrocution, intense heat or cold, radiation toxicity, warfare attacks such as bombings, as well as explosions and accidents or major trauma resulting in fatal injury. The remains of a living organism begin to decompose shortly after death. It is an inevitable process eventually occurring in all living organisms. As of the early 21st century, over 150,000 humans die each day. Death, particularly of humans, has commonly been considered a sad or unpleasant occasion, due to the affection for the deceased and the termination of social and familial bonds. Other concerns include fear of death, necrophobia, anxiety, sorrow, grief, emotional pain, depression, sympathy, compassion, solitude, or saudade. Many cultures and religions have the idea of an afterlife, and also hold the idea of judgement and reward for good deeds or punishment for sin.	permanent cessation of vital functions	wikipedia
Died	died	pass from physical life and lose all bodily attributes and functions necessary to sustain life	die, decease, perish, go, exit, pass_away, expire, pass, kick_the_bucket, cash_in_one's_chips, buy_the_farm, conk, give-up_the_ghost, drop_dead, pop_off, choke, croak, snuff_it	wordnet
Died	died	(of a person, animal, or plant) stop living.	NA	owlbot
Died	die	Dies  dreams	NA	GenericsKB
Cause of death	cause of death	"In law, medicine, and statistics, cause of death is an official determination of conditions resulting in a human's death, which may be recorded on a death certificate. A cause of death is determined by a medical examiner. The cause of death is a specific disease or injury, in contrast to the manner of death which is a small number of categories like ""natural"", ""accident"", and ""homicide"", which have different legal implications. International Classification of Disease codes are often used to record manner and cause of death in a systematic way that makes it easy to compile statistics and more feasible to compare events across jurisdictions."	conditions resulting in a death	wikipedia
Cause of death	cause	events that provide the generative force that is the origin of something	cause	wordnet
Cause of death	death	the time when something ends	death, dying, demise	wordnet
Cause of death	cause of death	Cause of death is a subject of much rock folklore	NA	GenericsKB
Resting place	resting place	"A cemetery or graveyard is a place where the remains of dead people are buried or otherwise interred. The word cemetery implies that the land is specifically designated as a burial ground and originally applied to the Roman catacombs. The term graveyard is often used interchangeably with cemetery, but a graveyard primarily refers to a burial ground within a churchyard. The intact or cremated remains of people may be interred in a grave, commonly referred to as burial, or in a tomb, an ""above-ground grave"" , a mausoleum, columbarium, niche, or other edifice. In Western cultures, funeral ceremonies are often observed in cemeteries. These ceremonies or rites of passage differ according to cultural practices and religious beliefs. Modern cemeteries often include crematoria, and some grounds previously used for both, continue as crematoria as a principal use long after the interment areas have been filled."	place of burial	wikipedia
Resting place	resting	give a rest to	rest	wordnet
Resting place	place	a general vicinity	place	wordnet
Resting place	resting place	used in reference to the grave or death.	NA	owlbot
Resting place	rest	A rest is a part	NA	GenericsKB
Resting place	place	A place is a point	NA	GenericsKB
Nationality	nationality	Nationality is a legal relationship between an individual person and a state. Nationality affords the state jurisdiction over the person and affords the person the protection of the state. What these rights and duties are varies from state to state. This relationship generally enables intervention by a State to provide help and protection to its nationals when they are harmed by other States. By custom and international conventions, it is the right of each state to determine who its nationals are. Such determinations are part of nationality law. In some cases, determinations of nationality are also governed by public international law—for example, by treaties on statelessness and the European Convention on Nationality. Nationality differs technically and legally from citizenship, which is a different legal relationship between a person and a country. The noun national can include both citizens and non-citizens. The most common distinguishing feature of citizenship is that citizens have the right to participate in the political life of the state, such as by voting or standing for election. However, in most modern countries all nationals are citizens of the state, and full citizens are always nationals of the state. In older texts the word nationality , rather than ethnicity , is often used to refer to an ethnic group . This older meaning of nationality is not defined by political borders or passport ownership and includes nations that lack an independent state . Individuals may also be considered nationals of groups with autonomous status that have ceded some power to a larger government.	relationship between an individual human and a state	wikipedia
Nationality	nationality	people having common origins or traditions and often comprising a nation	nationality	wordnet
Nationality	nationality	an ethnic group forming a part of one or more political nations.	NA	owlbot
Nationality	nationality	A nationality is a people	NA	GenericsKB
Other names	name	"A name is a term used for identification. They can identify a class or category of things, or a single thing, either uniquely, or within a given context. The entity identified by a name is called its referent. A personal name identifies, not necessarily uniquely, a specific individual human. The name of a specific entity is sometimes called a proper name and is, when consisting of only one word, a proper noun. Other nouns are sometimes called "" common names "" or "" general names "". A name can be given to a person, place, or thing; for example, parents can give their child a name or a scientist can give an element a name. Caution must be exercised when translating, for there are ways that one language may prefer one type of name over another. For example, the French sometimes refer to Aristotle as ""le Stagirite"" from one spelling of his place of birth, and English speakers often refer to Shakespeare as ""The Bard"", recognizing him as a paragon writer of the language."	word or term used for identification; see also proper noun (Q147276) and personal name (Q1071027)	wikipedia
Other names	names	a language unit by which a person or thing is known	name	wordnet
Other names	names	a word or set of words by which a person or thing is known, addressed, or referred to.	NA	owlbot
Other names	name	A name is a part	NA	GenericsKB
