key	keyword	definition	description	source
Born	born	""" Born "" is a song written and performed by Barry Gibb that was included as the first track on his debut album The Kid's No Good in 1970"	song written and performed by Barry Gibb	wikipedia
Born	born	cause to be born	give_birth, deliver, bear, birth, have	wordnet
Born	born	existing as a result of birth.	NA	owlbot
Born	born	Borns start with cries	NA	GenericsKB
Birth name	birth name	The birth name is the name of the person given upon their birth. The term may be applied to the surname, the given name or to the entire name. Where births are required to be officially registered, the entire name entered onto a births register or birth certificate may by that fact alone become the person's legal name. The assumption in the Western world is often that the name from birth will persist to adulthood in the normal course of affairs—either throughout life, or until marriage. Some possible changes concern middle names, diminutive forms, changes relating to parental status , and changes related to gender transition. Matters are very different in some cultures in which a birth name is for childhood only, rather than for life.	last name acquired at birth or (in some jurisdictions) at least otherwise than by marriage	wikipedia
Birth name	birth	the kinship relation of an offspring to the parents	parentage, birth	wordnet
Birth name	birth	give birth to (a baby or other young).	NA	owlbot
Birth name	birth	Birth begins the human clock	NA	GenericsKB
Residence	residence	A home , or domicile , is a living space used as a permanent or semi- permanent residence for an individual, family, household or several families in a tribe	dwelling-place used as a permanent or semi-permanent residence for an individual,family,household or several families in a tribe. It is often a house, apartment, or other building, or alternatively a mobile home,houseboat,yurt, other portable shelter	wikipedia
Residence	residence	the act of dwelling in a place	residency, residence, abidance	wordnet
Residence	residence	a person's home, especially a large and impressive one.	NA	owlbot
Residence	residence	A residence is an address	NA	GenericsKB
Other names	name	"A name is a term used for identification. They can identify a class or category of things, or a single thing, either uniquely, or within a given context. The entity identified by a name is called its referent. A personal name identifies, not necessarily uniquely, a specific individual human. The name of a specific entity is sometimes called a proper name and is, when consisting of only one word, a proper noun. Other nouns are sometimes called "" common names "" or "" general names "". A name can be given to a person, place, or thing; for example, parents can give their child a name or a scientist can give an element a name. Caution must be exercised when translating, for there are ways that one language may prefer one type of name over another. For example, the French sometimes refer to Aristotle as ""le Stagirite"" from one spelling of his place of birth, and English speakers often refer to Shakespeare as ""The Bard"", recognizing him as a paragon writer of the language."	word or term used for identification; see also proper noun (Q147276) and personal name (Q1071027)	wikipedia
Other names	names	a language unit by which a person or thing is known	name	wordnet
Other names	names	a word or set of words by which a person or thing is known, addressed, or referred to.	NA	owlbot
Other names	name	A name is a part	NA	GenericsKB
Occupation	occupation	"The career is an individual's metaphorical ""journey"" through learning, work and other aspects of life"	an individual's journey through learning, work, and other aspects of life	wikipedia
Occupation	occupation	any activity that occupies a person's attention	occupation	wordnet
Occupation	occupation	a job or profession.	NA	owlbot
Occupation	occupation	An occupation is an activity	NA	GenericsKB
Years active	year	A year is the orbital period of a planetary body, for example, the Earth, moving in its orbit around the Sun. Due to the Earth's axial tilt, the course of a year sees the passing of the seasons, marked by change in weather, the hours of daylight, and, consequently, vegetation and soil fertility. In temperate and subpolar regions around the planet, four seasons are generally recognized: spring, summer, autumn and winter. In tropical and subtropical regions, several geographical sectors do not present defined seasons; but in the seasonal tropics, the annual wet and dry seasons are recognized and tracked. A calendar year is an approximation of the number of days of the Earth's orbital period, as counted in a given calendar. The Gregorian calendar, or modern calendar, presents its calendar year to be either a common year of 365 days or a leap year of 366 days, as do the Julian calendars; see below. For the Gregorian calendar, the average length of the calendar year across the complete leap cycle of 400 years is 365.2425 days. The ISO standard ISO 80000-3, Annex C, supports the symbol a to represent a year of either 365 or 366 days. In English, the abbreviations y and yr are commonly used. In astronomy, the Julian year is a unit of time; it is defined as 365.25 days of exactly 86,400 seconds , totalling exactly 31,557,600 seconds in the Julian astronomical year. The word year is also used for periods loosely associated with, but not identical to, the calendar or astronomical year, such as the seasonal year, the fiscal year, the academic year, etc. Similarly, year can mean the orbital period of any planet; for example, a Martian year and a Venusian year are examples of the time a planet takes to transit one complete orbit. The term can also be used in reference to any long period or cycle, such as the Great Year.	estimated period of time for the Earth's orbit around the Sun and observed at a fixed geographic point, lasting about 365.25 days on average to the nearest half day; base later modified to define or adjust various calendars	wikipedia
Years active	years	a late time of life	old_age, years, age, eld, geezerhood	wordnet
Years active	active	tending to become more severe or wider in scope	active	wordnet
Years active	year	Year is the epoch at which the magnetic field is evaluated for trapped proton calculations	NA	GenericsKB
Years active	active	Actives are people	NA	GenericsKB
Spouse(s)	spouse	A spouse is a significant other in a marriage, civil union, or common-law marriage. The term is gender neutral, whereas a male spouse is a husband and a female spouse is a wife. Although a spouse is a form of significant other, the latter term also includes non-marital partners who play a social role similar to that of a spouse, but do not have rights and duties reserved by law to a spouse.	partner in a marriage, civil union, domestic partnership or common-law marriage	wikipedia
Spouse(s)	spouse	a person's partner in marriage	spouse, partner, married_person, mate, better_half	wordnet
Spouse(s)	spouse	a husband or wife, considered in relation to their partner.	NA	owlbot
Spouse(s)	spouse	A spouse is a relative	NA	GenericsKB
Children	children	"Biologically, a child is a human being between the stages of birth and puberty, or between the developmental period of infancy and puberty. The legal definition of child generally refers to a minor, otherwise known as a person younger than the age of majority. Children generally have fewer rights and less responsibility than adults. They are classed as unable to make serious decisions, and legally must be under the care of their parents or another responsible caregiver. Child may also describe a relationship with a parent or, metaphorically, an authority figure, or signify group membership in a clan, tribe, or religion; it can also signify being strongly affected by a specific time, place, or circumstance, as in ""a child of nature"" or ""a child of the Sixties""."	human between the stages of birth and puberty	wikipedia
Children	children	an immature childish person	child, baby	wordnet
Children	children	a young human being below the age of puberty or below the legal age of majority.	NA	owlbot
Children	child	A child is a person	NA	GenericsKB
