key	keyword	definition	description	source
Manufacturer	manufacturer	Manufacturing is the production of products for use or sale using labor and machines, tools, chemical or biological processing or formulation, and is the essence of secondary industry. The term may refer to a range of human activity from handicraft to high tech but is most commonly applied to industrial design, in which raw materials from primary industry are transformed into finished goods on a large scale. Such finished goods may be sold to other manufacturers for the production of other more complex products , or distributed via the tertiary industry to end users and consumers . Manufacturing engineering or manufacturing process are the steps through which raw materials are transformed into a final product. The manufacturing process begins with the product design, and materials specification from which the product is made. These materials are then modified through manufacturing processes to become the required part. Modern manufacturing includes all intermediate processes required in the production and integration of a product's components. Some industries, such as semiconductor and steel manufacturers use the term fabrication instead. The manufacturing sector is closely connected with engineering and industrial design. Examples of major manufacturers in North America include General Motors Corporation, General Electric, Procter & Gamble, General Dynamics, Boeing, Pfizer Precision Castparts And FCA. Examples in Europe include Volkswagen Group, Siemens, FCA and Michelin. Examples in Asia include Toyota, Yamaha, Panasonic, LG, Samsung and Tata Motors.	industrial activity producing goods for sale using labor and machines	wikipedia
Manufacturer	manufacturer	a business engaged in manufacturing some product	manufacturer, maker, manufacturing_business	wordnet
Manufacturer	manufacturer	a person or company that makes goods for sale.	NA	owlbot
Manufacturer	manufacturer	Manufacturer is a business	NA	GenericsKB
Designer	designer	"A designer is a person who plans the look or workings of something prior to it being made, by preparing drawings or plans. More formally, a designer is an agent that ""specifies the structural properties of a design object"". In practice, anyone who creates tangible or intangible objects, products, processes, laws, games, graphics, services, and experiences is referred to as a designer."	person who designs	wikipedia
Designer	designer	a person who devises plots or intrigues	designer, intriguer	wordnet
Designer	designer	a person who plans the look or workings of something prior to it being made, by preparing drawings or plans.	NA	owlbot
Designer	designer	Designer is a specialist	NA	GenericsKB
Also called	call	Call is a Pakistani rock band from Lahore, Pakistan	Pakistani band	wikipedia
Also called	called	pay a brief visit	visit, call_in, call	wordnet
Also called	called	cry out (a word or words).	NA	owlbot
Also called	call	Call is a telecom	NA	GenericsKB
Production	production	In software deployment an environment or tier is a computer system in which a computer program or software component is deployed and executed	computer system in which a computer program or software component is deployed and executed	wikipedia
Production	production	the quantity of something (as a commodity) that is created (usually within a given period of time)	output, yield, production	wordnet
Production	production	the provision of something for consideration, inspection, or use.	NA	owlbot
Production	production	Production brings relief	NA	GenericsKB
Block material	block	B &Q Limited is a British multinational DIY and home improvement retailing company, headquartered in Eastleigh, England, and is a wholly owned subsidiary of Kingfisher plc	British DIY retailer	wikipedia
Block material	material	A material is a substance or mixture of substances that constitutes an object. Materials can be pure or impure, living or non-living matter. Materials can be classified based on their physical and chemical properties, or on their geological origin or biological function. Material science is the study of materials and their applications. Raw materials can be processed in different ways to influence their properties, by purification, shaping or the introduction of other materials. New materials can be produced from raw materials by synthesis. In industry, materials are inputs to manufacturing processes to produce products or more complex materials.	substance that can occur in different amounts, all with some similar [mixture of some] characteristics, and of which objects can be made up	wikipedia
Block material	block	a three-dimensional shape with six square or rectangular sides	block, cube	wordnet
Block material	material	the tangible substance that goes into the makeup of a physical object	material, stuff	wordnet
Block material	block	Blocks are collections	NA	GenericsKB
Block material	material	Material can be in a liquid carrier, or it can be applied as molten matter	NA	GenericsKB
Head material	head	A head is the part of an organism which usually includes the ears, brain, forehead, cheeks, chin, eyes, nose, and mouth, each of which aid in various sensory functions such as sight, hearing, smell, and taste, respectively. Some very simple animals may not have a head, but many bilaterally symmetric forms do, regardless of size. Heads develop in animals by an evolutionary trend known as cephalization. In bilaterally symmetrical animals, nervous tissues concentrate at the anterior region, forming structures responsible for information processing. Through biological evolution, sense organs and feeding structures also concentrate into the anterior region; these collectively form the head.	part of an organism	wikipedia
Head material	material	A material is a substance or mixture of substances that constitutes an object. Materials can be pure or impure, living or non-living matter. Materials can be classified based on their physical and chemical properties, or on their geological origin or biological function. Material science is the study of materials and their applications. Raw materials can be processed in different ways to influence their properties, by purification, shaping or the introduction of other materials. New materials can be produced from raw materials by synthesis. In industry, materials are inputs to manufacturing processes to produce products or more complex materials.	substance that can occur in different amounts, all with some similar [mixture of some] characteristics, and of which objects can be made up	wikipedia
Head material	head	a person who is in charge	head, chief, top_dog	wordnet
Head material	material	the tangible substance that goes into the makeup of a physical object	material, stuff	wordnet
Head material	head	Heads are body parts	NA	GenericsKB
Head material	material	Material can be in a liquid carrier, or it can be applied as molten matter	NA	GenericsKB
Valvetrain	valvetrain	A valvetrain or valve train is a mechanical system that controls operation of the intake and exhaust valves in an internal combustion engine. The intake valves control the flow of air/fuel mixture into the combustion chamber, while the exhaust valves control the flow of spent exhaust gasses out of the combusion chamber once combustion is completed.	mechanical system that controls operation of the valves in an internal combustion engine	wikipedia
Valvetrain	valvetrain			wordnet
Turbocharger	turbocharger	"A turbocharger , colloquially known as a turbo , is a turbine-driven, forced induction device that increases an internal combustion engine's efficiency and power output by forcing extra compressed air into the combustion chamber. This improvement over a naturally aspirated engine's power output is due to the fact that the compressor can force more air—and proportionately more fuel—into the combustion chamber than atmospheric pressure alone. Turbochargers were originally known as turbosuperchargers when all forced induction devices were classified as superchargers. Today, the term ""supercharger"" is typically applied only to mechanically driven forced induction devices. The key difference between a turbocharger and a conventional supercharger is that a supercharger is mechanically driven by the engine, often through a belt connected to the crankshaft, whereas a turbocharger is powered by a turbine driven by the engine's exhaust gas. Compared with a mechanically driven supercharger, turbochargers tend to be more efficient, but less responsive. Twincharger refers to an engine with both a supercharger and a turbocharger. Manufacturers commonly use turbochargers in truck, car, train, aircraft, and construction-equipment engines. They are most often used with Otto cycle and Diesel cycle internal combustion engines."	forced induction device for internal combustion engines	wikipedia
Turbocharger	turbocharger			wordnet
