key	keyword	definition	description	source
Born	born	""" Born "" is a song written and performed by Barry Gibb that was included as the first track on his debut album The Kid's No Good in 1970"	song written and performed by Barry Gibb	wikipedia
Born	born	British nuclear physicist (born in Germany) honored for his contributions to quantum mechanics (1882-1970)	Born, Max_Born	wordnet
Born	born	existing as a result of birth.	NA	owlbot
Born	born	Borns start with cries	NA	GenericsKB
Died	died	Death is the permanent cessation of all biological functions that sustain a living organism. Phenomena which commonly bring about death include aging, physiological or organ failure, predation, poisoning, malnutrition, disease, suicide, homicide, asphyxia, drowning, severe burns, drug intoxication, starvation, dehydration, electrocution, intense heat or cold, radiation toxicity, warfare attacks such as bombings, as well as explosions and accidents or major trauma resulting in fatal injury. The remains of a living organism begin to decompose shortly after death. It is an inevitable process eventually occurring in all living organisms. As of the early 21st century, over 150,000 humans die each day. Death, particularly of humans, has commonly been considered a sad or unpleasant occasion, due to the affection for the deceased and the termination of social and familial bonds. Other concerns include fear of death, necrophobia, anxiety, sorrow, grief, emotional pain, depression, sympathy, compassion, solitude, or saudade. Many cultures and religions have the idea of an afterlife, and also hold the idea of judgement and reward for good deeds or punishment for sin.	permanent cessation of vital functions	wikipedia
Died	died	suffer or face the pain of death	die	wordnet
Died	died	(of a person, animal, or plant) stop living.	NA	owlbot
Died	die	Dies  dreams	NA	GenericsKB
Resting place	resting place	"A cemetery or graveyard is a place where the remains of dead people are buried or otherwise interred. The word cemetery implies that the land is specifically designated as a burial ground and originally applied to the Roman catacombs. The term graveyard is often used interchangeably with cemetery, but a graveyard primarily refers to a burial ground within a churchyard. The intact or cremated remains of people may be interred in a grave, commonly referred to as burial, or in a tomb, an ""above-ground grave"" , a mausoleum, columbarium, niche, or other edifice. In Western cultures, funeral ceremonies are often observed in cemeteries. These ceremonies or rites of passage differ according to cultural practices and religious beliefs. Modern cemeteries often include crematoria, and some grounds previously used for both, continue as crematoria as a principal use long after the interment areas have been filled."	place of burial	wikipedia
Resting place	resting	stay the same; remain in a certain state	stay, remain, rest	wordnet
Resting place	place	a general vicinity	place	wordnet
Resting place	resting place	used in reference to the grave or death.	NA	owlbot
Resting place	rest	A rest is a part	NA	GenericsKB
Resting place	place	Place arrowheads on all light rays in order to show which direction they are moving	NA	GenericsKB
Spouse(s)	spouse	A spouse is a significant other in a marriage, civil union, or common-law marriage. The term is gender neutral, whereas a male spouse is a husband and a female spouse is a wife. Although a spouse is a form of significant other, the latter term also includes non-marital partners who play a social role similar to that of a spouse, but do not have rights and duties reserved by law to a spouse.	partner in a marriage, civil union, domestic partnership or common-law marriage	wikipedia
Spouse(s)	spouse	a person's partner in marriage	spouse, partner, married_person, mate, better_half	wordnet
Spouse(s)	spouse	a husband or wife, considered in relation to their partner.	NA	owlbot
Spouse(s)	spouse	A spouse is a relative	NA	GenericsKB
Domestic partner	domestic partner	"A domestic partnership is an interpersonal relationship between two individuals who live together and share a common domestic life, but are not married . People in domestic partnerships receive benefits that guarantee right of survivorship, hospital visitation, and others. The term is not used consistently, which results in some inter-jurisdictional confusion. Some jurisdictions, such as Australia, New Zealand, and the U.S. states of California, Maine, Nevada, Oregon and for couples over 62 within Washington use the term ""domestic partnership"" to mean what other jurisdictions call civil union, civil partnership, or registered partnership. Other jurisdictions use the term as it was originally coined, to mean an interpersonal status created by local municipal and county governments, which provides an extremely limited range of rights and responsibilities. Some legislatures have voluntarily established domestic partnership relations by statute instead of being ordered to do so by a court. Although some jurisdictions have instituted domestic partnerships as a way to recognize same-sex marriage, statutes do exist which provide for recognition of opposite-sex domestic partnerships in many jurisdictions. In some legal jurisdictions, domestic partners who live together for an extended period of time but are not legally entitled to common-law marriage may be entitled to legal protection in the form of a domestic partnership. Some domestic partners may enter into nonmarital relationship contracts in order to agree, either verbally or in writing, to issues involving property ownership, support obligations, and similar issues common to marriage. Beyond agreements, registration of relationships in domestic partnership registries allow for the jurisdiction to formally acknowledge domestic partnerships as valid relationships with limited rights."	relationship between two people who live together but are not married	wikipedia
Domestic partner	domestic	of or involving the home or family	domestic	wordnet
Domestic partner	partner	a person's partner in marriage	spouse, partner, married_person, mate, better_half	wordnet
Domestic partner	domestic partner	A domestic partner is a person	NA	GenericsKB
Children	children	"Biologically, a child is a human being between the stages of birth and puberty, or between the developmental period of infancy and puberty. The legal definition of child generally refers to a minor, otherwise known as a person younger than the age of majority. Children generally have fewer rights and less responsibility than adults. They are classed as unable to make serious decisions, and legally must be under the care of their parents or another responsible caregiver. Child may also describe a relationship with a parent or, metaphorically, an authority figure, or signify group membership in a clan, tribe, or religion; it can also signify being strongly affected by a specific time, place, or circumstance, as in ""a child of nature"" or ""a child of the Sixties""."	human between the stages of birth and puberty	wikipedia
Children	children	a member of a clan or tribe	child	wordnet
Children	children	a young human being below the age of puberty or below the legal age of majority.	NA	owlbot
Children	child	Child is the father to man	NA	GenericsKB
Parents	parents	"A parent is a caregiver of the offspring in their own species. In humans, a parent is the caretaker of a child . A biological parent is a person whose gamete resulted in a child, a male through the sperm, and a female through the ovum. Biological parents are first-degree relatives and have 50% genetic meet. A female can also become a parent through surrogacy. Some parents may be adoptive parents, who nurture and raise an offspring, but are not biologically related to the child. Orphans without adoptive parents can be raised by their grandparents or other family members. A parent can also be elaborated as an ancestor removed one generation. With recent medical advances, it is possible to have more than two biological parents. Examples of third biological parents include instances involving surrogacy or a third person who has provided DNA samples during an assisted reproductive procedure that has altered the recipients' genetic material. The most common types of parents are mothers, fathers, step-parents, and grandparents. A mother is, ""a woman in relation to a child or children to whom she has given birth."" The extent to which it is socially acceptable for a parent to be involved in their offspring's life varies from culture to culture, however one that exhibits too little involvement is sometimes said to exhibit child neglect, while one that is too involved is sometimes said to be overprotective, cosseting, nosey, or intrusive."	individual who sired or gave birth to oneself, caregiver of said offspring of their own species	wikipedia
