key	keyword	definition	description	source
Official name	official name	"A legal name is the name that identifies a person for legal, administrative and other official purposes. A person's first legal name generally is the name of the person that was given for the purpose of registration of the birth and which then appears on a birth certificate , but may change subsequently. Most jurisdictions require the use of a legal name for all legal and administrative purposes, and some jurisdictions permit or require a name change to be recorded at marriage. The legal name may need to be used on various government issued documents . The term is also used when an individual changes their first or full name, typically after reaching a certain legal age . A person's legal name typically is the same as their personal name, comprising a given name and a family name. The order varies according to culture and country. There are also country-by-country differences on changes of legal names by marriage. Most countries require by law the registration of a name for newborn children, and some can refuse registration of ""undesirable"" names. In 1991, a Swedish couple refused to give their newborn a legal name, in protest of existing naming laws. In 1996, they were fined for not registering a name for their child for five years, after they unsuccessfully tried to register the child's name as Brfxxccxxmnpcccclllmmnprxvclmnckssqlbb11116, and then as ""A""."	name that identifies a person for legal, administrative and other official purposes	wikipedia
Official name	official	someone who administers the rules of a game or sport	official	wordnet
Official name	official	relating to an authority or public body and its activities and responsibilities.	NA	owlbot
Official name	official	Official is a worker	NA	GenericsKB
Also called	call	Call is a Pakistani rock band from Lahore, Pakistan	Pakistani band	wikipedia
Also called	called	pay a brief visit	visit, call_in, call	wordnet
Also called	called	cry out (a word or words).	NA	owlbot
Also called	call	Calls are decisions	NA	GenericsKB
Observed by	observe	Observation is the active acquisition of information from a primary source. In living beings, observation employs the senses. In science, observation can also involve the perception and recording of data via the use of scientific instruments. The term may also refer to any data collected during the scientific activity. Observations can be qualitative, that is, only the absence or presence of a property is noted, or quantitative if a numerical value is attached to the observed phenomenon by counting or measuring.	active acquisition of information from a primary source	wikipedia
Observed by	observed	behave as expected during of holidays or rites	observe, celebrate, keep	wordnet
Observed by	observed	fulfil or comply with (a social, legal, ethical, or religious obligation).	NA	owlbot
Type	type	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Type	type	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Type	type	a design on either side of a medal or coin.	NA	owlbot
Type	type	A type is a kind	NA	GenericsKB
Significance	significance	In statistical hypothesis testing, a result has statistical significance when it is very unlikely to have occurred given the null hypothesis	statistical assessment of whether observations reflect a pattern rather than just chance	wikipedia
Significance	significance	the quality of being significant	significance	wordnet
Significance	significance	the meaning to be found in words or events.	NA	owlbot
Significance	significance	Significance belongs to things in their relations to individuals	NA	GenericsKB
