key	keyword	definition	description	source
Star	star	A star is an astronomical object consisting of a luminous spheroid of plasma held together by its own gravity. The nearest star to Earth is the Sun. Many other stars are visible to the naked eye from Earth during the night, appearing as a multitude of fixed luminous points in the sky due to their immense distance from Earth. Historically, the most prominent stars were grouped into constellations and asterisms, the brightest of which gained proper names. Astronomers have assembled star catalogues that identify the known stars and provide standardized stellar designations. The observable Universe contains an estimated 1×1024 stars, but most are invisible to the naked eye from Earth, including all stars outside our galaxy, the Milky Way. For most of its active life, a star shines due to thermonuclear fusion of hydrogen into helium in its core, releasing energy that traverses the star's interior and then radiates into outer space. Almost all naturally occurring elements heavier than helium are created by stellar nucleosynthesis during the star's lifetime, and for some stars by supernova nucleosynthesis when it explodes. Near the end of its life, a star can also contain degenerate matter. Astronomers can determine the mass, age, metallicity , and many other properties of a star by observing its motion through space, its luminosity, and spectrum respectively. The total mass of a star is the main factor that determines its evolution and eventual fate. Other characteristics of a star, including diameter and temperature, change over its life, while the star's environment affects its rotation and movement. A plot of the temperature of many stars against their luminosities produces a plot known as a Hertzsprung–Russell diagram . Plotting a particular star on that diagram allows the age and evolutionary state of that star to be determined. A star's life begins with the gravitational collapse of a gaseous nebula of material composed primarily of hydrogen, along with helium and trace amounts of heavier elements. When the stellar core is sufficiently dense, hydrogen becomes steadily converted into helium through nuclear fusion, releasing energy in the process. The remainder of the star's interior carries energy away from the core through a combination of radiative and convective heat transfer processes. The star's internal pressure prevents it from collapsing further under its own gravity. A star with mass greater than 0.4 times the Sun's will expand to become a red giant when the hydrogen fuel in its core is exhausted. In some cases, it will fuse heavier elements at the core or in shells around the core. As the star expands it throws a part of its mass, enriched with those heavier elements, into the interstellar environment, to be recycled later as new stars. Meanwhile, the core becomes a stellar remnant: a white dwarf, a neutron star, or, if it is sufficiently massive, a black hole. Binary and multi-star systems consist of two or more stars that are gravitationally bound and generally move around each other in stable orbits. When two such stars have a relatively close orbit, their gravitational interaction can have a significant impact on their evolution. Stars can form part of a much larger gravitationally bound structure, such as a star cluster or a galaxy.	astronomical object consisting of a luminous spheroid of plasma held together by its own gravity	wikipedia
Star	star	(astronomy) a celestial body of hot gases that radiates energy derived from thermonuclear reactions in the interior	star	wordnet
Star	star	used in names of starfishes and similar echinoderms with five or more radiating arms, e.g. <i>cushion star</i>, <i>brittlestar</i>.	NA	owlbot
Star	star	A star is a heavenly body	NA	GenericsKB
Constellation	constellation	A constellation is an area on the celestial sphere in which a group of visible stars forms a perceived outline or pattern, typically representing an animal, mythological person or creature, or an inanimate object. The origins of the earliest constellations likely go back to prehistory. People used them to relate stories of their beliefs, experiences, creation, or mythology. Different cultures and countries adopted their own constellations, some of which lasted into the early 20th century before today's constellations were internationally recognized. The recognition of constellations has changed significantly over time. Many have changed in size or shape. Some became popular, only to drop into obscurity. Others were limited to a single culture or nation. The 48 traditional Western constellations are Greek. They are given in Aratus' work Phenomena and Ptolemy's Almagest , though their origin probably predates these works by several centuries. Constellations in the far southern sky were added from the 15th century until the mid-18th century when European explorers began traveling to the Southern Hemisphere. Twelve ancient constellations belong to the zodiac . The origins of the zodiac remain historically uncertain; its astrological divisions became prominent c. 400 BC in Babylonian or Chaldean astronomy. In 1922, the International Astronomical Union formally accepted the modern list of 88 constellations, and in 1928 adopted official constellation boundaries that together cover the entire celestial sphere. Any given point in a celestial coordinate system lies in one of the modern constellations. Some astronomical naming systems include the constellation where a given celestial object is found to convey its approximate location in the sky. The Flamsteed designation of a star, for example, consists of a number and the genitive form of the constellation name. Other star patterns or groups called asterisms are not constellations per se, but are used by observers to navigate the night sky. Asterisms may be several stars within a constellation, or they may share stars with more than one constellation. Examples of asterisms include the Pleiades and Hyades within the constellation Taurus and the False Cross split between the southern constellations Carina and Vela, or Venus' Mirror in the constellation of Orion.	one of the 88 divisions of the celestial sphere, defined by the IAU, many of which derive from traditional asterisms	wikipedia
Constellation	constellation	a configuration of stars as seen from the earth	constellation	wordnet
Constellation	constellation	a group of stars forming a recognizable pattern that is traditionally named after its apparent form or identified with a mythological figure.	NA	owlbot
Constellation	constellation	Constellations are a group of stars that often include asterisms	NA	GenericsKB
Right ascension	right ascension	Right ascension is the angular distance of a particular point measured eastward along the celestial equator from the Sun at the March equinox to the point in question above the earth. When paired with declination, these astronomical coordinates specify the location of a point on the celestial sphere in the equatorial coordinate system. An old term, right ascension refers to the ascension , or the point on the celestial equator that rises with any celestial object as seen from Earth's equator, where the celestial equator intersects the horizon at a right angle. It contrasts with oblique ascension , the point on the celestial equator that rises with any celestial object as seen from most latitudes on Earth, where the celestial equator intersects the horizon at an oblique angle.	astronomical equivalent of longitude	wikipedia
Right ascension	right	the piece of ground in the outfield on the catcher's right	right_field, rightfield, right	wordnet
Right ascension	ascension	(astronomy) the rising of a star above the horizon	ascension	wordnet
Right ascension	right ascension	Right ascension is a coordinate for measuring the east-west location of astronomical objects	NA	GenericsKB
