key	keyword	definition	description	source
Type	type	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Type	type	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Type	type	a design on either side of a medal or coin.	NA	owlbot
Type	type	A type is a kind	NA	GenericsKB
CPC Secretary	cpc	Petroleum coke , abbreviated coke or petcoke , is a final carbon- rich solid material that derives from oil refining, and is one type of the group of fuels referred to as cokes	NA	wikipedia
CPC Secretary	secretary	A secretary , administrative professional , or personal assistant is a person whose work consists of supporting management, including executives, using a variety of project management, communication, or organizational skills. However this role should not be confused with the role of an executive secretary, who differs from a personal assistant. In many countries, an executive secretary is a high-ranking position in the administrative hierarchy. In fact in Pakistan, federal secretaries are dubbed as the most influential people in the country. The functions of a personal assistant may be entirely carried out to assist one other employee or may be for the benefit of more than one. In other situations a secretary is an officer of a society or organization who deals with correspondence, admits new members, and organizes official meetings and events.	occupation	wikipedia
CPC Secretary	cpc			wordnet
CPC Secretary	secretary	a person who is head of an administrative department of government	secretary	wordnet
CPC Secretary	secretary	A secretary is a head	NA	GenericsKB
Mayor	mayor	In many countries, a mayor is the highest-ranking official in a municipal government such as that of a city or a town. Worldwide, there is a wide variance in local laws and customs regarding the powers and responsibilities of a mayor as well as the means by which a mayor is elected or otherwise mandated. Depending on the system chosen, a mayor may be the chief executive officer of the municipal government, may simply chair a multi-member governing body with little or no independent power, or may play a solely ceremonial role. Options for selection of a mayor include direct election by the public, or selection by an elected governing council or board.	head of municipal government such as a town or city	wikipedia
Mayor	mayor	the head of a city government	mayor, city_manager	wordnet
Mayor	mayor	(in England, Wales, and Northern Ireland) the head of a town, borough, or county council, elected by council members and generally having purely ceremonial duties.	NA	owlbot
Mayor	mayor	A mayor is civil authority	NA	GenericsKB
Congress chairman	congress	A congress is a formal meeting of the representatives of different countries, constituent states, organizations, trade unions, political parties or other groups. The term originated in Late Middle English to denote an encounter during battle, from the Latin congressus. In the mid-1770s, the term was chosen by the 13 British colonies for the Continental Congress to emphasize the status of each colony represented there as a self-governing entity. Subsequent to the use of congress as the name for the legislature of the U.S. federal government , the term has been adopted by many nations to refer to their national legislatures.	formal meeting of the representatives of different nations, independent organizations (such as trade unions), or groups	wikipedia
Congress chairman	chairman	The chairperson is the presiding officer of an organized group such as a board, committee, or deliberative assembly. The person holding the office, who is typically elected or appointed by members of the group, presides over meetings of the group, and conducts the group's business in an orderly fashion. In some organizations, the chairperson is also known as president . In others, where a board appoints a president , the two terms are used for distinctly different positions.	leading or presiding officer of an organized group such as a board, committee, or deliberative assembly	wikipedia
Congress chairman	congress	a meeting of elected or appointed representatives	congress	wordnet
Congress chairman	chairman	act or preside as chair, as of an academic department in a university	chair, chairman	wordnet
Congress chairman	congress	A congress is meeting	NA	GenericsKB
Congress chairman	chairman	Chairmans are located in meetings	NA	GenericsKB
Conference chairman	conference	An authors' conference or writers' conference is a type of conference where writers gather to review their written works and suggest improvements	NA	wikipedia
Conference chairman	chairman	The chairperson is the presiding officer of an organized group such as a board, committee, or deliberative assembly. The person holding the office, who is typically elected or appointed by members of the group, presides over meetings of the group, and conducts the group's business in an orderly fashion. In some organizations, the chairperson is also known as president . In others, where a board appoints a president , the two terms are used for distinctly different positions.	leading or presiding officer of an organized group such as a board, committee, or deliberative assembly	wikipedia
Conference chairman	conference	an association of sports teams that organizes matches for its members	league, conference	wordnet
Conference chairman	chairman	act or preside as chair, as of an academic department in a university	chair, chairman	wordnet
Conference chairman	conference	A conference is meeting	NA	GenericsKB
Conference chairman	chairman	Chairmans are located in meetings	NA	GenericsKB
