key	keyword	definition	description	source
Established	established	The European Single Market , Internal Market or Common Market is a single market which seeks to guarantee the free movement of goods, capital, services, and labour – the ‘ four freedoms ‘ – within the European Union 	single market of the European Union and participating non-EU countries	wikipedia
Established	established	establish the validity of something, as by an example, explanation or experiment	prove, demonstrate, establish, show, shew	wordnet
Established	established	set up on a firm or permanent basis.	NA	owlbot
Disbanded	disbanded	The fifth season of the American television series Arrow premiered on The CW on October 5, 2016, and concluded on May 24, 2017, with a total of 23 episodes. The series is based on the DC Comics character Green Arrow, a costumed crime-fighter created by Mort Weisinger and George Papp, and is set in the Arrowverse, sharing continuity with other Arrowverse television series. The showrunners for this season were Marc Guggenheim and Wendy Mericle. Stephen Amell stars as Oliver Queen, with principal cast members David Ramsey as John Diggle, Willa Holland as Thea Queen, Emily Bett Rickards as Felicity Smoak, and Paul Blackthorne as Quentin Lance also returning from previous seasons. They are joined by Echo Kellum as Curtis Holt, who was promoted to a series regular from his recurring status in the previous season, and new cast member Josh Segarra. The series follows billionaire playboy Oliver Queen , who claimed to have spent five years shipwrecked on Lian Yu, a mysterious island in the North China Sea, before returning home to Starling City to fight crime and corruption as a secret vigilante whose weapon of choice is a bow and arrow. In the fifth season, Oliver trains a new group of vigilantes, Rene Ramirez / Wild Dog , Curtis Holt / Mister Terrific, Evelyn Sharp / Artemis , and Rory Regan / Ragman to join his war on crime following Laurel Lance's death and Diggle and Thea's resignation. He also recruits a new Black Canary; former police detective Dinah Drake . Oliver tries to balance vigilantism with his new role as mayor, yet is threatened by the mysterious and deadly Prometheus , who has a connection to Oliver's past. Oliver is also forced to contend with Prometheus' ally Black Siren , an Earth-2 criminal doppelganger of Laurel. The season features flashbacks to Oliver's fifth year since he was presumed dead, where he joins the Bratva in Russia as part of a plot to assassinate Konstantin Kovar . There, he meets and is trained by Talia al Ghul , as a hooded archer, before returning to Lian Yu. The series was renewed for its fifth season on March 11, 2016, and filming began in Vancouver, British Columbia, Canada on July 5, 2016, and ended in April 2017. The season received positive reviews from critics who viewed it as an improvement over the third and fourth seasons. This season includes the third annual Arrowverse crossover with TV series The Flash and new spin-off Legends of Tomorrow , and with Kara Danvers / Supergirl from Supergirl. The season was released on DVD and Blu-ray on September 18 and 19, 2017. The series was renewed for a sixth season on January 8, 2017.	season of television series	wikipedia
Disbanded	disbanded	cause to break up or cease to function	disband	wordnet
Disbanded	disbanded	(with reference to an organized group) break up or cause to break up.	NA	owlbot
Location	location	In geography, location and place are used to denote a point or an area on the Earth's surface or elsewhere. The term location generally implies a higher degree of certainty than place , the latter often indicating an entity with an ambiguous boundary, relying more on human or social attributes of place identity and sense of place than on geometry.	point or an area on the Earth's surface or elsewhere	wikipedia
Location	location	a point or extent in space	location	wordnet
Location	location	a particular place or position.	NA	owlbot
Location	location	A location is an object	NA	GenericsKB
Grade	grade	a body of students who are taught together	class, form, grade, course	wordnet
Grade	grade	a variety of cattle produced by crossing with a superior breed.	NA	owlbot
Grade	grade	Grade is a relation	NA	GenericsKB
