key	keyword	definition	description	source
Breed	breed	"A breed is a specific group of domestic animals having homogeneous appearance , homogeneous behavior, and/or other characteristics that distinguish it from other organisms of the same species. In literature, there exist several slightly deviating definitions. Breeds are formed through genetic isolation and either natural adaptation to the environment or selective breeding, or a combination of the two. Despite the centrality of the idea of ""breeds"" to animal husbandry and agriculture, no single, scientifically accepted definition of the term exists. It was shown by set- theoretic means that for the term breed an infinite number of different definitions, which more or less meet the common requirements found in literature, can be given. A breed is therefore not an objective or biologically verifiable classification but is instead a term of art amongst groups of breeders who share a consensus around what qualities make some members of a given species members of a nameable subset. Another point of view is that a breed is consistent enough in type to be logically grouped together and when mated within the group produce the same type. When bred together, individuals of the same breed pass on these predictable traits to their offspring, and this ability – known as ""breeding true"" – is a requirement for a breed. Plant breeds are more commonly known as cultivars. The offspring produced as a result of breeding animals of one breed with other animals of another breed are known as crossbreeds or mixed breeds. Crosses between animal or plant variants above the level of breed/cultivar are referred to as hybrids."	specific group of domestic animals	wikipedia
Breed	breed	copulate with a female, used especially of horses	breed, cover	wordnet
Breed	breed	a stock of animals or plants within a species having a distinctive appearance and typically having been developed by deliberate selection.	NA	owlbot
Breed	breed	A breed is variety	NA	GenericsKB
Sex	sex	Organisms of many species are specialized into male and female varieties, each known as a sex. Sexual reproduction involves the combining and mixing of genetic traits: specialized cells known as gametes combine to form offspring that inherit traits from each parent. The gametes produced by an organism define its sex: males produce small gametes while females produce large gametes . Individual organisms which produce both male and female gametes are termed hermaphroditic. Gametes can be identical in form and function , but, in many cases, an asymmetry has evolved such that two different types of gametes exist . Physical differences are often associated with the different sexes of an organism; these sexual dimorphisms can reflect the different reproductive pressures the sexes experience. For instance, mate choice and sexual selection can accelerate the evolution of physical differences between the sexes. Among humans and other mammals, males typically carry an X and a Y chromosome , whereas females typically carry two X chromosomes , which are a part of the XY sex-determination system. Humans may also be intersex. Other animals have various sex-determination systems, such as the ZW system in birds, the X0 system in insects, and various environmental systems, for example in reptiles and crustaceans. Fungi may also have more complex allelic mating systems, with sexes not accurately described as male, female, or hermaphroditic.	either of two main divisions (male and female) into which many organisms can be placed according to reproductive function or organs	wikipedia
Sex	sex	the properties that distinguish organisms on the basis of their reproductive roles	sex, gender, sexuality	wordnet
Sex	sex	determine the sex of.	NA	owlbot
Sex	sex	Sex affects age determination and wear of molariform teeth in white-tailed deer	NA	GenericsKB
Foaled	foaled	give birth to a foal	foal	wordnet
Foaled	foaled	(of a mare) give birth to a foal.	NA	owlbot
Foaled	foaled	Foals are always color of sire	NA	GenericsKB
Died	died	Death is the permanent cessation of all biological functions that sustain a living organism. Phenomena which commonly bring about death include aging, physiological or organ failure, predation, poisoning, malnutrition, disease, suicide, homicide, asphyxia, drowning, severe burns, drug intoxication, starvation, dehydration, electrocution, intense heat or cold, radiation toxicity, warfare attacks such as bombings, as well as explosions and accidents or major trauma resulting in fatal injury. The remains of a living organism begin to decompose shortly after death. It is an inevitable process eventually occurring in all living organisms. As of the early 21st century, over 150,000 humans die each day. Death, particularly of humans, has commonly been considered a sad or unpleasant occasion, due to the affection for the deceased and the termination of social and familial bonds. Other concerns include fear of death, necrophobia, anxiety, sorrow, grief, emotional pain, depression, sympathy, compassion, solitude, or saudade. Many cultures and religions have the idea of an afterlife, and also hold the idea of judgement and reward for good deeds or punishment for sin.	permanent cessation of vital functions	wikipedia
Died	died	pass from physical life and lose all bodily attributes and functions necessary to sustain life	die, decease, perish, go, exit, pass_away, expire, pass, kick_the_bucket, cash_in_one's_chips, buy_the_farm, conk, give-up_the_ghost, drop_dead, pop_off, choke, croak, snuff_it	wordnet
Died	died	(of a person, animal, or plant) stop living.	NA	owlbot
Died	die	Dies  dreams	NA	GenericsKB
Color	color	"Color , or colour , is the characteristic of visual perception described through color categories , with names such as red, orange, yellow, green, blue, or purple. This perception of color derives from the stimulation of photoreceptor cells by electromagnetic radiation . Color categories and physical specifications of color are associated with objects through the wavelengths of the light that is reflected from them and their intensities. This reflection is governed by the object's physical properties such as light absorption, emission spectra, etc. By defining a color space, colors can be identified numerically by coordinates, which in 1931 were also named in global agreement with internationally agreed color names like mentioned above by the International Commission on Illumination. The RGB color space for instance is a color space corresponding to human trichromacy and to the three cone cell types that respond to three bands of light: long wavelengths, peaking near 564–580 nm ; medium-wavelength, peaking near 534–545 nm ; and short-wavelength light, near 420–440 nm . There may also be more than three color dimensions in other color spaces, such as in the CMYK color model, wherein one of the dimensions relates to a color's colorfulness). The photo-receptivity of the ""eyes"" of other species also varies considerably from that of humans and so results in correspondingly different color perceptions that cannot readily be compared to one another. Honeybees and bumblebees for instance have trichromatic color vision sensitive to ultraviolet but is insensitive to red. Papilio butterflies possess six types of photoreceptors and may have pentachromatic vision. The most complex color vision system in the animal kingdom has been found in stomatopods with up to 12 spectral receptor types thought to work as multiple dichromatic units. The science of color is sometimes called chromatics , colorimetry , or simply color science. It includes the study of the perception of color by the human eye and brain, the origin of color in materials, color theory in art, and the physics of electromagnetic radiation in the visible range ."	visual perception of light wavelengths	wikipedia
Color	color	a visual attribute of things that results from the light they emit or transmit or reflect	color, colour, coloring, colouring	wordnet
Color	color	vivid appearance resulting from the juxtaposition of many bright things.	NA	owlbot
Color	color	Color affects moods	NA	GenericsKB
