key	keyword	definition	description	source
Location	location	In geography, location and place are used to denote a point or an area on the Earth's surface or elsewhere. The term location generally implies a higher degree of certainty than place , the latter often indicating an entity with an ambiguous boundary, relying more on human or social attributes of place identity and sense of place than on geometry.	point or an area on the Earth's surface or elsewhere	wikipedia
Location	location	a point or extent in space	location	wordnet
Location	location	a particular place or position.	NA	owlbot
Location	location	Location has a significant impact on crime in India 	NA	GenericsKB
Address	address	An address is a collection of information, presented in a mostly fixed format, used to give the location of a building, apartment, or other structure or a plot of land, generally using political boundaries and street names as references, along with other identifiers such as house or apartment numbers and organization name. Some addresses also contain special codes, such as a postal code, to make identification easier and aid in the routing of mail. Addresses provide a means of physically locating a building. They are used in identifying buildings as the end points of a postal system and as parameters in statistics collection, especially in census-taking and the insurance industry. Address formats are different in different places, and unlike latitude and longitude coordinates, there is no simple mapping from an address to a location.	collection of information that describes the location of a building, apartment, or other structure	wikipedia
Address	address	a sign in front of a house or business carrying the conventional form by which its location is described	address	wordnet
Address	address	the particulars of the place where someone lives or an organization is situated.	NA	owlbot
Address	address	Addresses are code	NA	GenericsKB
Opening date	opening	These terms are used in contract bridge, using duplicate or rubber scoring	Wikimedia list article	wikipedia
Opening date	date	Chronological dating , or simply dating , is the process of attributing to an object or event a date in the past, allowing such object or event to be located in a previously established chronology	process of attributing to an object or event a date in the past	wikipedia
Opening date	opening	opportunity especially for employment or promotion	opening	wordnet
Opening date	date	the specified day of the month	date, day_of_the_month	wordnet
Opening date	opening	Openings are ceremony	NA	GenericsKB
Opening date	date	Date is a day	NA	GenericsKB
Theme	theme	The Theme is a 1979 Soviet comedy film directed by Gleb Panfilov	1979 film by Gleb Panfilov	wikipedia
Theme	theme	(music) melodic subject of a musical composition	theme, melodic_theme, musical_theme, idea	wordnet
Theme	theme	the subject of a talk, piece of writing, exhibition, etc.; a topic.	NA	owlbot
Theme	theme	Themes are films	NA	GenericsKB
No. of rooms	room	In a building, a room is any space enclosed within a number of walls to which entry is possible only by a door or other dividing structure that connects it either to a passageway, to another room, or to the outdoors, that is large enough for several persons to move about, and whose size, fixtures, furnishings, and sometimes placement within the building support the activity to be conducted in it.	distinguishable space within a building or other structure	wikipedia
No. of rooms	rooms	an area within a building enclosed by walls and floor and ceiling	room	wordnet
No. of rooms	rooms	space that can be occupied or where something can be done.	NA	owlbot
No. of rooms	room	Rooms are containers	NA	GenericsKB
Total gaming space	total	Cincom Systems, Inc	NA	wikipedia
Total gaming space	gaming	To gamble is to participate in gambling, staking something of value on an event with an uncertain outcome	Wikimedia disambiguation page	wikipedia
Total gaming space	space	"Space is the boundless three-dimensional extent in which objects and events have relative position and direction. Physical space is often conceived in three linear dimensions, although modern physicists usually consider it, with time, to be part of a boundless four-dimensional continuum known as spacetime. The concept of space is considered to be of fundamental importance to an understanding of the physical universe. However, disagreement continues between philosophers over whether it is itself an entity, a relationship between entities, or part of a conceptual framework. Debates concerning the nature, essence and the mode of existence of space date back to antiquity; namely, to treatises like the Timaeus of Plato, or Socrates in his reflections on what the Greeks called khôra , or in the Physics of Aristotle in the definition of topos , or in the later ""geometrical conception of place"" as ""space qua extension"" in the Discourse on Place of the 11th-century Arab polymath Alhazen. Many of these classical philosophical questions were discussed in the Renaissance and then reformulated in the 17th century, particularly during the early development of classical mechanics. In Isaac Newton's view, space was absolute—in the sense that it existed permanently and independently of whether there was any matter in the space. Other natural philosophers, notably Gottfried Leibniz, thought instead that space was in fact a collection of relations between objects, given by their distance and direction from one another. In the 18th century, the philosopher and theologian George Berkeley attempted to refute the ""visibility of spatial depth"" in his Essay Towards a New Theory of Vision. Later, the metaphysician Immanuel Kant said that the concepts of space and time are not empirical ones derived from experiences of the outside world—they are elements of an already given systematic framework that humans possess and use to structure all experiences. Kant referred to the experience of ""space"" in his Critique of Pure Reason as being a subjective ""pure a priori form of intuition"". In the 19th and 20th centuries mathematicians began to examine geometries that are non-Euclidean, in which space is conceived as curved , rather than flat. According to Albert Einstein's theory of general relativity, space around gravitational fields deviates from Euclidean space. Experimental tests of general relativity have confirmed that non-Euclidean geometries provide a better model for the shape of space."	general framework of distances and directions according to a physical observer in its proper time	wikipedia
Total gaming space	total	determine the sum of	total, tot, tot_up, sum, sum_up, summate, tote_up, add, add_together, tally, add_up	wordnet
