key	keyword	definition	description	source
Country	country	"The term country refers to a political state, nation, or controlled territory. It is often referred to as the land of an individual's birth, residence, or citizenship. A country may be an independent sovereign state or part of a larger state, as a non-sovereign or formerly sovereign political division, a physical territory with a government, or a geographic region associated with sets of previously independent or differently associated people with distinct political characteristics. It is not inherently sovereign. Countries can refer both to sovereign states and to other political entities, while other times it can refer only to states. For example, the CIA World Factbook uses the word in its ""Country name"" field to refer to ""a wide variety of dependencies, areas of special sovereignty, uninhabited islands, and other entities in addition to the traditional countries or independent states"". The largest country in the world is Russia, while the most populous is China, followed by India and the United States of America. The newest country is South Sudan."	distinct region in geography; a broad term that can include political divisions or regions associated with distinct political characteristics	wikipedia
Country	country	the territory occupied by a nation	country, state, land	wordnet
Country	country	districts and small settlements outside large urban areas or the capital.	NA	owlbot
Country	country	A country is an unit	NA	GenericsKB
Administrative region	administrative region	"An administrative division , unit , entity , area or region , also referred to as a subnational entity , constituent unit , or country subdivision , is a portion of a country or other region delineated for the purpose of administration. Administrative divisions are granted a certain degree of autonomy and are usually required to manage themselves through their own local governments. Countries are divided up into these smaller units to make managing their land and the affairs of their people easier. A country may be divided into provinces, states, counties, cantons or other sub-units, which, in turn, may be divided in whole or in part into municipalities, counties or others. Administrative divisions are conceptually separate from dependent territories, with the former being an integral part of the state and the other being only under some lesser form of control. However, the term ""administrative division"" can include dependent territories as well as accepted administrative divisions . For clarity and convenience the standard neutral reference for the largest administrative subdivision of a country is called the ""first-level administrative division"" or ""first administrative level"". Next smaller is called ""second-level administrative division"" or ""second administrative level""."	territorial entity for administration purposes, with or without its own local government	wikipedia
Administrative region	administrative	of or relating to or responsible for administration	administrative	wordnet
Administrative region	region	the extended spatial location of something	region, part	wordnet
Administrative region	region	Region is the hiking region defined on the main hiking page 	NA	GenericsKB
Regional unit	regional unit	The 74 regional units are administrative units of Greece. They are subdivisions of the country's 13 regions, and are further subdivided into municipalities. They were introduced as part of the Kallikratis administrative reform on 1 January 2011 and are comparable in area and, in the mainland, coterminous with the 'pre- Kallikratis' prefectures of Greece.	administrative territorial entity of Greece	wikipedia
Regional unit	regional	related or limited to a particular region	regional	wordnet
