key	keyword	definition	description	source
Country	country	"The term country refers to a political state, nation, or controlled territory. It is often referred to as the land of an individual's birth, residence, or citizenship. A country may be an independent sovereign state or part of a larger state, as a non-sovereign or formerly sovereign political division, a physical territory with a government, or a geographic region associated with sets of previously independent or differently associated people with distinct political characteristics. It is not inherently sovereign. Countries can refer both to sovereign states and to other political entities, while other times it can refer only to states. For example, the CIA World Factbook uses the word in its ""Country name"" field to refer to ""a wide variety of dependencies, areas of special sovereignty, uninhabited islands, and other entities in addition to the traditional countries or independent states"". The largest country in the world is Russia, while the most populous is China, followed by India and the United States of America. The newest country is South Sudan."	distinct region in geography; a broad term that can include political divisions or regions associated with distinct political characteristics	wikipedia
Country	country	the territory occupied by a nation	country, state, land	wordnet
Country	country	districts and small settlements outside large urban areas or the capital.	NA	owlbot
Country	country	A country is an unit	NA	GenericsKB
Coordinates	coordinates	"In geometry, a coordinate system is a system that uses one or more numbers, or coordinates , to uniquely determine the position of the points or other geometric elements on a manifold such as Euclidean space. The order of the coordinates is significant, and they are sometimes identified by their position in an ordered tuple and sometimes by a letter, as in ""the x -coordinate"". The coordinates are taken to be real numbers in elementary mathematics, but may be complex numbers or elements of a more abstract system such as a commutative ring. The use of a coordinate system allows problems in geometry to be translated into problems about numbers and vice versa ; this is the basis of analytic geometry."	System for determining the position of a point by a tuple of scalars	wikipedia
Coordinates	coordinates	a number that identifies a position relative to an axis	coordinate, co-ordinate	wordnet
Coordinates	coordinates	bring the different elements of (a complex activity or organization) into a harmonious or efficient relationship.	NA	owlbot
Federal subject	federal subject	"The federal subjects of Russia , also referred to as the subjects of the Russian Federation or simply as the subjects of the federation , are the constituent entities of Russia, its top-level political divisions according to the Constitution of Russia. Since March 18, 2014, the Russian Federation constitutionally has consisted of 85 federal subjects, of which two are located on the Crimean Peninsula, which is not recognized internationally as part of Russia. According to the Russian Constitution, the Russian Federation consists of republics, krais, oblasts, cities of federal importance, an autonomous oblast and autonomous okrugs, all of which are equal subjects of the Russian Federation. Three Russian cities of federal importance have a status of both city and separate federal subject which comprises other cities and towns within each federal city—keeping older structures of postal addresses. In 1993 the Russian Federation comprised 89 federal subjects. By 2008, the number of federal subjects had decreased to 83 because of several mergers. In 2014, Sevastopol and the Republic of Crimea became the 84th and 85th federal subjects of Russia. Every federal subject has its own head, a parliament, and a constitutional court. Each federal subject has its own constitution and legislation. Subjects have equal rights in relations with federal government bodies. The federal subjects have equal representation—two delegates each—in the Federation Council, the upper house of the Federal Assembly. They do, however, differ in the degree of autonomy they enjoy . Post-Soviet Russia formed during the history of the Russian Soviet Federative Socialist Republic within the USSR and did not change at the time of the dissolution of the Soviet Union in 1991. In 1992, during so-called ""parade of sovereignties"", separatist sentiments and the War of Laws within Russia, the Russian regions signed the Federation Treaty , establishing and regulating the current inner composition of Russia, based on the division of authorities and powers among Russian government bodies and government bodies of constituent entities. The Federation Treaty was included in the text of the 1978 Constitution of the Russian SFSR. The current Constitution of Russia, adopted by national referendum on 12 December 1993, came into force on December 25, 1993 and abolished the model of the Soviet system of government introduced in 1918 by Vladimir Lenin and based on the right to secede from the country and on unlimited sovereignty of federal subjects , which conflicts with the country's integrity and federal laws. The new constitution eliminated a number of legal conflicts, reserved the rights of the regions, introduced local self-government and did not grant the Soviet- era right to secede from the country. In the late 1990s and early 2000s, the political system became de jure closer to other modern federal states with a republican form of government in the world. In the 2000s, following the policy of Vladimir Putin and of the United Russia party , the Russian parliament changed the distribution of tax revenues, reduced the number of elections in the regions and gave more power to the federal authorities."	official constitutional top-level political division of Russia	wikipedia
Federal subject	federal	of or relating to the central government of a federation	federal	wordnet
Federal subject	subject	something (a person or object or scene) selected by an artist or photographer for graphic representation	subject, content, depicted_object	wordnet
