key	keyword	definition	description	source
Former names	name	"A name is a term used for identification. They can identify a class or category of things, or a single thing, either uniquely, or within a given context. The entity identified by a name is called its referent. A personal name identifies, not necessarily uniquely, a specific individual human. The name of a specific entity is sometimes called a proper name and is, when consisting of only one word, a proper noun. Other nouns are sometimes called "" common names "" or "" general names "". A name can be given to a person, place, or thing; for example, parents can give their child a name or a scientist can give an element a name. Caution must be exercised when translating, for there are ways that one language may prefer one type of name over another. For example, the French sometimes refer to Aristotle as ""le Stagirite"" from one spelling of his place of birth, and English speakers often refer to Shakespeare as ""The Bard"", recognizing him as a paragon writer of the language."	word or term used for identification; see also proper noun (Q147276) and personal name (Q1071027)	wikipedia
Former names	names	by the sanction or authority of	name	wordnet
Former names	names	(in the UK) an insurance underwriter belonging to a Lloyd's syndicate.	NA	owlbot
Former names	name	A name is a part	NA	GenericsKB
Motto	motto	A motto is the general motivation or intention of an individual, family, social group or organization. Mottos are usually found predominantly in written form , and may stem from long traditions of social foundations, or from significant events, such as a civil war or a revolution. A motto may be in any language, but Latin has been widely used, especially in the Western world.	short sentence expressing a motivation	wikipedia
Motto	motto	a favorite saying of a sect or political group	motto, slogan, catchword, shibboleth	wordnet
Motto	motto	a short sentence or phrase chosen as encapsulating the beliefs or ideals of an individual, family, or institution.	NA	owlbot
Motto	motto	A motto is expression	NA	GenericsKB
Motto in English	motto	A motto is the general motivation or intention of an individual, family, social group or organization. Mottos are usually found predominantly in written form , and may stem from long traditions of social foundations, or from significant events, such as a civil war or a revolution. A motto may be in any language, but Latin has been widely used, especially in the Western world.	short sentence expressing a motivation	wikipedia
Motto in English	english	British may refer to:	Wikimedia disambiguation page	wikipedia
Motto in English	motto	a favorite saying of a sect or political group	motto, slogan, catchword, shibboleth	wordnet
Motto in English	english	an Indo-European language belonging to the West Germanic branch; the official language of Britain and the United States and most of the commonwealth countries	English, English_language	wordnet
Motto in English	motto	Mottos are sayings	NA	GenericsKB
Type	type	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Type	type	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Type	type	a design on either side of a medal or coin.	NA	owlbot
Type	type	A type is a kind	NA	GenericsKB
Established	established	The European Single Market , Internal Market or Common Market is a single market which seeks to guarantee the free movement of goods, capital, services, and labour – the ‘ four freedoms ‘ – within the European Union 	single market of the European Union and participating non-EU countries	wikipedia
Established	established	set up or lay the groundwork for	establish, found, plant, constitute, institute	wordnet
Established	established	set up on a firm or permanent basis.	NA	owlbot
Endowment	endowment	In economics, capital consists of assets that can enhance one's power to perform economically useful work	already-produced durable goods that are used in production of goods or services	wikipedia
Endowment	endowment	the capital that provides income for an institution	endowment, endowment_fund	wordnet
Endowment	endowment	a form of life insurance involving payment of a fixed sum to the insured person on a specified date, or to their estate should they die before this date.	NA	owlbot
Endowment	endowment	Endowment is a permanent fund from which earned income is spent	NA	GenericsKB
President	president	Four ships and two shore establishments of the Royal Navy have been named HMS Buzzard after the bird, the buzzard:	Wikimedia disambiguation page	wikipedia
President	president	the head administrative officer of a college or university	president, prexy	wordnet
President	president	the elected head of a republican state.	NA	owlbot
President	president	A president is a business executive	NA	GenericsKB
Academic staff	academic staff	"Academic personnel , also known as faculty member or member of the faculty or academics or academic staff , are the teaching staff of a university: professors of various ranks, lecturers, and/or researchers. The term faculty in this sense is most commonly used in this context in the United States and Canada, and generally includes professors of various ranks: adjunct professors, assistant professors, associate professors, and professors, usually tenured in terms of their contract of employment. In British and Australian/NZ English ""faculty"" usually refers to a sub-division of a university , not to the employees, as it can also do in North America. Law Enforcement instructors at community colleges are important parts of the certificated faculty."	academic staff	wikipedia
Academic staff	academic	marked by a narrow focus on or display of learning especially its trivial aspects	academic, donnish, pedantic	wordnet
Academic staff	staff	the body of teachers and administrators at a school	staff, faculty	wordnet
Academic staff	academic	Academics are often public intellectuals in the hard sciences and some social sciences	NA	GenericsKB
Academic staff	staff	Staff become experts	NA	GenericsKB
