key	keyword	definition	description	source
Developer	developer	A computer programmer , sometimes called a software developer , a programmer or more recently a coder , is a person who creates computer software	person who writes computer software	wikipedia
Developer	developer	photographic equipment consisting of a chemical solution for developing film	developer	wordnet
Developer	developer	a person or thing that develops something.	NA	owlbot
Developer	developer	Developer creates databases	NA	GenericsKB
Written in	written in	A write-in candidate is a candidate in an election whose name does not appear on the ballot, but for whom voters may vote nonetheless by writing in the person's name. The system is almost totally confined to elections in the United States. Some U.S. states and local jurisdictions allow a voter to affix a sticker, with the write-in candidate's name, to the ballot in lieu of actually writing in the candidate's name. Write-in candidacies are sometimes a result of a candidate being legally or procedurally ineligible to run under their own name or party; write-in candidacies may be permitted where term limits bar an incumbent candidate from being officially nominated for, or being listed on the ballot for, re-election. In some cases, write-in campaigns have been organized to support a candidate who is not personally involved in running; this may be a form of draft campaign. Write-in candidates rarely win, and sometimes write-in votes are cast for ineligible people or fictional characters. Some jurisdictions require write-in candidates be registered as official candidates before the election. This is standard in elections with a large pool of potential candidates, as there may be multiple candidates with the same name that could be written in. In some cases, however, the number of write-in votes cast in an election is greater than the entire margin of victory, suggesting that the write-ins may have been sufficient to tip the balance and change the outcome of the election by creating a spoiler effect. Many U.S. states and municipalities allow for write-in votes in a partisan primary election where no candidate is listed on the ballot to have the same functional effect as nominating petitions: for example, if there are no Reform Party members on the ballot for state general assembly and a candidate receives more than 200 write-in votes when the primary election is held , the candidate will be placed on the ballot on that ballot line for the general election. In most places, this provision is in place for non-partisan elections as well. A write-in option may occasionally be available in a multiple-choice referendum; for example in the January 1982 Guamanian status referendum.	candidate in an election whose name does not appear on the ballot, but for whom voters may vote nonetheless by writing in the person's name	wikipedia
Written in	written	produce a literary work	write, compose, pen, indite	wordnet
Written in	write	Writes  communicates	NA	GenericsKB
OS family	os	Austrian Airlines AG , sometimes shortened to Austrian , is the flag carrier of Austria and a subsidiary of the Lufthansa Group	Austrian flag carrier airline	wikipedia
OS family	family	"In human society, family is a group of people related either by consanguinity or affinity . The purpose of families is to maintain the well-being of its members and of society. Ideally, families would offer predictability, structure, and safety as members mature and participate in the community. In most societies, it is within families that children acquire socialization for life outside the family. Additionally, as the basic unit for meeting the basic needs of its members, it provides a sense of boundaries for performing tasks in a safe environment, ideally builds a person into a functional adult, transmits culture, and ensures continuity of humankind with precedents of knowledge. Anthropologists generally classify most family organizations as matrifocal ; patrifocal ; conjugal ; avuncular ; or extended . Members of the immediate family may include spouses, parents, grandparents, brothers, sisters, sons, and daughters. Members of the extended family may include aunts, uncles, cousins, nephews, nieces, and siblings-in-law. Sometimes these are also considered members of the immediate family, depending on an individual's specific relationship with them, and the legal definition of ""immediate family"" varies. Sexual relations with family members are regulated by rules concerning incest such as the incest taboo. The field of genealogy aims to trace family lineages through history. The family is also an important economic unit studied in family economics. The word ""families"" can be used metaphorically to create more inclusive categories such as community, nationhood, global village, and humanism."	group of people affiliated by consanguinity, affinity, or co-residence	wikipedia
OS family	os	(computer science) software that controls the execution of computer programs and may provide various services	operating_system, OS	wordnet
OS family	family	a collection of things sharing a common attribute	class, category, family	wordnet
OS family	os	Oses are software	NA	GenericsKB
OS family	family	A family is an unit	NA	GenericsKB
Working state	work	Grand Hustle Presents: In da Streetz Volume 4 is a hip hop compilation album by recording artists of American record label Grand Hustle, founded by rapper T	compilation album	wikipedia
Working state	working	have an effect or outcome; often the one desired or expected	work, act	wordnet
Working state	state	the way something is with respect to its main attributes	state	wordnet
Working state	work	Work affects family, and family affects work	NA	GenericsKB
Working state	state	State is a tuple containing the state of the coder	NA	GenericsKB
Source model	source model	The open-source model is a decentralized software development model that encourages open collaboration. A main principle of open-source software development is peer production, with products such as source code, blueprints, and documentation freely available to the public. The open-source movement in software began as a response to the limitations of proprietary code. The model is used for projects such as in open-source appropriate technology, and open- source drug discovery. Open source promotes universal access via an open-source or free license to a product's design or blueprint, and universal redistribution of that design or blueprint. Before the phrase open source became widely adopted, developers and producers used a variety of other terms. Open source gained hold with the rise of the Internet. The open-source software movement arose to clarify copyright, licensing, domain, and consumer issues. Generally, open source refers to a computer program in which the source code is available to the general public for use or modification from its original design. Open-source code is meant to be a collaborative effort, where programmers improve upon the source code and share the changes within the community. Code is released under the terms of a software license. Depending on the license terms, others may then download, modify, and publish their version back to the community. Many large formal institutions have sprung up to support the development of the open-source movement, including the Apache Software Foundation, which supports community projects such as the open-source framework Apache Hadoop and the open-source HTTP server Apache HTTP.	philosophy about free redistribution and access to a product	wikipedia
Source model	source	a facility where something is available	source	wordnet
Source model	model	a hypothetical description of a complex entity or process	model, theoretical_account, framework	wordnet
Source model	source	Source hashing is similar to hashing in a database	NA	GenericsKB
Source model	model	A model is a theory	NA	GenericsKB
Initial release	initial	"In a written or published work, an initial or drop cap is a letter at the beginning of a word, a chapter, or a paragraph that is larger than the rest of the text. The word is derived from the Latin initialis , which means standing at the beginning. An initial is often several lines in height and in older books or manuscripts, sometimes ornately decorated. In illuminated manuscripts, initials with images inside them, such as those illustrated here, are known as historiated initials. They were an invention of the Insular art of the British Isles in the eighth century. Initials containing, typically, plant-form spirals with small figures of animals or humans that do not represent a specific person or scene are known as ""inhabited"" initials. Certain important initials, such as the Beatus initial or ""B"" of Beatus vir... at the opening of Psalm 1 at the start of a vulgate Latin psalter, could occupy a whole page of a manuscript. These specific initials, in an illuminated manuscript, also were called initiums."	letter at the beginning of a word, a chapter, or a paragraph that is larger than the rest of the text	wikipedia
Initial release	release	The ICD-10 Procedure Coding System is an international system of medical classification used for procedural coding	International Classification of Diseases 10th Revision (ICD-10) procedure classification system, published by the US for classifying procedures	wikipedia
Initial release	initial	occurring at the beginning	initial	wordnet
Initial release	release	euphemistic expressions for death	passing, loss, departure, exit, expiration, going, release	wordnet
Initial release	initial	Initials are the most usual form of abbreviation	NA	GenericsKB
Initial release	release	Releases are devices	NA	GenericsKB
