key	keyword	definition	description	source
Type	type	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Type	type	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Type	type	a design on either side of a medal or coin.	NA	owlbot
Type	type	A type is a kind	NA	GenericsKB
Motto	motto	A motto is the general motivation or intention of an individual, family, social group or organization. Mottos are usually found predominantly in written form , and may stem from long traditions of social foundations, or from significant events, such as a civil war or a revolution. A motto may be in any language, but Latin has been widely used, especially in the Western world.	short sentence expressing a motivation	wikipedia
Motto	motto	a favorite saying of a sect or political group	motto, slogan, catchword, shibboleth	wordnet
Motto	motto	a short sentence or phrase chosen as encapsulating the beliefs or ideals of an individual, family, or institution.	NA	owlbot
Motto	motto	A motto is expression	NA	GenericsKB
Eligibility	eligibility	An election is a formal group decision-making process by which a population chooses an individual to hold public office	process by which a population chooses an individual to hold public office	wikipedia
Eligibility	eligibility	the quality or state of being eligible	eligibility	wordnet
Eligibility	eligibility	fit or proper to be chosen; worthy of choice; desirable: to marry an eligible bachelor. Synonyms: suitable, fitting. Antonyms: ineligible, unsuitable, unacceptable. meeting the stipulated requirements, as to participate, compete, or work; qualified.	NA	owlbot
Eligibility	eligibility	Eligibility is qualifications	NA	GenericsKB
Awarded for	award	An award , sometimes called a distinction , is something given to a recipient as a token of recognition of excellence in a certain field. When the token is a medal, ribbon or other item designed for wearing, it is known as a decoration. An award may be described by three aspects: 1) who is given 2) what 3) by whom, all varying according to purpose. The recipient is often a single person or else a representative of a group of people, be it an organisation, a sports team or a whole country. The award item may be a decoration, that is an insignia suitable for wearing, such as a medal , badge, ribbon or pin. It can also be a token object such as prize, trophy or commemorative plaque. The award may also be or be accompanied by a title, certificate or diploma, as well as an object of direct value such as money or a scholarship. Furthermore, an honorable mention is an award given, typically in education, that does not confer the recipient a higher standing but is considered worth mentioning in an honourable way. An award may be conferred as a state decoration by sovereign state, dynasty or other public authority , or else a private organisation or individual. The latter may also include ecclesiastical authorities, such as in the case of ecclesiastical awards. For example, the Nobel Prize recognizes contributions to society, while the Pulitzer prize honors literary achievements. An award may also simply be a public acknowledgment of excellence, without any tangible token or prize. Awards for sports tournaments often take the form of cups, following a tradition harking back to the ancient Greek tripod given to winners in athletic contests. The Stanley Cup is a modern example. In contrast, awards for employee recognition often take the form of plaques or crystal pieces.. An award may carry a monetary prize given to the recipient. Finally, an award may recognize participation rather than victory. There is controversy regarding the appropriateness of participation awards for students in United States schools. A relative field to awards is phaleristics, an auxiliary science of history and numismatics which studies orders, fraternities and award items, such as medals and other decorations.	something given to a person or a group of people to recognize their merit or excellence	wikipedia
Awarded for	awarded	give, especially as an honor or reward	award, present	wordnet
Awarded for	awarded	give or order the giving of (something) as an official payment, compensation, or prize to (someone).	NA	owlbot
Awarded for	award	An award is a grant	NA	GenericsKB
Status	status	A city is a large human settlement	large permanent human settlement	wikipedia
Status	status	a state at a particular time	condition, status	wordnet
Status	status	relative social or professional position; standing.	NA	owlbot
Status	status	Status affects values	NA	GenericsKB
Founder	founder	Internet Relay Chat services is a name for a set of features implemented on many modern Internet Relay Chat networks	type of service	wikipedia
Founder	founder	a person who founds or establishes some institution	founder, beginner, founding_father, father	wordnet
Founder	founder	a person who establishes an institution or settlement.	NA	owlbot
Founder	founder	Founder is a person	NA	GenericsKB
Grand Master	grand master	A Grand Master is a title of honour as well as an office in Freemasonry, given to a freemason elected to oversee a Masonic jurisdiction, derived from the office of Grand Masters in chivalric orders	masonic leader	wikipedia
Grand Master	grand	a piano with the strings on a horizontal harp-shaped frame; usually supported by three legs	grand_piano, grand	wordnet
Grand Master	master	a person who has general authority over others	overlord, master, lord	wordnet
Grand Master	grand	Grands are slightly smaller and their tail feathers and under tail coverts are red with yellow tips	NA	GenericsKB
Grand Master	master	Masters are authority	NA	GenericsKB
Chancellor	chancellor	Chancellor is a title of various official positions in the governments of many nations. The original chancellors were the cancellarii of Roman courts of justice—ushers, who sat at the cancelli or lattice work screens of a basilica or law court, which separated the judge and counsel from the audience. A chancellor's office is called a chancellery or chancery. The word is now used in the titles of many various officers in all kinds of settings . Nowadays the term is most often used to describe: * The head of the government * A person in charge of foreign affairs * A person with duties related to justice * A person in charge of financial and economic issues * The head of a university	executive position in a government, church or university	wikipedia
Chancellor	chancellor	the person who is head of state (in several countries)	chancellor, premier, prime_minister	wordnet
Chancellor	chancellor	a senior state or legal official.	NA	owlbot
Chancellor	chancellor	A chancellor is a chief of state	NA	GenericsKB
Grades	grades	a degree of ablaut	grade, gradation	wordnet
Grades	grades	a variety of cattle produced by crossing with a superior breed.	NA	owlbot
Grades	grade	Grades are cattle	NA	GenericsKB
First induction	induction	Cellular differentiation is the process in which a cell changes from one cell type to another	The process in which relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism.	wikipedia
First induction	induction	reasoning from detailed facts to general principles	generalization, generalisation, induction, inductive_reasoning	wordnet
First induction	induction	the action or process of inducting someone to a post or organization.	NA	owlbot
First induction	induction	An induction is ceremony	NA	GenericsKB
