key	keyword	definition	description	source
Brand	brand	"A brand is a name, term, design, symbol or any other feature that identifies one seller's good or service as distinct from those of other sellers. Brands are used in business, marketing, and advertising for recognition and, importantly, to create and store value as brand equity for the object identified, to the benefit of the brand's customers, its owners and shareholders. Name brands are sometimes distinguished from generic or store brands. The practice of branding is thought to have begun with the ancient Egyptians, who were known to have engaged in livestock branding as early as 2,700 BCE. Branding was used to differentiate one person's cattle from another's by means of a distinctive symbol burned into the animal's skin with a hot branding iron. If a person stole any of the cattle, anyone else who saw the symbol could deduce the actual owner. The term has been extended to mean a strategic personality for a product or company, so that ""brand"" now suggests the values and promises that a consumer may perceive and buy into. Over time the practice of branding objects extended to a broader range of packaging and goods offered for sale including oil, wine, cosmetics, and fish sauce and, in the 21st century, extends even further into services , political parties and people . Branding in terms of painting a cow with symbols or colors at flea markets was considered to be one of the oldest forms of the practice. In the modern era, the concept of branding has expanded to include deployment by a manager of the marketing and communication techniques and tools that help to distinguish a company or products from competitors, aiming to create a lasting impression in the minds of customers. The key components that form a brand's toolbox include a brand's identity, personality, product design, brand communication , brand awareness, brand loyalty, and various branding strategies. Many companies believe that there is often little to differentiate between several types of products in the 21st century, hence branding is among a few remaining forms of product differentiation. Brand equity is the measurable totality of a brand's worth and is validated by observing the effectiveness of these branding components. As markets become increasingly dynamic and fluctuating, brand equity is built by the deployment of marketing techniques to increase customer satisfaction and customer loyalty, with side effects like reduced price sensitivity. A brand is, in essence, a promise to its customers of what they can expect from products and may include emotional as well as functional benefits. When a customer is familiar with a brand or favors it incomparably to its competitors, a corporation has reached a high level of brand equity. Special accounting standards have been devised to assess brand equity. In accounting, a brand defined as an intangible asset, is often the most valuable asset on a corporation's balance sheet. Brand owners manage their brands carefully to create shareholder value. Brand valuation is a management technique that ascribes a monetary value to a brand, and allows marketing investment to be managed to maximize shareholder value. Although only acquired brands appear on a company's balance sheet, the notion of putting a value on a brand forces marketing leaders to be focused on long term stewardship of the brand and managing for value. The word ‘brand’ is often used as a metonym referring to the company that is strongly identified with a brand. Marque or make are often used to denote a brand of motor vehicle, which may be distinguished from a car model. A concept brand is a brand that is associated with an abstract concept, like breast cancer awareness or environmentalism, rather than a specific product, service, or business. A commodity brand is a brand associated with a commodity."	identification for a good or service	wikipedia
Brand	brand	a cutting or thrusting weapon that has a long metal blade and a hilt with a hand guard	sword, blade, brand, steel	wordnet
Brand	brand	an identifying mark burned on livestock or (especially in former times) criminals or slaves with a branding iron.	NA	owlbot
Brand	brand	A brand is a name	NA	GenericsKB
Slogan	slogan	"A slogan is a memorable motto or phrase used in a clan, political, commercial, religious, and other context as a repetitive expression of an idea or purpose, with the goal of persuading members of the public or a more defined target group. The Oxford Dictionary of English defines a slogan as ""a short and striking or memorable phrase used in advertising."" A slogan usually has the attributes of being memorable, very concise and appealing to the audience."	motto or phrase used in advertising or other purposes	wikipedia
Slogan	slogan	a favorite saying of a sect or political group	motto, slogan, catchword, shibboleth	wordnet
Slogan	slogan	a short and striking or memorable phrase used in advertising.	NA	owlbot
Slogan	slogan	A slogan is expression	NA	GenericsKB
Compatible networks	compatible	Backward compatibility is a property of a system, product, or technology that allows for interoperability with an older legacy system, or with input designed for such a system, especially in telecommunications and computing	property of a system, product, or technology that allows for interoperability with an older legacy system, or with input designed for such a system, especially in telecommunications and computing	wikipedia
Compatible networks	network	A biological network is any network that applies to biological systems	NA	wikipedia
Compatible networks	compatible	capable of being used with or connected to other devices or components without modification	compatible	wordnet
Compatible networks	networks	(electronics) a system of interconnected electronic components or circuits	network, electronic_network	wordnet
Compatible networks	network	Network caching applies server-like functionality to solve the network congestion problem	NA	GenericsKB
First released	release	The ICD-10 Procedure Coding System is an international system of medical classification used for procedural coding	International Classification of Diseases 10th Revision (ICD-10) procedure classification system, published by the US for classifying procedures	wikipedia
First released	released	eliminate (a substance)	exhaust, discharge, expel, eject, release	wordnet
