key	keyword	definition	description	source
Population	population	In biology, a population is all the organisms of the same group or species who live in a particular geographical area and are capable of interbreeding. The area of a sexual population is the area where inter-breeding is possible between any pair within the area and more probable than cross-breeding with individuals from other areas. In sociology, population refers to a collection of humans. Demography is a social science which entails the statistical study of populations. Population, in simpler terms, is the number of people in a city or town, region, country or world; population is usually determined by a process called census .	ensemble of individuals of a species in an area, or their number	wikipedia
Population	population	the number of inhabitants (either the total number or the number of a particular race or class) in a given place (country or city etc.)	population	wordnet
Population	population	all the inhabitants of a particular place.	NA	owlbot
Population	population	A population is a people	NA	GenericsKB
OS grid reference	os	Austrian Airlines AG , sometimes shortened to Austrian , is the flag carrier of Austria and a subsidiary of the Lufthansa Group	Austrian flag carrier airline	wikipedia
OS grid reference	grid	Călan ; German: Klandorf ; Hungarian: Pusztakalán or Kalán ) is a town in Romania, in Hunedoara County, on the Strei river valley, at 230 m altitude	town in Hunedoara County, Romania	wikipedia
OS grid reference	reference	Reference is a relationship between objects in which one object designates, or acts as a means by which to connect to or link to, another object. The first object in this relation is said to refer to the second object. It is called a name for the second object. The second object, the one to which the first object refers, is called the referent of the first object. A name is usually a phrase or expression, or some other symbolic representation. Its referent may be anything – a material object, a person, an event, an activity, or an abstract concept. References can take on many forms, including: a thought, a sensory perception that is audible , visual , olfactory, or tactile, emotional state, relationship with other, spacetime coordinate, symbolic or alpha-numeric, a physical object or an energy projection. In some cases, methods are used that intentionally hide the reference from some observers, as in cryptography. References feature in many spheres of human activity and knowledge, and the term adopts shades of meaning particular to the contexts in which it is used. Some of them are described in the sections below.	relation between objects in which one object designates, or acts as a means by which to connect to or link to, another object	wikipedia
OS grid reference	os	a hard brittle blue-grey or blue-black metallic element that is one of the platinum metals; the heaviest metal known	osmium, Os, atomic_number_76	wordnet
OS grid reference	grid	a pattern of regularly spaced horizontal and vertical lines	grid	wordnet
OS grid reference	reference	the most direct or specific meaning of a word or expression; the class of objects that an expression refers to	reference, denotation, extension	wordnet
OS grid reference	os	Oses have (part) corpi	NA	GenericsKB
OS grid reference	grid	Grids are a natural for scanned or remotely sensed data	NA	GenericsKB
OS grid reference	reference	A reference is a remark	NA	GenericsKB
London borough	london borough	The London boroughs are the 32 local authority districts that make up Greater London; each is governed by a London borough council. The present London boroughs were all created at the same time as Greater London on 1 April 1965 by the London Government Act 1963 and are a type of local government district. Twelve were designated as Inner London boroughs and twenty as Outer London boroughs. The London boroughs have populations of around 150,000 to 300,000. Inner London boroughs tend to be smaller, in both population and area, and more densely populated than Outer London boroughs. The London boroughs were created by combining groups of former local government units. A review undertaken between 1987 and 1992 led to a number of relatively small alterations in borough boundaries. London borough councils provide the majority of local government services , in contrast to the strategic Greater London Authority, which has limited authority over all of Greater London. The councils were first elected in 1964 and acted as shadow authorities until 1 April 1965. Each borough is divided into electoral wards, subject to periodic review, for the purpose of electing councillors. Council elections take place every four years, with the most recent elections in 2018 and the next elections due in 2022. The political make-up of London borough councils is dominated by the Conservative, Labour and Liberal Democrat parties. Twenty- eight councils follow the leader and cabinet model of executive governance, with directly elected mayors in Hackney, Lewisham, Newham, and Tower Hamlets. The City of London is instead governed by the City of London Corporation .	administrative sub-division of London	wikipedia
London borough	london	the capital and largest city of England; located on the Thames in southeastern England; financial and industrial and cultural center	London, Greater_London, British_capital, capital_of_the_United_Kingdom	wordnet
London borough	borough	an English town that forms the constituency of a member of parliament	borough	wordnet
London borough	borough	A borough is a district	NA	GenericsKB
Ceremonial county	ceremonial county	"The counties and areas for the purposes of the lieutenancies , also referred to as the lieutenancy areas of England and informally known as ceremonial counties , are areas of England to which lord-lieutenants are appointed. Legally, the areas in England, as well as in Wales and Scotland, are defined by the Lieutenancies Act 1997 as ""counties and areas for the purposes of the lieutenancies in Great Britain"", in contrast to the areas used for local government. They are also informally known as ""geographic counties"", to distinguish them from other types of counties of England."	collective name for areas, in England, to which a Lord Lieutenant is appointed	wikipedia
Ceremonial county	ceremonial	marked by pomp or ceremony or formality	ceremonial	wordnet
Ceremonial county	county	(United States) the largest administrative district within a state	county	wordnet
Ceremonial county	ceremonial	Ceremonials routinely commemorate the roots of the institutions they celebrate	NA	GenericsKB
Ceremonial county	county	Counties are Completely Within states	NA	GenericsKB
Region	region	In geography, regions are areas that are broadly divided by physical characteristics , human impact characteristics , and the interaction of humanity and the environment . Geographic regions and sub-regions are mostly described by their imprecisely defined, and sometimes transitory boundaries, except in human geography, where jurisdiction areas such as national borders are defined in law. Apart from the global continental regions, there are also hydrospheric and atmospheric regions that cover the oceans, and discrete climates above the land and water masses of the planet. The land and water global regions are divided into subregions geographically bounded by large geological features that influence large-scale ecologies, such as plains and features. As a way of describing spatial areas, the concept of regions is important and widely used among the many branches of geography, each of which can describe areas in regional terms. For example, ecoregion is a term used in environmental geography, cultural region in cultural geography, bioregion in biogeography, and so on. The field of geography that studies regions themselves is called regional geography. In the fields of physical geography, ecology, biogeography, zoogeography, and environmental geography, regions tend to be based on natural features such as ecosystems or biotopes, biomes, drainage basins, natural regions, mountain ranges, soil types. Where human geography is concerned, the regions and subregions are described by the discipline of ethnography. A region has its own nature that could not be moved. The first nature is its natural environment . The second nature is its physical elements complex that were built by people in the past. The third nature is its socio-cultural context that could not be replaced by new immigrants.	2D or 3D defined space, mainly in terrestrial and astrophysics sciences	wikipedia
Region	region	a knowledge domain that you are interested in or are communicating about	region, realm	wordnet
Region	region	a part of the body, especially around or near an organ.	NA	owlbot
Region	region	A region is a location	NA	GenericsKB
Country	country	"The term country refers to a political state, nation, or controlled territory. It is often referred to as the land of an individual's birth, residence, or citizenship. A country may be an independent sovereign state or part of a larger state, as a non-sovereign or formerly sovereign political division, a physical territory with a government, or a geographic region associated with sets of previously independent or differently associated people with distinct political characteristics. It is not inherently sovereign. Countries can refer both to sovereign states and to other political entities, while other times it can refer only to states. For example, the CIA World Factbook uses the word in its ""Country name"" field to refer to ""a wide variety of dependencies, areas of special sovereignty, uninhabited islands, and other entities in addition to the traditional countries or independent states"". The largest country in the world is Russia, while the most populous is China, followed by India and the United States of America. The newest country is South Sudan."	distinct region in geography; a broad term that can include political divisions or regions associated with distinct political characteristics	wikipedia
Country	country	the territory occupied by a nation	country, state, land	wordnet
Country	country	districts and small settlements outside large urban areas or the capital.	NA	owlbot
Country	country	Countries affect coastal states	NA	GenericsKB
Sovereign state	sovereign	"Sovereign is a title which can be applied to the highest leader in various categories. The word is borrowed from Old French souverain , which is ultimately derived from the Latin word superānus , meaning ""above"". The roles of a sovereign vary from monarch or head of state to head of municipal government or head of a chivalric order. As a result, the word sovereign has more recently also come to mean independence or autonomy."	leader of a monarchy	wikipedia
Sovereign state	sovereign	a nation's ruler or head of state usually by hereditary right	sovereign, crowned_head, monarch	wordnet
Sovereign state	state	a politically organized body of people under a single government	state, nation, country, land, commonwealth, res_publica, body_politic	wordnet
Sovereign state	sovereign state	Most sovereign states are states 'de jure' and 'de facto'	NA	GenericsKB
Post town	post town	A post town is a required part of all postal addresses in the United Kingdom and Ireland, and a basic unit of the postal delivery system. Including the correct post town in the address increases the chance of a letter or parcel being delivered on time. Post towns in general originated as the location of delivery offices. As of 2004, their main function is to distinguish between localities or street names in addresses not including a postcode.	part of postal addresses in the United Kingdom	wikipedia
Post town	post	United States female author who wrote a book and a syndicated newspaper column on etiquette (1872-1960)	Post, Emily_Post, Emily_Price_Post	wordnet
Post town	town	an administrative division of a county	township, town	wordnet
Post town	post	A post is military installation	NA	GenericsKB
Post town	town	A town is a municipality	NA	GenericsKB
Postcode district	postcode district	"This is a list of postcode districts in the United Kingdom and Crown dependencies. A group of postcode districts with the same alphabetical prefix is called a postcode area. All, or part, of one or more postcode districts are grouped into post towns. Until 1996, Royal Mail required counties to be included in addresses, except for 110 of the larger post towns. For these ""special post towns"", the former postal county is shown in brackets below. Since 1996, counties are not required for any address. Postcode district codes are also known as ""outward codes""."	Wikimedia list article	wikipedia
Postcode district	postcode	a code of letters and digits added to a postal address to aid in the sorting of mail	ZIP_code, ZIP, postcode, postal_code	wordnet
Postcode district	district	regulate housing in; of certain areas of towns	zone, district	wordnet
Postcode district	postcode	Some postcodes are part of letters	NA	GenericsKB
Postcode district	district	A district is a region	NA	GenericsKB
