key	keyword	definition	description	source
Type	type	Categorization is an activity that consists of putting things into categories based on their similarities or common criteria	cognitive process in which ideas and objects are recognized, differentiated, and understood	wikipedia
Type	type	(biology) the taxonomic group whose characteristics are used to define the next higher taxon	type	wordnet
Type	type	a person or thing exemplifying the ideal or defining characteristics of something.	NA	owlbot
Type	type	A type is a kind	NA	GenericsKB
Body	body	This is a list of automotive parts mostly for vehicles using internal combustion engines which are manufactured components of automobiles:	Wikimedia list article	wikipedia
Body	body	the body excluding the head and neck and limbs	torso, trunk, body	wordnet
Body	body	the main section of a motor vehicle or aircraft.	NA	owlbot
Body	body	Bodies are basic to our nature	NA	GenericsKB
Mayor	mayor	In many countries, a mayor is the highest-ranking official in a municipal government such as that of a city or a town. Worldwide, there is a wide variance in local laws and customs regarding the powers and responsibilities of a mayor as well as the means by which a mayor is elected or otherwise mandated. Depending on the system chosen, a mayor may be the chief executive officer of the municipal government, may simply chair a multi-member governing body with little or no independent power, or may play a solely ceremonial role. Options for selection of a mayor include direct election by the public, or selection by an elected governing council or board.	head of municipal government such as a town or city	wikipedia
Mayor	mayor	the head of a city government	mayor, city_manager	wordnet
Mayor	mayor	(in England, Wales, and Northern Ireland) the head of a town, borough, or county council, elected by council members and generally having purely ceremonial duties.	NA	owlbot
Mayor	mayor	A mayor is civil authority	NA	GenericsKB
District Collector	district collector	A district magistrate , often abbreviated to DM , is an Indian Administrative Service officer who is the senior most executive magistrate and chief in charge of general administration of a district in India. Since district magistrates are responsible for collection of land revenue in the district, the post is also referred to as the district collector in terms of the revenue department, and as the office-bearer works under the supervision of a divisional commissioner, the post is also known as deputy commissioner. In the revenue department, the Deputy Collectors is usually a tehsildars who report into the District Revenue Officer who is also called the Additional District Collector and is the overall in-charge of revenue department for the district, DRO in turn reports into the District Collector who is in- charge of overall management of the district across all departments. Deputy Collectors are hired through State's Service Selection Commission, where as DRO and District Collector are usually Centre Civil Services employees appointed to the state cadre.	Administrative Service	wikipedia
District Collector	district	regulate housing in; of certain areas of towns	zone, district	wordnet
District Collector	collector	the electrode in a transistor through which a primary flow of carriers leaves the region between the electrodes	collector	wordnet
District Collector	district	Districts are television shows	NA	GenericsKB
District Collector	collector	Collector is a somebody	NA	GenericsKB
Municipal Commissioner	municipal commissioner	In many countries, a municipal commissioner is an official in a municipal government such as that of a city or a town.		wikipedia
Municipal Commissioner	municipal	relating or belonging to or characteristic of a municipality	municipal	wordnet
Municipal Commissioner	commissioner	a government administrator	commissioner	wordnet
Municipal Commissioner	commissioner	Commissioner is a leader	NA	GenericsKB
Member of Parliament	member of parliament	A member of parliament is the representative of the people who live in his/her constituency. In many countries with bicameral parliaments, this category includes specifically members of the lower house, as upper houses often have a different title. Member of Congress is an equivalent term in other jurisdictions. Members of parliament seem to tend to form parliamentary groups with members of the same political party.	representative of the voters to a parliament	wikipedia
Member of Parliament	member	an external body part that projects from the body	extremity, appendage, member	wordnet
Member of Parliament	parliament	a legislative assembly in certain countries	parliament	wordnet
Member of Parliament	member	Member is a person	NA	GenericsKB
Member of Parliament	parliament	Parliament is a body composed of the elected representatives of the people	NA	GenericsKB
